Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
TSPOR,42.5,42.2,✅,❌,✅,83.0,❌,—
KNFRT,47.3,42.2,❌,❌,❌,99.5,✅,—
AKMGY,53.5,42.2,❌,❌,❌,80.4,❌,—
AKSEN,57.4,42.3,✅,❌,✅,96.3,✅,—
DIRIT,47.2,42.4,❌,❌,❌,88.4,❌,—
PAGYO,60.7,42.4,❌,❌,❌,98.1,✅,—
ATSYH,52.3,42.4,❌,❌,❌,99.3,✅,—
OZKGY,50.1,42.5,✅,❌,✅,99.7,✅,—
METRO,57.3,42.6,❌,❌,❌,99.2,✅,—
ENDAE,,42.6,❌,❌,❌,76.2,❌,—
KOCMT,,42.6,❌,❌,❌,31.7,❌,—
ANELE,53.9,42.7,❌,❌,❌,99.3,✅,—
KRONT,55.5,42.8,❌,❌,❌,98.7,✅,—
SELEC,53.1,42.9,❌,❌,❌,100.0,✅,—
SASA,39.1,42.9,❌,❌,❌,95.0,❌,—
TURGG,47.3,43.0,✅,❌,✅,99.8,✅,—
SANEL,54.3,43.1,✅,❌,✅,94.5,❌,—
EPLAS,46.2,43.1,❌,❌,❌,88.5,❌,—
EMNIS,41.0,43.2,✅,❌,✅,98.5,✅,—
EDIP,52.8,43.4,✅,❌,✅,98.0,✅,—
EUKYO,60.5,43.5,❌,❌,❌,99.7,✅,—
MARTI,38.7,43.5,❌,❌,❌,96.8,✅,—
PETUN,49.9,43.5,✅,❌,✅,98.1,✅,—
ECOGR,,43.6,❌,❌,❌,-230.2,❌,—
SISE,49.1,43.6,✅,❌,✅,95.7,✅,—
ANSGR,57.5,43.6,❌,❌,❌,99.7,✅,—
SAYAS,48.0,43.6,❌,❌,❌,97.9,✅,—
SONME,52.8,43.8,❌,❌,❌,99.4,✅,—
DOHOL,56.6,43.9,❌,❌,❌,99.7,✅,—
KARSN,45.3,44.0,❌,❌,❌,99.0,✅,—
HURGZ,51.5,44.0,❌,❌,❌,99.0,✅,—
CEOEM,46.5,44.2,❌,❌,❌,98.6,✅,—
TCELL,54.2,44.3,✅,❌,✅,87.4,❌,—
TBORG,50.0,44.4,❌,❌,❌,96.5,✅,—
AYDEM,51.2,44.4,❌,❌,❌,92.6,❌,—
THYAO,52.5,44.8,✅,❌,✅,99.8,✅,—
EUPWR,55.0,44.8,❌,❌,❌,82.5,❌,—
TURSG,63.2,44.8,❌,❌,❌,99.0,✅,—
PNSUT,49.4,45.0,✅,❌,✅,97.3,✅,—
TUCLK,38.1,45.0,✅,✅,✅,94.3,❌,—
TATGD,47.7,45.0,✅,❌,✅,94.7,❌,—
YEOTK,57.0,45.2,✅,❌,✅,97.6,✅,—
FORTE,,45.2,❌,❌,❌,74.4,❌,—
KONYA,40.0,45.2,❌,❌,❌,98.4,✅,—
AKFYE,53.1,45.3,❌,❌,❌,-2579.8,❌,—
TTKOM,53.2,45.7,✅,✅,✅,94.9,❌,—
GUBRF,56.3,45.7,❌,❌,❌,98.3,✅,—
ANHYT,56.1,45.8,✅,❌,✅,99.1,✅,—
AVPGY,,45.8,❌,❌,❌,78.9,❌,—
FMIZP,48.2,45.8,✅,❌,✅,99.5,✅,—
MRSHL,49.2,45.9,❌,❌,❌,98.0,✅,—
MAVI,51.1,46.0,✅,✅,✅,88.7,❌,—
AKSA,53.9,46.1,❌,❌,❌,98.5,✅,—
OZYSR,,46.1,✅,❌,✅,98.5,✅,—
BJKAS,37.1,46.2,❌,❌,❌,35.8,❌,—
ODAS,52.0,46.3,✅,❌,✅,97.5,✅,—
ISBTR,49.2,46.4,✅,❌,✅,98.4,✅,—
AEFES,54.5,46.4,❌,❌,❌,92.2,❌,—
BIGEN,,46.6,❌,❌,❌,89.2,❌,—
EGPRO,57.2,46.7,✅,❌,✅,98.7,✅,—
DOCO,58.0,46.7,❌,❌,❌,99.7,✅,—
SAHOL,52.4,46.8,✅,❌,✅,93.0,❌,—
ZRGYO,53.4,46.9,✅,✅,✅,90.7,❌,—
DURDO,57.6,47.1,❌,❌,❌,98.5,✅,—
BOSSA,49.9,47.2,❌,❌,❌,99.8,✅,—
OYAKC,51.2,47.2,✅,✅,✅,97.7,✅,🟢
ASTOR,63.3,47.3,✅,❌,✅,91.2,❌,—
EGGUB,55.5,47.4,❌,❌,❌,99.6,✅,—
CCOLA,41.6,47.4,❌,❌,❌,97.0,✅,—
VBTYZ,54.7,47.5,❌,❌,❌,98.3,✅,—
ENKAI,63.1,47.8,✅,❌,✅,96.7,✅,—
OZATD,,47.8,❌,❌,❌,95.0,❌,—
ATEKS,48.7,47.8,✅,❌,✅,98.9,✅,—
AGESA,63.4,47.8,❌,❌,❌,98.2,✅,—
EGEEN,41.5,47.9,✅,✅,✅,99.1,✅,🟢
TOASO,57.7,48.1,❌,❌,❌,86.3,❌,—
AKCNS,60.5,48.1,✅,❌,✅,99.7,✅,—
GARAN,55.2,48.2,✅,❌,❌,98.8,✅,—
ISCTR,52.1,48.2,❌,✅,❌,93.7,❌,—
GSDDE,59.2,48.4,❌,❌,❌,97.3,✅,—
OFSYM,,48.4,❌,❌,❌,91.7,❌,—
GLYHO,66.7,48.5,✅,❌,✅,99.8,✅,—
BMSTL,60.5,48.9,❌,❌,❌,98.8,✅,—
BLUME,53.9,48.9,✅,✅,✅,97.3,✅,🟢
DMRGD,,49.0,❌,❌,❌,83.3,❌,—
TCKRC,,49.2,✅,❌,✅,87.5,❌,—
MPARK,61.2,49.6,❌,❌,❌,99.0,✅,—
ENJSA,67.6,49.6,❌,❌,❌,98.8,✅,—
EKGYO,56.5,49.7,✅,✅,✅,98.4,✅,🟢
ALBRK,59.8,49.7,❌,❌,❌,98.3,✅,—
YKBNK,54.6,49.7,❌,✅,❌,95.7,✅,—
TAVHL,55.6,49.8,✅,✅,✅,100.0,✅,🟢
TRALT,60.8,49.9,❌,❌,❌,93.5,❌,—
YGGYO,72.0,50.3,❌,❌,❌,92.8,❌,—
AKBNK,54.8,50.4,✅,✅,✅,98.6,✅,🟢
INDES,59.3,50.5,✅,❌,✅,99.7,✅,—
ARDYZ,62.4,50.5,✅,❌,✅,98.0,✅,—
TRGYO,69.5,50.6,✅,❌,✅,99.9,✅,—
ARSAN,58.2,50.7,✅,❌,✅,99.6,✅,—
ISGYO,59.3,50.7,✅,❌,✅,99.5,✅,—
ASELS,71.3,51.1,❌,❌,❌,99.7,✅,—
ADGYO,,51.3,✅,✅,✅,-14.2,❌,—
TRHOL,69.7,51.5,❌,❌,❌,100.0,✅,—
AKSGY,67.8,51.6,✅,❌,✅,98.8,✅,—
FLAP,54.8,51.8,✅,✅,✅,86.7,❌,—
LOGO,55.6,52.0,❌,✅,❌,98.0,✅,—
AVGYO,61.1,52.2,❌,❌,❌,99.7,✅,—
ATATP,64.0,52.2,❌,❌,❌,96.6,✅,—
RGYAS,,52.4,✅,❌,✅,47.8,❌,—
TRENJ,62.0,52.5,❌,❌,❌,99.9,✅,—
KRDMA,56.4,52.6,✅,❌,✅,97.7,✅,—
TNZTP,57.9,52.8,✅,❌,✅,98.4,✅,—
KLSYN,65.0,52.9,✅,❌,✅,99.2,✅,—
KRGYO,43.1,52.9,✅,✅,✅,97.8,✅,🟢
EREGL,63.6,53.0,✅,❌,✅,98.3,✅,—
TRCAS,65.1,53.3,❌,❌,❌,99.3,✅,—
TRMET,61.9,53.3,✅,❌,✅,100.0,✅,—
KERVN,72.1,53.4,✅,❌,✅,93.7,❌,—
MEPET,64.4,53.4,✅,✅,✅,99.7,✅,🟢
VAKBN,59.3,53.7,✅,✅,✅,99.1,✅,🟢
NETAS,57.0,53.7,❌,❌,❌,98.7,✅,—
ALARK,56.3,53.7,❌,❌,❌,99.5,✅,—
TUKAS,41.2,53.9,✅,✅,✅,89.4,❌,—
PCILT,64.0,54.5,✅,❌,✅,95.1,✅,—
HALKB,65.7,54.6,❌,✅,❌,92.7,❌,—
EBEBK,,54.8,✅,❌,✅,98.3,✅,—
PETKM,58.1,54.9,✅,✅,✅,99.7,✅,🟢
AGHOL,58.2,55.5,✅,✅,✅,99.8,✅,🟢
BRSAN,58.5,55.8,✅,❌,✅,97.8,✅,—
INVES,,56.2,❌,❌,❌,94.9,❌,—
ETILR,51.8,56.5,✅,✅,✅,70.0,❌,—
SOKM,59.6,58.0,❌,✅,❌,95.1,✅,—
RYSAS,68.6,58.4,✅,✅,✅,99.8,✅,🟢
GMTAS,92.8,58.5,✅,✅,✅,100.0,✅,🟢
SKYMD,,59.2,✅,✅,✅,99.0,✅,🟢
AYGAZ,66.2,59.3,❌,❌,❌,99.3,✅,—
HUNER,54.7,59.5,✅,✅,✅,46.8,❌,—
ORGE,66.0,59.9,✅,❌,✅,99.9,✅,—
AKFIS,,60.0,❌,❌,❌,94.4,❌,—
CRFSA,72.6,60.0,✅,❌,✅,97.8,✅,—
KCHOL,66.9,60.2,✅,✅,✅,98.9,✅,🟢
OZSUB,71.7,60.2,✅,❌,✅,99.4,✅,—
UNLU,51.3,61.4,✅,✅,✅,100.0,✅,🟢
KRPLS,69.6,61.8,✅,✅,✅,98.0,✅,🟢
HRKET,,62.4,✅,✅,✅,,❌,—
KRDMD,73.4,63.7,✅,✅,✅,99.3,✅,🟢
BIMAS,84.3,64.5,✅,✅,✅,99.3,✅,🟢
BAHKM,,66.8,❌,✅,❌,,❌,—
ISDMR,75.6,69.1,✅,✅,✅,100.0,✅,🟢
CELHA,65.8,69.5,✅,✅,✅,99.5,✅,🟢
DEVA,66.9,69.7,❌,✅,❌,99.8,✅,—
RYGYO,79.9,72.0,✅,✅,✅,100.0,✅,🟢
AHGAZ,69.8,74.4,✅,✅,✅,100.0,✅,🟢
ENERY,73.0,74.6,✅,✅,✅,100.0,✅,🟢
TUPRS,80.3,76.0,❌,✅,❌,99.1,✅,—
TKFEN,82.3,78.1,✅,✅,✅,100.0,✅,🟢
