Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
ATAGY,40.5,28.7,❌,❌,❌,92.3,❌,—
KFEIN,41.1,28.7,❌,❌,❌,91.4,❌,—
CVKMD,43.7,28.7,✅,❌,✅,92.7,❌,—
TLMAN,38.9,28.7,❌,❌,❌,97.7,✅,—
SAMAT,38.7,28.8,❌,❌,❌,97.5,✅,—
KONTR,33.1,28.8,❌,✅,❌,-55.3,❌,—
BURCE,45.9,28.9,❌,❌,❌,97.2,✅,—
KIMMR,45.7,28.9,✅,❌,✅,93.1,❌,—
KUTPO,43.6,28.9,❌,❌,❌,97.5,✅,—
SERNT,,28.9,❌,❌,❌,,❌,—
CEMAS,41.7,29.0,❌,❌,❌,94.0,❌,—
HUBVC,41.9,29.1,❌,❌,❌,91.8,❌,—
PARSN,38.4,29.1,❌,❌,❌,98.8,✅,—
ERSU,42.0,29.2,❌,❌,❌,94.5,❌,—
ATAKP,33.3,29.2,✅,❌,✅,45.3,❌,—
ZEDUR,38.0,29.3,❌,❌,❌,89.7,❌,—
IHLAS,38.9,29.4,❌,✅,❌,82.3,❌,—
VSNMD,,29.4,❌,❌,❌,-175.2,❌,—
CGCAM,,29.5,❌,❌,❌,86.0,❌,—
COSMO,41.5,29.5,❌,❌,❌,74.2,❌,—
BASCM,43.2,29.5,❌,❌,❌,93.9,❌,—
GATEG,44.7,29.6,❌,❌,❌,99.1,✅,—
BMSCH,41.6,29.6,❌,❌,❌,73.3,❌,—
KRSTL,46.4,29.6,❌,❌,❌,98.2,✅,—
ESCAR,43.6,29.6,❌,❌,❌,94.8,❌,—
KBORU,,29.8,❌,❌,❌,85.4,❌,—
SELVA,40.5,29.8,❌,❌,❌,-156.8,❌,—
OSMEN,36.4,29.9,❌,❌,❌,59.5,❌,—
IHLGM,40.5,30.0,❌,❌,❌,95.4,✅,—
FENER,34.3,30.0,❌,✅,❌,-6.0,❌,—
ENSRI,40.5,30.1,❌,✅,❌,-76.2,❌,—
AKSUE,43.5,30.1,❌,❌,❌,92.3,❌,—
ACSEL,44.1,30.1,❌,❌,❌,92.9,❌,—
MNDTR,35.9,30.1,✅,❌,✅,98.1,✅,—
SMART,41.0,30.3,❌,❌,❌,95.8,✅,—
KOPOL,36.0,30.3,❌,❌,❌,84.8,❌,—
ALKA,43.6,30.3,❌,❌,❌,98.3,✅,—
RUZYE,39.4,30.3,❌,❌,❌,72.0,❌,—
YAYLA,41.2,30.3,❌,❌,❌,98.3,✅,—
GZNMI,38.9,30.3,❌,❌,❌,92.2,❌,—
AVHOL,39.7,30.3,❌,❌,❌,80.7,❌,—
UCAYM,,30.3,❌,❌,❌,6.7,❌,—
BORLS,,30.3,❌,❌,❌,-319.0,❌,—
BFREN,32.4,30.3,❌,❌,❌,98.6,✅,—
HTTBT,42.5,30.4,✅,❌,✅,84.3,❌,—
BIENY,30.2,30.4,❌,❌,❌,35.3,❌,—
BIOEN,40.6,30.6,❌,❌,❌,91.4,❌,—
EKSUN,38.9,30.6,❌,❌,❌,-6483.6,❌,—
IHGZT,40.2,30.7,❌,❌,❌,83.7,❌,—
PAPIL,40.4,30.7,❌,❌,❌,88.6,❌,—
TRILC,36.8,30.7,✅,✅,✅,60.1,❌,—
YATAS,41.4,30.8,✅,❌,✅,97.5,✅,—
OBAMS,,30.9,❌,❌,❌,-355.1,❌,—
GOKNR,37.7,30.9,❌,❌,❌,79.9,❌,—
SEYKM,40.5,30.9,❌,❌,❌,77.0,❌,—
DURKN,,31.0,❌,❌,❌,,❌,—
SNICA,29.8,31.1,❌,❌,❌,-199.2,❌,—
LINK,38.7,31.1,❌,❌,❌,91.5,❌,—
SRVGY,37.6,31.1,✅,❌,✅,95.4,✅,—
DESA,43.1,31.1,❌,❌,❌,99.7,✅,—
KAREL,39.3,31.2,❌,❌,❌,93.4,❌,—
ARENA,40.3,31.3,❌,❌,❌,97.9,✅,—
OSTIM,37.8,31.3,❌,❌,❌,96.6,✅,—
BIGCH,,31.3,❌,❌,❌,26.0,❌,—
ZOREN,34.9,31.4,❌,❌,❌,81.3,❌,—
PENTA,38.0,31.5,✅,❌,✅,-97.4,❌,—
KUYAS,44.9,31.5,❌,❌,❌,99.5,✅,—
MARBL,37.1,31.5,❌,❌,❌,69.1,❌,—
VKFYO,42.5,31.5,❌,❌,❌,92.6,❌,—
VESBE,30.7,31.6,❌,❌,❌,91.4,❌,—
KLRHO,,31.6,❌,❌,❌,-7.6,❌,—
MAGEN,45.7,31.6,❌,❌,❌,96.5,✅,—
BERA,39.7,31.6,❌,❌,❌,88.2,❌,—
GRTHO,,31.7,❌,❌,❌,70.1,❌,—
YUNSA,46.1,31.7,❌,❌,❌,97.7,✅,—
TUREX,42.9,31.7,✅,❌,✅,0.0,❌,—
PRDGS,38.7,31.7,❌,❌,❌,89.1,❌,—
MEYSU,,31.8,❌,❌,❌,80.8,❌,—
GRNYO,41.6,31.8,❌,❌,❌,99.4,✅,—
KSTUR,41.1,31.9,❌,❌,❌,52.0,❌,—
KAYSE,39.0,32.0,❌,❌,❌,88.7,❌,—
SMRVA,,32.0,✅,❌,✅,-185.0,❌,—
POLTK,36.2,32.0,❌,❌,❌,64.0,❌,—
ASUZU,40.6,32.1,❌,❌,❌,98.6,✅,—
ALKIM,41.6,32.1,❌,❌,❌,96.7,✅,—
KLMSN,43.5,32.1,❌,❌,❌,98.6,✅,—
OYYAT,43.4,32.1,✅,❌,✅,96.4,✅,—
ISYAT,41.2,32.2,✅,❌,✅,97.3,✅,—
TSGYO,40.1,32.2,✅,❌,✅,95.6,✅,—
BALSU,,32.2,✅,❌,✅,-426.7,❌,—
EUYO,43.4,32.2,❌,❌,❌,96.8,✅,—
YYLGD,42.0,32.2,✅,❌,✅,49.3,❌,—
DGATE,46.6,32.3,❌,❌,❌,99.0,✅,—
IZFAS,44.2,32.3,❌,❌,❌,97.3,✅,—
DOGUB,45.9,32.3,❌,❌,❌,98.4,✅,—
TEKTU,42.9,32.4,❌,❌,❌,95.2,✅,—
KRVGD,43.4,32.4,✅,❌,✅,84.2,❌,—
ONRYT,,32.4,❌,❌,❌,32.5,❌,—
DOFRB,,32.5,❌,❌,❌,83.1,❌,—
CEMTS,43.3,32.6,✅,❌,✅,97.5,✅,—
KENT,34.6,32.8,❌,❌,❌,70.8,❌,—
LKMNH,43.2,32.9,❌,❌,❌,99.3,✅,—
ALFAS,39.9,32.9,✅,❌,✅,77.0,❌,—
KTSKR,45.4,32.9,❌,❌,❌,93.4,❌,—
PLTUR,42.4,32.9,❌,❌,❌,97.9,✅,—
PRKAB,43.3,32.9,❌,❌,❌,93.9,❌,—
MARMR,,33.0,❌,❌,❌,-467.2,❌,—
GOLTS,41.2,33.0,❌,❌,❌,97.4,✅,—
VAKFA,,33.0,❌,❌,❌,,❌,—
FZLGY,,33.0,❌,❌,❌,32.8,❌,—
PINSU,48.4,33.1,❌,❌,❌,97.5,✅,—
ARCLK,37.8,33.1,✅,❌,✅,95.7,✅,—
TKNSA,39.8,33.1,❌,❌,❌,95.7,✅,—
MZHLD,37.4,33.1,❌,❌,❌,97.3,✅,—
ALCTL,42.9,33.1,✅,❌,✅,98.3,✅,—
MAKIM,38.8,33.2,❌,❌,❌,96.4,✅,—
CANTE,39.5,33.2,❌,❌,❌,22.2,❌,—
BRYAT,43.2,33.2,❌,❌,❌,98.7,✅,—
TMPOL,45.2,33.4,❌,❌,❌,92.4,❌,—
MHRGY,,33.5,❌,❌,❌,-77.0,❌,—
PENGD,46.1,33.5,❌,❌,❌,95.9,✅,—
ERCB,33.0,33.5,✅,❌,✅,-28.2,❌,—
QUAGR,39.6,33.5,❌,❌,❌,59.4,❌,—
GLBMD,45.0,33.5,✅,❌,✅,94.0,❌,—
ZERGY,,33.6,❌,❌,❌,,❌,—
IDGYO,41.7,33.6,❌,❌,❌,88.9,❌,—
ESEN,42.3,33.6,❌,❌,❌,69.4,❌,—
SEGMN,,33.6,❌,❌,❌,94.5,❌,—
GLCVY,44.1,33.8,✅,❌,✅,83.1,❌,—
HATEK,40.7,33.8,❌,❌,❌,85.0,❌,—
MIATK,39.9,33.8,❌,❌,❌,66.4,❌,—
HEKTS,32.4,33.9,❌,❌,❌,83.5,❌,—
DESPC,40.5,33.9,❌,❌,❌,97.1,✅,—
BRKSN,43.7,33.9,❌,❌,❌,93.7,❌,—
BAKAB,44.0,33.9,❌,❌,❌,96.4,✅,—
BINHO,,34.0,❌,❌,❌,84.8,❌,—
DGNMO,42.1,34.0,❌,❌,❌,97.7,✅,—
PEKGY,46.1,34.1,❌,❌,❌,97.8,✅,—
ISKPL,43.5,34.2,❌,❌,❌,89.0,❌,—
OBASE,44.6,34.2,❌,❌,❌,98.6,✅,—
BEYAZ,43.0,34.2,❌,❌,❌,87.9,❌,—
SUMAS,40.8,34.2,❌,❌,❌,88.0,❌,—
FRMPL,,34.2,❌,❌,❌,-78.1,❌,—
BLCYT,43.0,34.3,❌,❌,❌,82.0,❌,—
ULUFA,48.1,34.3,✅,❌,✅,89.6,❌,—
BIZIM,39.4,34.4,❌,❌,❌,97.0,✅,—
ODINE,,34.4,❌,❌,❌,96.5,✅,—
IHAAS,44.9,34.4,❌,❌,❌,88.8,❌,—
MOBTL,51.7,34.4,❌,❌,❌,98.8,✅,—
VKGYO,49.3,34.4,✅,❌,✅,99.1,✅,—
GSRAY,33.2,34.5,❌,❌,❌,21.4,❌,—
OYAYO,47.2,34.5,❌,❌,❌,97.1,✅,—
ASGYO,,34.5,❌,❌,❌,-72.6,❌,—
AHSGY,,34.5,❌,❌,❌,93.3,❌,—
KLKIM,42.7,34.6,✅,❌,✅,95.6,✅,—
HEDEF,45.7,34.6,❌,❌,❌,96.0,✅,—
SNGYO,43.3,34.7,✅,❌,✅,95.9,✅,—
INTEK,38.2,34.7,❌,❌,❌,57.8,❌,—
SANFM,42.2,34.7,❌,❌,❌,98.9,✅,—
BURVA,49.0,34.7,❌,❌,❌,99.5,✅,—
DYOBY,43.3,34.7,❌,❌,❌,97.7,✅,—
TDGYO,43.0,34.8,❌,❌,❌,86.2,❌,—
PNLSN,43.2,34.8,❌,❌,❌,91.1,❌,—
INGRM,41.3,34.8,❌,❌,❌,97.6,✅,—
KRDMB,54.8,34.8,❌,❌,❌,99.2,✅,—
INVEO,42.3,34.9,❌,❌,❌,95.1,✅,—
INTEM,45.6,35.0,❌,❌,❌,98.9,✅,—
SKBNK,45.0,35.0,❌,❌,❌,95.5,✅,—
AFYON,47.0,35.1,❌,❌,❌,99.3,✅,—
EDATA,49.7,35.2,❌,❌,❌,98.2,✅,—
BRKO,44.6,35.2,❌,❌,❌,96.9,✅,—
PSGYO,45.5,35.2,❌,❌,❌,84.9,❌,—
BANVT,40.0,35.2,❌,❌,❌,98.4,✅,—
ECILC,47.3,35.3,✅,❌,✅,96.7,✅,—
FADE,42.8,35.3,❌,❌,❌,93.8,❌,—
SEKUR,50.1,35.4,❌,❌,❌,98.9,✅,—
TGSAS,47.1,35.6,❌,❌,❌,97.1,✅,—
YAPRK,40.2,35.6,❌,❌,❌,65.3,❌,—
NETCD,,35.7,❌,❌,❌,11.4,❌,—
GWIND,43.7,35.8,❌,❌,❌,62.7,❌,—
BRKVY,45.5,35.8,✅,❌,✅,74.3,❌,—
KLGYO,43.7,35.8,✅,❌,✅,96.3,✅,—
GIPTA,,35.9,❌,❌,❌,96.8,✅,—
LILAK,,36.0,❌,❌,❌,50.2,❌,—
OZGYO,49.1,36.1,❌,❌,❌,99.5,✅,—
BRMEN,46.7,36.2,❌,❌,❌,99.0,✅,—
SUWEN,37.4,36.4,❌,❌,❌,87.2,❌,—
NIBAS,46.3,36.4,❌,❌,❌,67.5,❌,—
AYES,54.7,36.4,❌,❌,❌,98.3,✅,—
TERA,49.3,36.4,❌,❌,❌,97.1,✅,—
PKART,51.3,36.4,❌,❌,❌,96.6,✅,—
FRIGO,46.5,36.4,❌,❌,❌,95.6,✅,—
YIGIT,,36.4,❌,❌,❌,30.1,❌,—
INFO,46.3,36.5,❌,❌,❌,85.3,❌,—
DERIM,43.6,36.5,❌,❌,❌,99.6,✅,—
ARTMS,,36.5,❌,❌,❌,60.1,❌,—
BESLR,44.7,36.6,❌,❌,❌,97.8,✅,—
DENGE,42.3,36.7,❌,❌,❌,89.7,❌,—
DAGI,49.5,36.7,❌,❌,❌,97.6,✅,—
HOROZ,,36.7,✅,❌,✅,76.2,❌,—
NUGYO,45.7,36.8,❌,❌,❌,95.4,✅,—
GEDZA,46.7,36.8,❌,❌,❌,96.0,✅,—
EGSER,42.3,36.9,❌,❌,❌,98.7,✅,—
BRISA,44.7,36.9,✅,❌,✅,98.4,✅,—
ETYAT,50.0,36.9,❌,❌,❌,99.5,✅,—
ISBIR,41.0,37.0,❌,❌,❌,-19.1,❌,—
ULKER,44.8,37.0,✅,❌,✅,84.5,❌,—
PSDTC,45.0,37.1,❌,❌,❌,96.1,✅,—
BNTAS,39.7,37.1,❌,❌,❌,97.9,✅,—
KTLEV,,37.1,❌,❌,❌,88.7,❌,—
DGGYO,44.6,37.2,❌,❌,❌,100.0,✅,—
SANKO,44.0,37.2,❌,❌,❌,98.7,✅,—
QNBFK,41.9,37.2,❌,❌,❌,93.8,❌,—
DOKTA,43.5,37.2,❌,❌,❌,99.6,✅,—
BIGTK,44.8,37.3,❌,❌,❌,96.6,✅,—
MOGAN,,37.4,❌,❌,❌,74.0,❌,—
MSGYO,50.0,37.4,❌,❌,❌,98.9,✅,—
MERCN,45.4,37.4,❌,❌,❌,54.5,❌,—
MNDRS,45.0,37.5,❌,❌,❌,99.4,✅,—
GUNDG,,37.6,❌,❌,❌,97.0,✅,—
GEDIK,51.1,37.6,✅,❌,✅,96.2,✅,—
DZGYO,47.7,37.6,❌,❌,❌,96.2,✅,—
AKHAN,,37.7,❌,❌,❌,77.4,❌,—
SNPAM,48.0,37.8,❌,❌,❌,99.7,✅,—
KUVVA,51.0,37.8,❌,❌,❌,99.1,✅,—
SKTAS,40.9,37.8,❌,❌,❌,96.6,✅,—
LMKDC,43.7,37.9,✅,✅,✅,78.5,❌,—
BALAT,47.2,38.0,❌,❌,❌,89.4,❌,—
PASEU,,38.0,❌,❌,❌,57.6,❌,—
CMBTN,38.1,38.0,❌,❌,❌,97.5,✅,—
MACKO,49.8,38.1,❌,❌,❌,75.9,❌,—
TTRAK,39.6,38.1,❌,❌,❌,92.6,❌,—
SUNTK,46.6,38.1,❌,❌,❌,88.8,❌,—
KLNMA,42.0,38.1,❌,❌,❌,96.3,✅,—
VANGD,55.8,38.2,❌,❌,❌,98.5,✅,—
ULUSE,48.9,38.2,❌,❌,❌,96.9,✅,—
ATEKS,45.8,38.2,❌,❌,❌,98.8,✅,—
RALYH,50.1,38.2,❌,❌,❌,98.9,✅,—
RODRG,46.5,38.3,❌,❌,❌,69.2,❌,—
ALGYO,45.4,38.3,❌,❌,❌,92.2,❌,—
VESTL,32.7,38.6,❌,❌,❌,91.8,❌,—
SDTTR,46.3,38.6,❌,❌,❌,88.3,❌,—
GSDHO,47.7,38.7,❌,❌,❌,99.4,✅,—
CEMZY,,38.7,❌,❌,❌,64.4,❌,—
PGSUS,39.4,38.7,✅,✅,✅,92.2,❌,—
RNPOL,50.3,38.8,❌,❌,❌,84.4,❌,—
GOODY,40.6,38.8,❌,❌,❌,94.5,❌,—
CUSAN,45.1,38.8,❌,❌,❌,99.5,✅,—
ATLAS,47.0,38.8,❌,❌,❌,98.4,✅,—
AYCES,46.0,38.8,❌,❌,❌,81.6,❌,—
OZRDN,53.6,38.9,❌,❌,❌,95.9,✅,—
GESAN,47.0,38.9,✅,❌,✅,96.8,✅,—
AYEN,49.8,38.9,❌,❌,❌,99.0,✅,—
POLHO,61.4,39.0,❌,❌,❌,99.7,✅,—
KCAER,46.1,39.0,❌,❌,❌,93.6,❌,—
AVOD,47.1,39.1,❌,❌,❌,98.2,✅,—
GENIL,46.1,39.2,❌,❌,❌,96.8,✅,—
HLGYO,54.9,39.2,✅,❌,✅,98.8,✅,—
GEREL,52.9,39.2,❌,❌,❌,99.0,✅,—
KARTN,50.1,39.2,❌,❌,❌,93.6,❌,—
CWENE,47.0,39.3,✅,❌,✅,61.5,❌,—
FMIZP,44.0,39.3,❌,❌,❌,99.3,✅,—
KOCMT,,39.4,❌,❌,❌,41.3,❌,—
CLEBI,45.7,39.4,✅,✅,✅,97.9,✅,🟢
ALCAR,40.1,39.6,❌,❌,❌,99.3,✅,—
KZGYO,37.0,39.6,❌,❌,❌,-7462.8,❌,—
EGEEN,37.9,39.6,❌,❌,❌,98.8,✅,—
BVSAN,44.0,39.6,❌,❌,❌,47.7,❌,—
ISGSY,55.4,39.9,✅,❌,✅,98.3,✅,—
BLUME,48.4,39.9,❌,❌,❌,97.1,✅,—
EYGYO,,40.0,❌,❌,❌,-139.5,❌,—
AKCNS,54.3,40.0,❌,❌,❌,98.5,✅,—
ULUUN,48.1,40.1,✅,❌,✅,98.9,✅,—
EDIP,50.9,40.1,❌,❌,❌,97.8,✅,—
BASGZ,59.3,40.1,❌,❌,❌,99.1,✅,—
JANTS,39.3,40.2,❌,❌,❌,92.2,❌,—
MAALT,48.1,40.2,❌,❌,❌,97.9,✅,—
MERIT,49.2,40.2,✅,❌,✅,76.7,❌,—
MANAS,52.5,40.2,❌,❌,❌,91.9,❌,—
PETUN,48.5,40.3,❌,❌,❌,97.8,✅,—
BAGFS,45.4,40.3,❌,❌,❌,97.7,✅,—
CIMSA,49.5,40.4,✅,❌,✅,98.1,✅,—
AZTEK,44.2,40.4,✅,❌,✅,83.7,❌,—
ADEL,42.3,40.5,❌,❌,❌,82.9,❌,—
AKENR,45.9,40.5,❌,❌,❌,96.4,✅,—
GRSEL,52.5,40.6,✅,❌,✅,86.3,❌,—
KMPUR,43.8,40.6,❌,❌,❌,93.8,❌,—
ISMEN,48.8,40.7,✅,✅,✅,95.2,✅,🟢
OTKAR,40.7,40.7,✅,✅,✅,99.7,✅,🟢
AKSEN,56.2,40.7,✅,❌,✅,96.1,✅,—
LIDFA,54.4,40.8,✅,❌,✅,95.5,✅,—
SANEL,52.3,40.9,❌,❌,❌,94.1,❌,—
DIRIT,46.4,41.0,❌,❌,❌,88.5,❌,—
TURGG,46.4,41.0,❌,❌,❌,99.3,✅,—
CATES,47.8,41.0,❌,❌,❌,27.0,❌,—
VAKKO,48.4,41.0,✅,❌,✅,99.3,✅,—
PNSUT,47.6,41.1,❌,❌,❌,96.9,✅,—
DOAS,49.6,41.1,✅,❌,✅,98.3,✅,—
ICBCT,51.3,41.2,❌,❌,❌,99.5,✅,—
MGROS,52.6,41.2,✅,❌,✅,98.2,✅,—
IZMDC,50.1,41.2,❌,❌,❌,99.5,✅,—
BESTE,,41.2,❌,❌,❌,-74.7,❌,—
FONET,56.1,41.2,✅,❌,✅,97.2,✅,—
HATSN,,41.3,❌,❌,❌,94.7,❌,—
SARKY,52.3,41.3,✅,❌,✅,93.5,❌,—
ALTNY,,41.4,❌,❌,❌,58.1,❌,—
KNFRT,46.9,41.5,❌,❌,❌,99.6,✅,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
ENTRA,,41.6,✅,❌,✅,-39834.2,❌,—
EMNIS,40.6,41.8,✅,❌,✅,98.5,✅,—
TABGD,53.7,41.8,❌,❌,❌,90.2,❌,—
TUCLK,37.4,41.8,✅,✅,✅,93.9,❌,—
GARFA,50.2,41.9,✅,❌,✅,99.3,✅,—
GLRMK,,42.1,✅,❌,✅,59.1,❌,—
TSPOR,42.5,42.2,✅,❌,✅,82.1,❌,—
BORSK,41.0,42.2,❌,❌,❌,-174.7,❌,—
NUHCM,46.7,42.2,✅,❌,✅,95.8,✅,—
ESCOM,52.9,42.2,✅,❌,✅,99.3,✅,—
PRKME,46.0,42.2,❌,❌,❌,99.2,✅,—
NTGAZ,58.4,42.2,❌,❌,❌,97.2,✅,—
KORDS,47.3,42.2,✅,❌,✅,97.3,✅,—
BUCIM,42.0,42.3,✅,✅,✅,98.5,✅,🟢
MTRKS,50.7,42.4,❌,❌,❌,97.2,✅,—
ARASE,62.7,42.4,❌,❌,❌,98.7,✅,—
AGYO,48.6,42.4,❌,❌,❌,98.0,✅,—
ENDAE,,42.5,❌,❌,❌,76.8,❌,—
HKTM,44.8,42.6,❌,❌,❌,79.6,❌,—
DNISI,48.0,42.6,❌,❌,❌,99.1,✅,—
RUBNS,47.4,42.6,✅,❌,✅,33.6,❌,—
KLYPV,,42.7,✅,❌,✅,-106.9,❌,—
METRO,57.4,42.7,❌,❌,❌,99.4,✅,—
TARKM,,42.7,❌,❌,❌,92.8,❌,—
ALKLC,,42.7,❌,❌,❌,99.0,✅,—
TEHOL,54.0,42.9,❌,❌,❌,99.7,✅,—
