Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
DZGYO,54.1,✅,❌,✅,✅,52.1,✅,✅,—
ENJSA,70.3,✅,❌,✅,❌,52.4,❌,❌,—
MZHLD,46.5,✅,✅,✅,❌,52.5,✅,✅,—
ASELS,73.0,❌,❌,❌,✅,52.7,❌,❌,—
ISBTR,52.5,❌,✅,❌,❌,52.7,✅,❌,—
DOCO,61.1,❌,❌,❌,✅,52.7,❌,❌,—
PCILT,62.8,❌,❌,❌,✅,52.8,❌,❌,—
TRALT,63.8,❌,✅,❌,✅,52.8,❌,❌,—
OZRDN,68.0,❌,❌,❌,❌,52.9,✅,❌,—
EGGUB,59.3,❌,❌,❌,✅,52.9,❌,✅,—
TRMET,61.5,❌,✅,❌,✅,53.0,❌,❌,—
GLYHO,70.2,❌,❌,❌,✅,53.0,❌,❌,—
ETYAT,67.4,❌,✅,❌,✅,53.3,❌,❌,—
AKFYE,61.8,✅,✅,✅,❌,53.5,❌,❌,—
VESTL,39.0,✅,✅,✅,❌,53.5,✅,✅,—
ZRGYO,57.1,✅,❌,✅,✅,53.8,✅,✅,—
EREGL,64.1,❌,✅,❌,❌,54.0,❌,❌,—
KARTN,60.9,❌,✅,❌,❌,54.4,❌,❌,—
KGYO,70.8,❌,❌,❌,✅,54.5,❌,❌,—
TERA,59.6,✅,❌,✅,✅,54.5,✅,✅,—
AGHOL,57.9,✅,✅,✅,✅,54.7,❌,✅,—
TGSAS,64.6,❌,❌,❌,✅,54.9,❌,❌,—
EGPRO,62.3,❌,✅,❌,❌,54.9,❌,❌,—
AGESA,68.1,❌,❌,❌,✅,55.0,❌,❌,—
ETILR,50.9,✅,✅,✅,❌,55.1,❌,❌,—
RALYH,61.5,❌,✅,❌,✅,55.2,✅,❌,—
TRENJ,64.3,❌,✅,❌,✅,55.3,❌,✅,—
AVGYO,63.0,✅,✅,✅,✅,55.4,❌,❌,—
YGGYO,76.3,❌,❌,❌,✅,55.4,❌,❌,—
ARSAN,62.2,❌,✅,❌,❌,55.5,❌,✅,—
GSDDE,67.8,✅,✅,✅,✅,55.6,✅,✅,🟢
BRSAN,58.3,❌,✅,❌,✅,55.6,❌,❌,—
VAKBN,60.0,✅,✅,✅,✅,55.6,❌,✅,—
METRO,67.2,❌,✅,❌,✅,55.6,❌,❌,—
HUNER,52.6,❌,✅,❌,❌,55.7,❌,✅,—
KONYA,44.8,✅,✅,✅,❌,55.8,✅,✅,—
HALKB,66.6,✅,✅,✅,✅,56.3,❌,✅,—
PETKM,59.2,✅,✅,✅,❌,57.0,❌,✅,—
TDGYO,53.7,✅,❌,✅,❌,57.0,✅,✅,—
ARASE,78.9,❌,✅,❌,❌,57.0,❌,❌,—
FLAP,57.2,✅,✅,✅,❌,57.1,❌,✅,—
EPLAS,54.0,✅,✅,✅,❌,57.4,✅,✅,—
SASA,46.9,✅,✅,✅,❌,57.4,✅,✅,—
VBTYZ,62.4,❌,✅,❌,✅,57.5,❌,❌,—
INDES,63.7,❌,✅,❌,✅,57.6,❌,❌,—
ALARK,57.9,✅,✅,✅,❌,57.7,❌,❌,—
RYSAS,66.4,❌,✅,❌,✅,57.8,❌,❌,—
DURDO,63.1,✅,✅,✅,❌,57.8,❌,❌,—
ORGE,64.1,❌,✅,❌,✅,57.9,❌,❌,—
GENIL,59.7,✅,✅,✅,✅,58.0,❌,✅,—
TRCAS,67.7,✅,✅,✅,✅,58.2,❌,✅,—
ARDYZ,69.6,❌,✅,❌,✅,58.4,❌,❌,—
KUVVA,65.3,❌,✅,❌,✅,58.6,❌,❌,—
POLHO,72.2,✅,❌,✅,✅,58.6,❌,❌,—
ATSYH,63.2,❌,✅,❌,❌,59.1,❌,❌,—
KARSN,57.2,✅,✅,✅,❌,59.2,❌,✅,—
KERVN,82.2,❌,✅,❌,✅,59.3,❌,❌,—
BMSTL,64.7,✅,✅,✅,✅,59.4,✅,✅,🟢
AKSGY,72.9,❌,✅,❌,❌,59.4,❌,❌,—
KRDMA,60.2,❌,✅,❌,✅,59.6,❌,❌,—
HURGZ,61.5,✅,✅,✅,❌,59.8,❌,✅,—
SOKM,60.3,✅,✅,✅,✅,59.9,❌,✅,—
ANELE,73.7,❌,✅,❌,✅,60.0,❌,❌,—
PRZMA,73.0,❌,✅,❌,❌,60.4,❌,❌,—
MANAS,68.4,✅,✅,✅,✅,60.7,✅,❌,—
KCHOL,66.8,✅,✅,✅,✅,60.8,❌,✅,—
BJKAS,39.8,✅,✅,✅,✅,61.0,❌,✅,—
ISKUR,54.2,❌,✅,❌,❌,61.1,❌,✅,—
GMTAS,92.8,✅,✅,✅,✅,61.6,❌,❌,—
EGEEN,47.0,✅,✅,✅,❌,61.7,✅,✅,—
KRDMD,69.7,❌,✅,❌,✅,61.7,❌,❌,—
BOBET,55.3,✅,✅,✅,✅,61.7,❌,✅,—
BIMAS,83.6,✅,✅,✅,✅,61.9,❌,❌,—
CRFSA,75.1,❌,✅,❌,✅,61.9,✅,❌,—
CEOEM,54.3,✅,✅,✅,❌,62.6,✅,✅,—
TNZTP,65.2,❌,✅,❌,✅,62.6,✅,✅,—
ATATP,72.4,❌,✅,❌,✅,62.8,❌,❌,—
KRPLS,69.7,✅,✅,✅,✅,62.9,❌,✅,—
KLSYN,72.8,✅,✅,✅,✅,62.9,❌,❌,—
RYGYO,69.6,❌,✅,❌,✅,63.1,❌,❌,—
KZGYO,58.5,✅,✅,✅,❌,63.3,❌,✅,—
TEHOL,65.9,✅,✅,✅,✅,63.9,✅,✅,🟢
SELEC,78.0,❌,✅,❌,✅,64.2,❌,❌,—
OZSUB,75.5,❌,✅,❌,✅,65.1,❌,❌,—
KRGYO,46.3,✅,✅,✅,❌,65.9,❌,✅,—
NETAS,66.6,✅,✅,✅,❌,66.6,✅,✅,—
CATES,64.1,❌,✅,❌,❌,66.9,❌,✅,—
ISDMR,75.0,✅,✅,✅,✅,67.8,✅,✅,🟢
AYGAZ,70.5,❌,✅,❌,✅,67.9,❌,✅,—
MRGYO,54.8,✅,✅,✅,✅,68.2,✅,✅,🟢
AHGAZ,67.3,✅,✅,✅,✅,69.7,✅,✅,🟢
MARTI,53.2,✅,✅,✅,✅,69.7,✅,✅,🟢
TKFEN,78.8,✅,✅,✅,❌,72.0,✅,✅,—
DEVA,67.6,✅,✅,✅,❌,72.2,❌,✅,—
ENERY,71.9,✅,✅,✅,✅,72.8,✅,✅,🟢
CELHA,67.1,✅,✅,✅,✅,73.3,✅,✅,🟢
YKSLN,51.1,✅,✅,✅,❌,73.8,✅,✅,—
TUPRS,80.0,✅,✅,✅,✅,74.6,❌,✅,—
EUKYO,81.1,✅,✅,✅,✅,83.1,✅,❌,—
TRHOL,98.5,✅,✅,✅,✅,93.3,✅,✅,🟢
IEYHO,98.8,✅,✅,✅,✅,98.8,✅,✅,🟢
