Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
KORDS,53.2,49.7,❌,❌,❌,98.0,✅,—
MIATK,49.5,49.7,❌,✅,❌,67.0,❌,—
EUPWR,60.8,49.7,❌,❌,❌,90.0,❌,—
VERUS,56.4,49.7,❌,❌,❌,99.3,✅,—
PATEK,49.0,49.7,❌,✅,❌,94.3,❌,—
ALTNY,,49.7,❌,❌,❌,63.5,❌,—
SAYAS,51.4,49.7,❌,❌,❌,98.8,✅,—
YEOTK,61.2,49.8,❌,❌,❌,97.1,✅,—
AKFGY,55.1,49.8,❌,✅,❌,95.1,✅,—
ASTOR,66.4,49.8,❌,❌,❌,92.4,❌,—
AKBNK,54.6,49.8,❌,✅,❌,99.5,✅,—
SISE,53.7,49.8,❌,✅,❌,96.0,✅,—
KNFRT,50.8,49.9,✅,✅,✅,100.0,✅,🟢
PSDTC,55.0,50.1,❌,❌,❌,97.6,✅,—
MTRKS,56.2,50.1,❌,❌,❌,98.1,✅,—
TOASO,58.6,50.1,❌,❌,❌,86.3,❌,—
HKTM,48.2,50.2,❌,❌,❌,83.5,❌,—
MPARK,61.4,50.3,❌,❌,❌,99.5,✅,—
DNISI,52.4,50.4,❌,✅,❌,99.3,✅,—
GUBRF,59.8,50.4,❌,❌,❌,98.9,✅,—
BVSAN,55.2,50.4,❌,✅,❌,55.0,❌,—
BIGTK,51.9,50.5,✅,❌,✅,97.6,✅,—
KUYAS,64.4,50.6,❌,✅,❌,99.8,✅,—
DOHOL,60.8,50.9,❌,❌,❌,99.9,✅,—
CUSAN,52.6,50.9,❌,✅,❌,99.6,✅,—
ALBRK,60.6,50.9,❌,❌,❌,98.7,✅,—
SEKUR,65.7,51.0,❌,❌,❌,99.0,✅,—
ANHYT,59.3,51.0,❌,❌,❌,99.1,✅,—
EKGYO,57.6,51.2,❌,✅,❌,98.4,✅,—
TURGG,51.3,51.3,❌,✅,❌,99.6,✅,—
VANGD,72.0,51.5,✅,❌,✅,99.2,✅,—
TRGYO,70.2,51.6,❌,❌,❌,99.9,✅,—
ADGYO,,51.7,❌,❌,❌,-19.2,❌,—
TCKRC,,51.8,❌,❌,❌,87.5,❌,—
ARTMS,,52.0,✅,✅,✅,66.7,❌,—
DZGYO,54.1,52.1,✅,✅,✅,96.9,✅,🟢
DAGI,61.3,52.3,❌,❌,❌,98.3,✅,—
ENJSA,70.3,52.4,❌,❌,❌,99.7,✅,—
ASELS,72.8,52.5,❌,❌,❌,99.9,✅,—
ISBTR,52.5,52.7,❌,❌,❌,98.4,✅,—
GLYHO,70.1,52.8,❌,❌,❌,99.8,✅,—
DOCO,61.2,52.8,❌,❌,❌,99.9,✅,—
OZRDN,68.0,52.9,✅,❌,✅,96.4,✅,—
PCILT,62.9,52.9,❌,❌,❌,95.3,✅,—
TRALT,63.9,52.9,❌,❌,❌,94.9,❌,—
RGYAS,,53.0,❌,❌,❌,52.9,❌,—
EGGUB,59.4,53.1,❌,✅,❌,99.9,✅,—
TRMET,61.5,53.1,❌,❌,❌,99.9,✅,—
HATSN,,53.4,❌,❌,❌,97.7,✅,—
VESTL,38.9,53.4,✅,✅,✅,93.7,❌,—
ETYAT,67.7,53.5,❌,❌,❌,99.7,✅,—
AKFYE,61.2,53.5,❌,❌,❌,-1173.3,❌,—
MZHLD,47.0,53.6,✅,✅,✅,98.8,✅,🟢
CEMZY,,54.0,❌,❌,❌,70.7,❌,—
EREGL,64.1,54.0,❌,❌,❌,98.7,✅,—
ZRGYO,57.3,54.1,✅,✅,✅,91.1,❌,—
ECOGR,,54.1,✅,❌,✅,-203.2,❌,—
KARTN,60.8,54.4,❌,❌,❌,93.7,❌,—
KGYO,70.8,54.5,❌,❌,❌,99.4,✅,—
AGHOL,57.8,54.5,❌,✅,❌,99.9,✅,—
TGSAS,64.4,54.6,❌,❌,❌,97.9,✅,—
TERA,59.7,54.7,✅,✅,✅,99.1,✅,🟢
EGPRO,62.4,54.9,❌,❌,❌,98.8,✅,—
ETILR,50.9,54.9,❌,❌,❌,68.4,❌,—
ARMGD,,55.1,❌,❌,❌,77.2,❌,—
AGESA,68.1,55.1,❌,❌,❌,98.8,✅,—
RALYH,61.5,55.2,✅,❌,✅,99.3,✅,—
AVGYO,63.0,55.3,❌,❌,❌,100.0,✅,—
YGGYO,76.3,55.4,❌,❌,❌,94.0,❌,—
TRENJ,64.5,55.4,❌,✅,❌,100.0,✅,—
GSDDE,67.7,55.5,✅,❌,✅,98.9,✅,—
BRSAN,58.3,55.5,❌,❌,❌,98.2,✅,—
ARSAN,62.3,55.6,❌,✅,❌,99.5,✅,—
OFSYM,,55.6,❌,✅,❌,97.2,✅,—
METRO,67.3,55.6,❌,❌,❌,99.8,✅,—
VAKBN,60.0,55.7,❌,✅,❌,99.6,✅,—
HUNER,52.6,55.7,❌,✅,❌,47.9,❌,—
KONYA,44.8,55.8,✅,✅,✅,99.0,✅,🟢
KOCMT,,55.8,✅,❌,✅,60.3,❌,—
AVPGY,,55.9,✅,✅,✅,82.6,❌,—
TARKM,,56.0,❌,❌,❌,97.1,✅,—
DMRGD,,56.2,❌,❌,❌,79.6,❌,—
HALKB,66.6,56.3,❌,✅,❌,94.4,❌,—
EBEBK,,56.5,❌,❌,❌,97.9,✅,—
DSTKF,,56.9,✅,✅,✅,100.0,✅,🟢
PETKM,59.2,56.9,❌,✅,❌,99.8,✅,—
TDGYO,53.7,56.9,✅,✅,✅,89.1,❌,—
EPLAS,53.7,57.0,✅,✅,✅,97.8,✅,🟢
ARASE,78.8,57.0,❌,❌,❌,99.2,✅,—
DURDO,62.9,57.3,❌,❌,❌,98.8,✅,—
FORTE,,57.3,❌,❌,❌,79.6,❌,—
SASA,46.9,57.4,✅,✅,✅,95.6,✅,🟢
ALARK,57.9,57.6,❌,❌,❌,99.9,✅,—
ORGE,64.0,57.7,❌,❌,❌,99.8,✅,—
INDES,63.8,57.7,❌,❌,❌,99.7,✅,—
FLAP,57.4,57.7,❌,✅,❌,86.7,❌,—
EFOR,,57.8,✅,✅,✅,93.4,❌,—
RYSAS,66.4,57.8,❌,❌,❌,99.8,✅,—
VBTYZ,62.6,57.8,❌,❌,❌,99.0,✅,—
AKFIS,,58.0,❌,❌,❌,97.0,✅,—
GENIL,59.7,58.0,❌,✅,❌,98.8,✅,—
TRCAS,67.7,58.2,❌,✅,❌,99.4,✅,—
ARDYZ,69.5,58.3,❌,❌,❌,98.4,✅,—
POLHO,72.1,58.4,❌,❌,❌,99.7,✅,—
KUVVA,65.3,58.6,❌,❌,❌,99.5,✅,—
KARSN,57.1,58.9,❌,✅,❌,99.7,✅,—
ATSYH,63.2,59.1,❌,❌,❌,99.7,✅,—
KERVN,82.2,59.3,❌,❌,❌,95.0,❌,—
AKSGY,72.9,59.4,❌,❌,❌,98.8,✅,—
BMSTL,64.8,59.6,✅,✅,✅,98.2,✅,🟢
KRDMA,60.2,59.6,❌,❌,❌,97.8,✅,—
SOKM,60.3,59.8,❌,✅,❌,96.1,✅,—
HURGZ,61.5,59.9,❌,✅,❌,99.8,✅,—
ANELE,73.7,60.0,❌,❌,❌,99.4,✅,—
PRZMA,72.9,60.3,❌,❌,❌,97.8,✅,—
BJKAS,39.8,60.6,❌,✅,❌,48.7,❌,—
MANAS,68.4,60.7,✅,❌,✅,95.8,✅,—
KCHOL,66.8,60.9,❌,✅,❌,99.6,✅,—
ISKUR,54.2,61.2,❌,✅,❌,87.3,❌,—
KRDMD,69.6,61.5,❌,❌,❌,99.3,✅,—
EGEEN,46.9,61.6,✅,✅,✅,99.5,✅,🟢
GMTAS,92.8,61.6,❌,❌,❌,99.6,✅,—
BOBET,55.2,61.6,❌,✅,❌,99.6,✅,—
CRFSA,75.1,61.9,✅,❌,✅,98.3,✅,—
BIMAS,83.6,62.0,❌,✅,❌,99.7,✅,—
TNZTP,65.1,62.6,✅,✅,✅,99.2,✅,🟢
KLSYN,72.8,62.7,❌,❌,❌,99.8,✅,—
CEOEM,54.3,62.7,✅,✅,✅,98.0,✅,🟢
ATATP,72.4,62.8,❌,❌,❌,98.0,✅,—
KRPLS,69.7,62.9,❌,✅,❌,98.8,✅,—
INVES,,63.1,❌,❌,❌,92.2,❌,—
RYGYO,69.7,63.2,❌,❌,❌,99.9,✅,—
TEHOL,65.8,63.8,✅,✅,✅,99.9,✅,🟢
SELEC,78.0,64.2,❌,❌,❌,100.0,✅,—
KZGYO,59.6,64.7,❌,✅,❌,-6835.3,❌,—
OZSUB,75.6,65.1,❌,❌,❌,98.7,✅,—
BAHKM,,65.7,❌,✅,❌,,❌,—
KRGYO,46.3,66.2,❌,✅,❌,97.5,✅,—
NETAS,66.5,66.6,✅,✅,✅,99.3,✅,🟢
CATES,65.8,66.7,❌,✅,❌,28.5,❌,—
AYGAZ,70.4,67.7,❌,✅,❌,99.7,✅,—
BIGEN,,68.1,❌,❌,❌,90.0,❌,—
MRGYO,54.8,68.2,✅,✅,✅,95.6,✅,🟢
ISDMR,75.4,68.7,✅,✅,✅,99.7,✅,🟢
AHGAZ,67.3,69.6,✅,✅,✅,100.0,✅,🟢
MARTI,53.2,69.7,✅,✅,✅,100.0,✅,🟢
SKYMD,,70.2,✅,✅,✅,100.0,✅,🟢
TKFEN,78.8,72.0,✅,✅,✅,100.0,✅,🟢
DEVA,67.6,72.1,❌,✅,❌,99.9,✅,—
ENERY,71.9,72.9,✅,✅,✅,100.0,✅,🟢
CELHA,67.1,73.3,✅,✅,✅,99.9,✅,🟢
YKSLN,51.1,73.8,✅,✅,✅,94.8,❌,—
TUPRS,79.9,74.9,❌,✅,❌,98.6,✅,—
ALKLC,,76.8,✅,✅,✅,100.0,✅,🟢
EUKYO,81.3,83.5,✅,✅,✅,100.0,✅,🟢
OZATD,,90.4,✅,✅,✅,95.2,✅,🟢
TRHOL,98.5,93.3,✅,✅,✅,100.0,✅,🟢
IEYHO,98.8,98.8,✅,✅,✅,100.0,✅,🟢
