Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
METRO,58.1,43.6,❌,❌,❌,99.7,✅,—
BRLSM,46.9,43.7,❌,❌,❌,51.6,❌,—
SAYAS,48.0,43.7,❌,❌,❌,98.6,✅,—
KOCMT,,43.8,❌,❌,❌,41.4,❌,—
PAGYO,62.4,43.8,❌,❌,❌,98.6,✅,—
ENDAE,,43.9,❌,❌,❌,77.8,❌,—
AKMGY,54.6,43.9,❌,❌,❌,81.1,❌,—
BESTE,,44.0,❌,❌,❌,-65.2,❌,—
EGEEN,40.3,44.2,❌,✅,❌,98.9,✅,—
AKCNS,57.8,44.2,❌,❌,❌,99.3,✅,—
KARSN,45.5,44.2,❌,❌,❌,99.6,✅,—
KNFRT,48.2,44.2,❌,❌,❌,99.7,✅,—
KARTN,53.8,44.3,❌,❌,❌,93.6,❌,—
HKTM,45.6,44.3,❌,❌,❌,82.2,❌,—
SASA,39.9,44.4,❌,❌,❌,95.1,✅,—
DNISI,49.1,44.5,❌,❌,❌,99.2,✅,—
TBORG,50.0,44.5,❌,❌,❌,97.1,✅,—
DOHOL,57.0,44.6,❌,❌,❌,99.9,✅,—
HATSN,,44.6,❌,❌,❌,95.7,✅,—
OZRDN,59.4,44.6,❌,❌,❌,96.1,✅,—
ENKAI,60.9,44.6,❌,❌,❌,96.3,✅,—
KRDMB,63.8,44.6,❌,❌,❌,99.4,✅,—
PATEK,44.3,44.8,❌,❌,❌,87.1,❌,—
CEMZY,,44.8,❌,❌,❌,64.4,❌,—
AYDEM,51.6,44.9,❌,❌,❌,93.6,❌,—
EGPRO,56.1,44.9,❌,❌,❌,98.5,✅,—
ISBTR,48.4,45.0,❌,❌,❌,98.4,✅,—
GOZDE,47.9,45.0,❌,❌,❌,99.7,✅,—
TATGD,47.9,45.1,❌,❌,❌,94.4,❌,—
TURSG,63.2,45.1,❌,❌,❌,99.3,✅,—
KRONT,57.6,45.2,❌,❌,❌,98.9,✅,—
AKFYE,52.8,45.2,❌,❌,❌,-1798.2,❌,—
GLYHO,64.6,45.4,❌,❌,❌,99.7,✅,—
MANAS,56.9,45.4,❌,❌,❌,92.9,❌,—
ANSGR,59.1,45.4,❌,❌,❌,99.4,✅,—
KZGYO,44.3,45.4,❌,❌,❌,-7069.3,❌,—
BLUME,52.1,45.5,❌,❌,❌,97.3,✅,—
ODAS,51.6,45.6,❌,❌,❌,97.2,✅,—
KUVVA,56.7,45.6,❌,❌,❌,99.3,✅,—
ARDYZ,58.2,45.7,❌,❌,❌,98.0,✅,—
GUBRF,56.3,45.8,❌,❌,❌,98.8,✅,—
FORTE,,46.1,❌,❌,❌,77.2,❌,—
MRSHL,49.5,46.2,❌,❌,❌,98.2,✅,—
EGGUB,54.7,46.2,❌,❌,❌,99.8,✅,—
TARKM,,46.3,❌,❌,❌,95.7,✅,—
ASTOR,62.8,46.4,❌,❌,❌,90.9,❌,—
EKGYO,54.7,46.5,❌,❌,❌,98.0,✅,—
AVPGY,,46.7,❌,❌,❌,80.3,❌,—
SAHOL,52.4,46.7,❌,❌,❌,92.2,❌,—
ECOGR,,46.7,❌,❌,❌,-221.3,❌,—
AKSA,54.2,46.8,❌,❌,❌,98.7,✅,—
EPLAS,48.4,46.9,❌,❌,❌,90.5,❌,—
KONYA,40.8,47.2,❌,✅,❌,98.6,✅,—
AEFES,54.8,47.2,❌,❌,❌,93.3,❌,—
ISGYO,56.6,47.2,❌,❌,❌,99.5,✅,—
CATES,52.6,47.3,❌,❌,❌,27.7,❌,—
HURGZ,54.6,47.5,❌,❌,❌,99.5,✅,—
DOCO,58.5,47.6,❌,❌,❌,99.8,✅,—
DSTKF,,47.7,❌,❌,❌,99.6,✅,—
RGYAS,,47.8,❌,❌,❌,41.7,❌,—
PRZMA,60.3,47.9,❌,❌,❌,97.7,✅,—
SONME,55.9,47.9,❌,❌,❌,99.5,✅,—
VERUS,55.3,48.0,❌,❌,❌,99.3,✅,—
TRGYO,67.6,48.0,❌,❌,❌,99.9,✅,—
TAVHL,55.0,48.2,❌,✅,❌,99.3,✅,—
TNZTP,54.3,48.2,❌,❌,❌,97.9,✅,—
ISCTR,52.1,48.2,❌,✅,❌,94.4,❌,—
TEHOL,58.8,48.3,❌,❌,❌,99.6,✅,—
LOGO,54.2,48.3,❌,✅,❌,97.7,✅,—
HRKET,,48.3,✅,❌,✅,,❌,—
KLSYN,60.2,48.4,❌,❌,❌,99.2,✅,—
ANHYT,58.2,48.5,❌,❌,❌,98.9,✅,—
VBTYZ,55.5,48.6,❌,❌,❌,98.8,✅,—
OFSYM,,48.7,❌,❌,❌,95.6,✅,—
GARAN,55.4,48.7,❌,✅,❌,98.9,✅,—
YKBNK,54.1,48.8,❌,❌,❌,96.8,✅,—
TOASO,58.0,48.9,❌,❌,❌,86.3,❌,—
EREGL,60.4,48.9,❌,❌,❌,98.1,✅,—
YGGYO,70.8,49.3,❌,❌,❌,93.5,❌,—
MPARK,61.1,49.5,❌,❌,❌,99.4,✅,—
INDES,58.8,49.6,❌,❌,❌,99.6,✅,—
ARSAN,57.3,49.6,❌,❌,❌,99.4,✅,—
BJKAS,37.7,49.7,❌,❌,❌,44.7,❌,—
ZRGYO,55.2,49.7,❌,✅,❌,90.6,❌,—
AKBNK,54.5,49.8,❌,✅,❌,98.4,✅,—
ANELE,61.9,49.9,❌,❌,❌,99.4,✅,—
ARASE,71.0,49.9,❌,❌,❌,98.9,✅,—
SKYMD,,49.9,❌,❌,❌,98.2,✅,—
KERVN,66.0,50.1,❌,❌,❌,93.5,❌,—
GMTAS,84.4,50.1,❌,❌,❌,99.2,✅,—
AGESA,65.1,50.4,❌,❌,❌,98.7,✅,—
GSDDE,61.9,50.5,❌,❌,❌,97.7,✅,—
CCOLA,42.1,50.6,❌,❌,❌,97.0,✅,—
FLAP,54.2,50.6,❌,✅,❌,86.6,❌,—
ETILR,49.2,50.6,❌,❌,❌,67.1,❌,—
AKSGY,67.2,50.7,❌,❌,❌,98.7,✅,—
ALBRK,60.5,50.8,❌,❌,❌,98.5,✅,—
PCILT,61.6,50.8,❌,❌,❌,93.9,❌,—
ENJSA,69.2,51.0,❌,❌,❌,99.3,✅,—
DURDO,60.0,51.0,❌,❌,❌,98.7,✅,—
RYSAS,59.8,51.1,❌,❌,❌,99.7,✅,—
TRMET,60.0,51.2,❌,❌,❌,99.9,✅,—
SELEC,62.7,51.4,❌,❌,❌,100.0,✅,—
ALKLC,,51.4,❌,❌,❌,99.0,✅,—
MRGYO,48.2,51.5,❌,✅,❌,91.6,❌,—
PETKM,55.5,51.5,❌,❌,❌,99.5,✅,—
AVGYO,60.8,51.9,❌,❌,❌,99.9,✅,—
VAKBN,58.4,51.9,❌,❌,❌,99.0,✅,—
TRALT,63.0,52.1,❌,❌,❌,94.5,❌,—
ATSYH,59.0,52.4,❌,❌,❌,99.6,✅,—
KGYO,68.5,52.5,❌,❌,❌,99.3,✅,—
ASELS,73.0,52.7,❌,❌,❌,99.8,✅,—
ATATP,65.0,53.6,❌,❌,❌,97.5,✅,—
BOSSA,53.6,53.6,✅,✅,✅,99.9,✅,🟢
KRDMA,57.1,53.9,❌,❌,❌,97.6,✅,—
EBEBK,,54.7,❌,❌,❌,96.1,✅,—
TRCAS,66.1,54.7,❌,❌,❌,99.3,✅,—
KRGYO,43.6,54.8,❌,✅,❌,96.4,✅,—
ALARK,56.9,54.9,❌,❌,❌,99.8,✅,—
TRENJ,64.0,54.9,❌,✅,❌,99.9,✅,—
BMSTL,62.9,55.1,✅,✅,✅,98.8,✅,🟢
MARTI,46.3,55.1,❌,✅,❌,96.9,✅,—
KRPLS,65.3,55.3,❌,❌,❌,97.5,✅,—
EFOR,,55.3,❌,✅,❌,86.2,❌,—
ARMGD,,55.7,❌,❌,❌,71.4,❌,—
ORGE,62.7,55.8,❌,❌,❌,99.7,✅,—
NETAS,58.9,55.9,❌,❌,❌,99.0,✅,—
HUNER,52.7,55.9,❌,✅,❌,43.3,❌,—
OZSUB,67.2,56.2,❌,❌,❌,98.3,✅,—
YKSLN,42.2,56.3,❌,✅,❌,89.9,❌,—
BRSAN,58.8,56.4,❌,❌,❌,97.8,✅,—
AKFIS,,56.4,❌,❌,❌,95.9,✅,—
AGHOL,58.7,56.5,✅,✅,✅,100.0,✅,🟢
SOKM,59.1,56.8,❌,✅,❌,95.8,✅,—
HALKB,66.8,56.9,❌,✅,❌,94.0,❌,—
DMRGD,,57.7,✅,❌,✅,84.0,❌,—
BIGEN,,57.7,❌,❌,❌,89.2,❌,—
IEYHO,77.0,57.8,❌,❌,❌,99.9,✅,—
CRFSA,69.7,58.5,❌,❌,❌,97.6,✅,—
KCHOL,66.3,59.3,❌,✅,❌,98.7,✅,—
KRDMD,68.1,59.6,❌,❌,❌,99.2,✅,—
EUKYO,75.2,62.2,❌,❌,❌,99.9,✅,—
BIMAS,83.7,62.4,❌,✅,❌,98.9,✅,—
CEOEM,54.5,63.0,✅,✅,✅,99.2,✅,🟢
RYGYO,70.4,64.3,❌,❌,❌,99.8,✅,—
AYGAZ,68.8,64.5,❌,❌,❌,99.6,✅,—
OZATD,,65.0,❌,❌,❌,95.0,❌,—
INVES,,66.1,✅,❌,✅,94.1,❌,—
ISDMR,74.3,66.6,❌,✅,❌,99.6,✅,—
CELHA,64.4,67.6,❌,❌,❌,98.9,✅,—
AHGAZ,67.4,69.8,✅,✅,✅,100.0,✅,🟢
BAHKM,,69.8,❌,✅,❌,,❌,—
TRHOL,97.9,70.2,❌,✅,❌,100.0,✅,—
DEVA,67.2,71.0,❌,✅,❌,99.9,✅,—
ENERY,72.2,73.3,✅,✅,✅,100.0,✅,🟢
TKFEN,79.8,73.8,✅,✅,✅,100.0,✅,🟢
TUPRS,80.6,78.6,✅,✅,✅,99.4,✅,🟢
