Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
KARSN,48.9,✅,❌,✅,❌,47.3,❌,❌,—
EGGUB,55.6,❌,❌,❌,✅,47.5,❌,❌,—
SONME,55.9,❌,❌,❌,✅,48.0,❌,❌,—
EKGYO,55.8,❌,❌,❌,❌,48.2,❌,❌,—
YKBNK,53.8,❌,❌,❌,✅,48.3,❌,❌,—
AKSA,54.9,✅,❌,✅,✅,48.3,❌,❌,—
ISCTR,52.2,✅,❌,✅,✅,48.4,❌,✅,—
DOCO,59.0,❌,❌,❌,✅,48.5,❌,❌,—
CCOLA,41.8,✅,✅,✅,❌,48.5,❌,❌,—
FLAP,53.0,✅,❌,✅,❌,48.7,❌,❌,—
TRGYO,68.1,❌,❌,❌,✅,48.7,❌,❌,—
OZRDN,63.8,❌,❌,❌,❌,48.8,❌,❌,—
EPLAS,49.5,❌,❌,❌,❌,48.8,❌,✅,—
EREGL,60.4,❌,❌,❌,❌,48.8,❌,❌,—
MANAS,59.8,❌,❌,❌,❌,48.8,❌,❌,—
KONYA,41.8,✅,✅,✅,❌,49.0,❌,✅,—
KZGYO,48.7,✅,✅,✅,❌,49.4,❌,❌,—
KNFRT,50.7,❌,❌,❌,❌,49.6,✅,✅,—
TOASO,58.4,✅,❌,✅,✅,49.6,❌,❌,—
MPARK,61.2,✅,❌,✅,❌,49.9,❌,❌,—
GARAN,56.0,✅,❌,✅,✅,50.0,❌,✅,—
ALBRK,59.9,❌,❌,❌,❌,50.0,❌,❌,—
ZRGYO,55.3,✅,❌,✅,✅,50.0,❌,✅,—
KERVN,66.0,❌,✅,❌,✅,50.0,❌,❌,—
ARASE,71.2,❌,❌,❌,❌,50.1,❌,❌,—
KUVVA,59.9,❌,❌,❌,✅,50.1,❌,❌,—
ENJSA,68.3,❌,❌,❌,❌,50.2,❌,❌,—
AKBNK,54.7,❌,❌,❌,❌,50.2,❌,✅,—
AGESA,64.9,❌,❌,❌,✅,50.2,❌,❌,—
TRMET,59.2,❌,❌,❌,✅,50.4,❌,❌,—
TRALT,61.3,❌,❌,❌,✅,50.5,❌,❌,—
PRZMA,63.4,❌,✅,❌,❌,50.8,❌,❌,—
AVGYO,60.0,✅,✅,✅,✅,50.9,❌,❌,—
EGEEN,42.9,✅,✅,✅,❌,50.9,❌,✅,—
EGPRO,60.1,❌,❌,❌,❌,51.1,❌,❌,—
ANHYT,59.4,✅,❌,✅,✅,51.1,❌,❌,—
AKCNS,63.8,❌,❌,❌,✅,51.4,✅,❌,—
POLHO,69.0,❌,❌,❌,✅,51.4,❌,❌,—
PCILT,62.0,❌,❌,❌,✅,51.4,❌,❌,—
INDES,60.0,❌,✅,❌,✅,51.6,❌,❌,—
CATES,53.8,❌,✅,❌,❌,51.7,❌,❌,—
YGGYO,73.0,❌,❌,❌,✅,51.7,❌,❌,—
HURGZ,57.7,✅,✅,✅,❌,51.7,❌,❌,—
GSDDE,63.6,❌,✅,❌,✅,51.8,❌,❌,—
VAKBN,58.3,✅,❌,✅,✅,51.8,❌,❌,—
ISBTR,52.1,❌,✅,❌,❌,51.8,❌,❌,—
ETILR,49.8,✅,✅,✅,❌,51.9,❌,❌,—
TEHOL,61.2,✅,✅,✅,✅,51.9,❌,❌,—
ASELS,72.5,❌,❌,❌,✅,52.3,❌,❌,—
VBTYZ,58.4,❌,✅,❌,✅,52.3,❌,❌,—
BJKAS,38.2,❌,✅,❌,❌,52.5,❌,❌,—
PETKM,56.3,✅,✅,✅,✅,52.5,❌,✅,—
ARSAN,59.8,❌,❌,❌,❌,52.6,❌,❌,—
BMSTL,62.0,✅,❌,✅,✅,52.6,✅,✅,—
ANELE,65.0,❌,✅,❌,✅,52.6,❌,❌,—
KGYO,68.8,❌,❌,❌,✅,52.8,❌,❌,—
TRENJ,62.3,❌,❌,❌,✅,52.9,❌,❌,—
KLSYN,64.9,❌,✅,❌,✅,52.9,❌,❌,—
TNZTP,58.5,❌,✅,❌,❌,53.7,❌,❌,—
RYSAS,62.5,❌,✅,❌,✅,53.7,❌,❌,—
BRSAN,57.4,❌,✅,❌,✅,53.9,❌,❌,—
DURDO,61.8,❌,✅,❌,❌,54.1,❌,❌,—
BOSSA,53.9,✅,✅,✅,✅,54.1,✅,✅,🟢
SELEC,66.6,❌,✅,❌,✅,54.7,❌,❌,—
KRDMA,57.8,❌,✅,❌,✅,55.1,❌,❌,—
GMTAS,91.9,✅,✅,✅,✅,55.3,❌,❌,—
AKSGY,70.5,❌,❌,❌,❌,55.6,❌,❌,—
ALARK,57.3,✅,✅,✅,❌,55.8,❌,❌,—
AGHOL,58.5,✅,✅,✅,✅,55.9,✅,✅,🟢
TRCAS,67.0,❌,✅,❌,✅,56.0,❌,❌,—
ORGE,62.9,❌,✅,❌,✅,56.0,❌,❌,—
SOKM,59.0,✅,✅,✅,✅,56.3,❌,✅,—
ATSYH,61.6,❌,✅,❌,❌,56.6,❌,❌,—
MRGYO,50.4,✅,✅,✅,✅,56.7,❌,✅,—
CEOEM,51.9,✅,✅,✅,✅,56.7,❌,✅,—
HUNER,53.2,❌,✅,❌,❌,56.9,❌,✅,—
NETAS,59.7,❌,✅,❌,❌,56.9,❌,❌,—
KRGYO,44.3,✅,✅,✅,❌,57.2,❌,✅,—
KRDMD,67.2,❌,✅,❌,✅,58.4,❌,❌,—
CRFSA,69.9,❌,✅,❌,✅,58.7,❌,❌,—
ATATP,69.3,❌,✅,❌,✅,58.8,❌,❌,—
HALKB,67.9,✅,✅,✅,✅,59.0,❌,✅,—
KCHOL,66.2,✅,✅,✅,✅,59.1,❌,✅,—
MARTI,48.5,✅,✅,✅,✅,59.8,❌,✅,—
KRPLS,68.8,✅,✅,✅,✅,61.1,❌,✅,—
OZSUB,72.0,❌,✅,❌,✅,61.3,❌,❌,—
RYGYO,70.0,❌,✅,❌,✅,63.7,❌,❌,—
BIMAS,84.0,✅,✅,✅,✅,64.0,❌,✅,—
YKSLN,45.2,✅,✅,✅,❌,64.2,❌,✅,—
AHGAZ,66.0,✅,✅,✅,✅,64.3,❌,✅,—
AYGAZ,68.8,❌,✅,❌,✅,64.6,❌,❌,—
ISDMR,74.1,✅,✅,✅,✅,65.7,❌,✅,—
IEYHO,85.8,❌,✅,❌,✅,66.5,❌,❌,—
DEVA,66.5,✅,✅,✅,❌,68.5,❌,✅,—
ENERY,70.4,✅,✅,✅,✅,69.0,❌,✅,—
CELHA,65.8,✅,✅,✅,✅,71.5,✅,✅,🟢
TKFEN,80.9,✅,✅,✅,❌,75.6,✅,✅,—
TUPRS,80.4,✅,✅,✅,✅,77.3,❌,✅,—
TRHOL,98.2,✅,✅,✅,✅,78.7,❌,✅,—
EUKYO,80.4,✅,✅,✅,✅,79.2,❌,❌,—
