Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
TURGG,53.2,50.4,✅,✅,✅,98.8,✅,🟢
AYES,66.0,50.5,❌,❌,❌,99.3,✅,—
SAHOL,55.1,50.6,❌,✅,❌,92.2,❌,—
PRKME,50.6,50.6,✅,✅,✅,99.7,✅,🟢
FADE,54.1,50.9,❌,❌,❌,95.3,✅,—
ZRGYO,55.0,50.9,✅,✅,✅,90.8,❌,—
KTLEV,,50.9,❌,❌,❌,94.5,❌,—
VESTL,38.2,51.0,✅,✅,✅,94.1,❌,—
ALTNY,,51.0,❌,❌,❌,58.9,❌,—
ENDAE,,51.1,❌,❌,❌,82.3,❌,—
EGGUB,58.1,51.1,❌,✅,❌,99.8,✅,—
IZMDC,66.6,51.1,❌,❌,❌,99.7,✅,—
HKTM,48.3,51.3,❌,✅,❌,89.4,❌,—
AKBNK,55.7,51.3,❌,✅,❌,98.1,✅,—
UFUK,62.4,51.3,❌,❌,❌,99.2,✅,—
GSDDE,65.1,51.3,❌,❌,❌,98.1,✅,—
AYDEM,54.7,51.4,❌,❌,❌,93.1,❌,—
EREGL,63.8,51.4,❌,❌,❌,97.9,✅,—
AGHOL,58.5,51.4,✅,❌,✅,99.8,✅,—
OZRDN,67.0,51.9,✅,❌,✅,96.4,✅,—
EDATA,65.9,51.9,❌,❌,❌,99.0,✅,—
KLYPV,,52.0,❌,✅,❌,-78.7,❌,—
ETILR,51.2,52.0,❌,❌,❌,65.4,❌,—
TSPOR,46.2,52.0,❌,✅,❌,81.4,❌,—
KRGYO,42.9,52.1,❌,✅,❌,94.5,❌,—
EFOR,,52.2,❌,❌,❌,87.1,❌,—
BALAT,56.9,52.2,✅,✅,✅,91.0,❌,—
ESCAR,56.2,52.2,❌,❌,❌,95.9,✅,—
GUBRF,61.8,52.3,❌,✅,❌,98.7,✅,—
BJKAS,38.3,52.6,❌,❌,❌,41.2,❌,—
DSTKF,,52.6,✅,❌,✅,100.0,✅,—
BRKVY,52.7,52.6,✅,✅,✅,75.5,❌,—
PASEU,,52.6,❌,❌,❌,65.7,❌,—
RUBNS,52.1,52.6,❌,✅,❌,38.6,❌,—
HATSN,,52.7,❌,❌,❌,88.3,❌,—
BLUME,54.6,52.7,❌,✅,❌,97.6,✅,—
ADGYO,,52.8,❌,✅,❌,-23.0,❌,—
GEREL,74.3,52.8,❌,❌,❌,99.5,✅,—
TRALT,63.9,53.0,❌,❌,❌,94.2,❌,—
SANFM,53.7,53.3,❌,❌,❌,99.4,✅,—
KORDS,57.6,53.3,❌,❌,❌,98.9,✅,—
ARTMS,,53.4,✅,✅,✅,72.1,❌,—
BRLSM,53.5,53.5,❌,✅,❌,59.0,❌,—
PSDTC,57.6,53.5,❌,❌,❌,98.3,✅,—
ASTOR,71.9,53.7,❌,❌,❌,95.7,✅,—
DOHOL,62.4,53.7,❌,✅,❌,99.8,✅,—
MARTI,44.8,53.8,✅,✅,✅,100.0,✅,🟢
HURGZ,58.3,53.8,✅,❌,✅,100.0,✅,—
BIOEN,50.9,53.8,❌,✅,❌,94.7,❌,—
TRGYO,71.0,54.1,❌,❌,❌,99.9,✅,—
AVGYO,64.6,54.3,✅,❌,✅,100.0,✅,—
ALBRK,63.7,54.5,❌,✅,❌,98.6,✅,—
TCKRC,,54.5,❌,❌,❌,91.2,❌,—
BORSK,51.7,54.6,✅,✅,✅,-156.0,❌,—
GLYHO,70.7,54.7,❌,❌,❌,99.8,✅,—
TRMET,63.0,54.7,❌,✅,❌,99.9,✅,—
FORTE,,54.9,❌,❌,❌,77.5,❌,—
BIGTK,51.7,54.9,❌,❌,❌,97.7,✅,—
DIRIT,53.2,54.9,✅,✅,✅,89.2,❌,—
ARSAN,62.2,55.0,❌,✅,❌,99.4,✅,—
ASELS,75.4,55.1,❌,❌,❌,99.8,✅,—
YGGYO,74.0,55.3,❌,❌,❌,93.7,❌,—
HUNER,52.3,55.3,❌,✅,❌,34.7,❌,—
VANGD,76.6,55.3,❌,❌,❌,99.3,✅,—
SEKUR,68.4,55.4,❌,❌,❌,99.4,✅,—
PCILT,64.9,55.7,❌,❌,❌,94.8,❌,—
RODRG,56.7,55.8,✅,✅,✅,70.2,❌,—
CEMZY,,55.8,❌,❌,❌,75.8,❌,—
DURDO,62.9,56.0,❌,❌,❌,98.8,✅,—
VAKBN,58.5,56.0,✅,✅,✅,99.5,✅,🟢
TRENJ,64.3,56.0,❌,✅,❌,99.9,✅,—
KARTN,62.1,56.1,✅,❌,❌,93.4,❌,—
ENJSA,71.1,56.1,❌,✅,❌,99.3,✅,—
SAYAS,56.4,56.4,❌,✅,❌,99.3,✅,—
KZGYO,52.3,56.4,✅,✅,✅,-8105.1,❌,—
EGPRO,62.1,56.5,❌,❌,❌,98.6,✅,—
TARKM,,56.5,❌,✅,❌,94.3,❌,—
ISBTR,53.4,56.5,❌,✅,❌,98.4,✅,—
PKART,65.1,56.6,❌,❌,❌,97.4,✅,—
RALYH,61.5,56.8,✅,✅,✅,99.4,✅,🟢
EBEBK,,56.9,❌,❌,❌,94.1,❌,—
TBORG,54.0,57.0,❌,✅,❌,97.7,✅,—
KGYO,72.4,57.1,❌,❌,❌,99.7,✅,—
MTRKS,63.5,57.2,❌,❌,❌,97.7,✅,—
MARKA,60.7,57.3,❌,❌,❌,99.5,✅,—
TNZTP,59.4,57.3,❌,✅,❌,98.0,✅,—
DURKN,,57.3,❌,✅,❌,,❌,—
DAGI,70.9,57.6,❌,❌,❌,98.9,✅,—
VERUS,58.0,57.8,❌,❌,❌,99.6,✅,—
ARMGD,,58.0,❌,❌,❌,79.5,❌,—
DMRGD,,58.1,❌,❌,❌,81.9,❌,—
METRO,69.4,58.1,❌,❌,❌,99.6,✅,—
KRONT,66.2,58.3,❌,❌,❌,99.3,✅,—
GENIL,59.4,58.3,❌,✅,❌,97.8,✅,—
AVOD,55.5,58.4,✅,✅,✅,100.0,✅,🟢
ISDMR,73.4,58.7,✅,❌,✅,99.2,✅,—
GMTAS,92.4,58.8,✅,❌,✅,100.0,✅,—
KARSN,58.2,58.8,✅,✅,✅,100.0,✅,🟢
ORGE,66.1,59.0,❌,❌,❌,99.8,✅,—
DOCO,63.4,59.2,❌,❌,❌,99.9,✅,—
KERVN,83.0,59.6,❌,❌,❌,92.9,❌,—
RGYAS,,59.9,❌,❌,❌,72.7,❌,—
TEHOL,64.7,60.5,✅,❌,✅,99.5,✅,—
KRDMD,70.3,60.6,❌,❌,❌,99.1,✅,—
SOKM,59.7,61.0,✅,✅,✅,95.4,✅,🟢
ISKUR,54.2,61.2,❌,✅,❌,87.3,❌,—
KCHOL,67.0,61.2,✅,✅,✅,100.0,✅,🟢
ARASE,83.1,61.5,❌,❌,❌,98.8,✅,—
INDES,66.7,61.9,❌,✅,❌,99.6,✅,—
AGESA,70.4,61.9,❌,✅,❌,99.2,✅,—
POLHO,73.7,62.0,✅,❌,✅,99.8,✅,—
TRCAS,68.5,62.1,✅,✅,✅,99.3,✅,🟢
AKHAN,,62.1,❌,❌,❌,84.7,❌,—
KLSYN,72.5,62.3,❌,✅,❌,99.1,✅,—
SKYMD,,62.4,✅,✅,✅,100.0,✅,🟢
OFSYM,,62.7,✅,✅,✅,100.0,✅,🟢
BRSAN,63.0,63.0,❌,✅,❌,99.1,✅,—
ALARK,59.3,63.7,✅,✅,✅,100.0,✅,🟢
OZSUB,71.6,63.8,❌,❌,❌,98.2,✅,—
INVES,,64.0,❌,❌,❌,91.6,❌,—
AKCNS,73.6,64.0,✅,❌,✅,100.0,✅,—
BIMAS,83.5,64.3,✅,✅,✅,99.0,✅,🟢
RYSAS,72.4,64.4,✅,✅,✅,100.0,✅,🟢
PRZMA,78.9,64.6,❌,❌,❌,97.5,✅,—
ENERY,66.9,65.3,✅,✅,✅,97.9,✅,🟢
TGSAS,73.1,65.3,❌,✅,❌,98.7,✅,—
CELHA,61.9,65.7,❌,❌,❌,99.1,✅,—
AKSGY,73.8,66.0,❌,❌,❌,98.6,✅,—
BOBET,57.4,66.0,✅,✅,✅,99.1,✅,🟢
ATSYH,72.2,66.7,✅,❌,✅,99.9,✅,—
KRPLS,71.4,67.0,✅,✅,✅,100.0,✅,🟢
MANAS,71.6,67.1,✅,✅,✅,100.0,✅,🟢
CRFSA,84.4,67.2,✅,✅,✅,98.8,✅,🟢
HALKB,68.6,68.0,✅,✅,✅,96.0,✅,🟢
TKFEN,75.5,68.0,❌,✅,❌,99.5,✅,—
AHGAZ,66.0,68.2,✅,✅,✅,100.0,✅,🟢
AYGAZ,69.0,68.5,❌,✅,❌,99.3,✅,—
KUVVA,68.3,69.2,✅,✅,✅,100.0,✅,🟢
BAHKM,,70.0,✅,✅,✅,,❌,—
ETYAT,82.1,70.1,✅,✅,✅,100.0,✅,🟢
ARDYZ,77.4,70.5,❌,✅,❌,98.8,✅,—
VBTYZ,68.8,70.5,❌,✅,❌,99.5,✅,—
ALKLC,,71.1,✅,✅,✅,100.0,✅,🟢
KRDMA,65.2,71.9,❌,✅,❌,98.6,✅,—
DEVA,65.9,72.5,✅,✅,✅,100.0,✅,🟢
BIGEN,,72.6,❌,✅,❌,97.0,✅,—
NETAS,67.1,72.7,✅,✅,✅,99.5,✅,🟢
DUNYH,80.9,72.8,❌,❌,❌,82.8,❌,—
AKFIS,,75.2,❌,❌,❌,98.5,✅,—
ATATP,79.0,75.3,❌,✅,❌,98.8,✅,—
TUPRS,78.4,75.7,❌,✅,❌,97.9,✅,—
EUKYO,79.8,81.0,✅,❌,✅,99.9,✅,—
SELEC,90.6,81.5,✅,✅,✅,100.0,✅,🟢
RYGYO,72.6,82.1,✅,✅,✅,100.0,✅,🟢
CATES,67.2,82.3,✅,✅,✅,37.6,❌,—
ANELE,96.1,86.2,✅,✅,✅,100.0,✅,🟢
OZATD,,90.3,❌,✅,❌,96.3,✅,—
TRHOL,98.2,91.4,✅,✅,✅,100.0,✅,🟢
IEYHO,98.7,98.6,✅,✅,✅,100.0,✅,🟢
