Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
GEREL,74.3,✅,✅,✅,✅,52.8,❌,❌,—
TRALT,63.9,❌,✅,❌,✅,53.0,❌,❌,—
SANFM,53.7,❌,✅,❌,✅,53.3,❌,❌,—
KORDS,57.6,❌,✅,❌,❌,53.3,❌,❌,—
PSDTC,57.6,❌,❌,❌,✅,53.5,❌,❌,—
BRLSM,53.5,❌,✅,❌,❌,53.5,❌,✅,—
DOHOL,62.4,❌,❌,❌,❌,53.7,❌,✅,—
ASTOR,71.9,❌,✅,❌,✅,53.7,❌,❌,—
HURGZ,58.4,✅,✅,✅,❌,53.8,✅,❌,—
BIOEN,50.9,❌,✅,❌,❌,53.8,❌,✅,—
MARTI,44.8,✅,✅,✅,❌,53.8,✅,✅,—
TRGYO,71.0,❌,❌,❌,✅,54.1,❌,❌,—
AVGYO,64.6,✅,✅,✅,✅,54.3,✅,❌,—
ALBRK,63.7,✅,✅,✅,✅,54.5,❌,✅,—
TRMET,63.0,❌,✅,❌,✅,54.7,❌,✅,—
GLYHO,70.7,❌,❌,❌,✅,54.7,❌,❌,—
DIRIT,53.2,✅,✅,✅,✅,54.9,✅,✅,🟢
BIGTK,51.7,❌,❌,❌,❌,54.9,❌,❌,—
ARSAN,62.2,❌,✅,❌,❌,55.0,❌,✅,—
ASELS,75.4,✅,✅,✅,✅,55.1,❌,❌,—
VANGD,76.6,❌,✅,❌,✅,55.3,❌,❌,—
HUNER,52.3,❌,✅,❌,❌,55.3,❌,✅,—
YGGYO,74.0,❌,❌,❌,✅,55.3,❌,❌,—
SEKUR,68.4,❌,✅,❌,✅,55.4,❌,❌,—
PCILT,64.9,❌,✅,❌,✅,55.7,❌,❌,—
RODRG,56.7,❌,✅,❌,❌,55.8,✅,✅,—
DURDO,62.9,✅,✅,✅,❌,56.0,❌,❌,—
VAKBN,58.5,✅,❌,✅,✅,56.0,✅,✅,—
TRENJ,64.3,❌,✅,❌,✅,56.0,❌,✅,—
KARTN,62.1,❌,✅,❌,❌,56.1,❌,❌,—
ENJSA,71.1,✅,❌,✅,❌,56.1,❌,✅,—
SAYAS,56.4,❌,✅,❌,❌,56.4,❌,✅,—
KZGYO,51.6,✅,✅,✅,❌,56.4,✅,✅,—
EGPRO,62.1,❌,✅,❌,✅,56.5,❌,❌,—
ISBTR,53.4,❌,✅,❌,❌,56.5,❌,✅,—
PKART,65.1,✅,✅,✅,❌,56.6,❌,❌,—
RALYH,61.5,❌,✅,❌,✅,56.8,✅,✅,—
TBORG,54.0,❌,❌,❌,❌,57.0,❌,✅,—
KGYO,72.4,❌,✅,❌,✅,57.1,❌,❌,—
MTRKS,63.5,✅,✅,✅,✅,57.2,❌,❌,—
TNZTP,59.5,❌,✅,❌,✅,57.3,❌,✅,—
MARKA,60.7,❌,✅,❌,✅,57.3,❌,❌,—
DAGI,70.9,❌,✅,❌,✅,57.6,❌,❌,—
VERUS,58.0,❌,❌,❌,✅,57.8,❌,❌,—
METRO,69.3,❌,✅,❌,✅,58.1,❌,❌,—
KRONT,66.2,❌,✅,❌,✅,58.3,❌,❌,—
GENIL,59.4,❌,✅,❌,✅,58.3,❌,✅,—
AVOD,55.5,✅,✅,✅,❌,58.4,✅,✅,—
ISDMR,73.4,✅,✅,✅,✅,58.7,✅,❌,—
GMTAS,92.4,✅,✅,✅,✅,58.8,✅,❌,—
KARSN,58.2,✅,✅,✅,❌,58.8,✅,✅,—
ORGE,66.1,❌,✅,❌,✅,59.0,❌,❌,—
DOCO,63.4,❌,❌,❌,✅,59.2,❌,❌,—
KERVN,83.0,❌,✅,❌,✅,59.6,❌,❌,—
TEHOL,64.7,✅,✅,✅,✅,60.5,✅,❌,—
KRDMD,70.3,❌,✅,❌,✅,60.6,❌,❌,—
SOKM,59.7,✅,✅,✅,❌,61.0,✅,✅,—
ISKUR,54.2,❌,✅,❌,❌,61.1,❌,✅,—
KCHOL,67.0,✅,✅,✅,✅,61.2,✅,✅,🟢
ARASE,83.1,✅,✅,✅,❌,61.5,❌,❌,—
INDES,66.7,❌,✅,❌,✅,61.9,❌,✅,—
AGESA,70.4,❌,❌,❌,✅,61.9,❌,✅,—
POLHO,73.7,✅,✅,✅,✅,62.0,✅,❌,—
TRCAS,68.5,✅,✅,✅,✅,62.1,✅,✅,🟢
KLSYN,72.5,✅,✅,✅,✅,62.3,❌,✅,—
BRSAN,63.0,✅,✅,✅,✅,63.0,❌,✅,—
ALARK,59.3,✅,✅,✅,❌,63.7,✅,✅,—
OZSUB,71.5,❌,✅,❌,✅,63.8,❌,❌,—
AKCNS,73.6,✅,✅,✅,✅,64.0,✅,❌,—
BIMAS,83.5,✅,✅,✅,✅,64.3,✅,✅,🟢
RYSAS,72.4,❌,✅,❌,✅,64.4,✅,✅,—
PRZMA,78.9,❌,✅,❌,❌,64.6,❌,❌,—
TGSAS,73.1,✅,✅,✅,✅,65.3,❌,✅,—
ENERY,66.9,✅,✅,✅,✅,65.3,✅,✅,🟢
CELHA,61.9,❌,✅,❌,✅,65.7,❌,❌,—
BOBET,57.4,✅,✅,✅,✅,66.0,✅,✅,🟢
AKSGY,73.8,❌,✅,❌,❌,66.0,❌,❌,—
ATSYH,72.2,✅,✅,✅,❌,66.7,✅,❌,—
KRPLS,71.4,✅,✅,✅,✅,67.0,✅,✅,🟢
MANAS,71.6,✅,✅,✅,❌,67.1,✅,✅,—
CRFSA,84.4,✅,✅,✅,✅,67.2,✅,✅,🟢
HALKB,68.6,✅,✅,✅,✅,68.0,✅,✅,🟢
TKFEN,75.5,❌,✅,❌,❌,68.0,❌,✅,—
AHGAZ,66.0,✅,✅,✅,✅,68.2,✅,✅,🟢
AYGAZ,69.0,❌,✅,❌,✅,68.5,❌,✅,—
KUVVA,68.3,❌,✅,❌,✅,69.2,✅,✅,—
ETYAT,82.1,✅,✅,✅,✅,70.1,✅,✅,🟢
ARDYZ,77.4,❌,✅,❌,✅,70.5,❌,✅,—
VBTYZ,68.8,❌,✅,❌,✅,70.5,❌,✅,—
KRDMA,65.2,❌,✅,❌,✅,71.9,❌,✅,—
DEVA,65.9,✅,✅,✅,❌,72.5,✅,✅,—
NETAS,67.1,✅,✅,✅,❌,72.7,✅,✅,—
DUNYH,80.9,✅,✅,✅,✅,72.8,❌,❌,—
ATATP,79.0,✅,✅,✅,✅,75.3,❌,✅,—
TUPRS,78.4,❌,✅,❌,✅,75.7,❌,✅,—
EUKYO,79.8,✅,✅,✅,✅,81.0,✅,❌,—
SELEC,90.6,✅,✅,✅,✅,81.5,✅,✅,🟢
RYGYO,72.6,❌,✅,❌,✅,82.1,✅,✅,—
CATES,65.4,❌,✅,❌,❌,82.3,✅,✅,—
ANELE,96.1,✅,✅,✅,✅,86.2,✅,✅,🟢
TRHOL,98.2,✅,✅,✅,✅,91.4,✅,✅,🟢
IEYHO,98.7,✅,✅,✅,✅,98.6,✅,✅,🟢
