Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
EGEPO,69.9,✅,❌,✅,✅,53.0,✅,❌,—
BLUME,57.1,❌,❌,❌,❌,53.2,❌,✅,—
BRKVY,54.7,✅,❌,✅,❌,53.2,✅,✅,—
OZRDN,68.8,❌,❌,❌,❌,53.3,✅,❌,—
ISGYO,62.2,❌,✅,❌,✅,53.6,❌,❌,—
ASELS,73.6,❌,❌,❌,✅,53.7,❌,❌,—
TRGYO,71.7,❌,❌,❌,✅,53.9,❌,❌,—
KARTN,60.2,❌,✅,❌,❌,53.9,❌,❌,—
BIGTK,53.6,❌,❌,❌,❌,53.9,❌,❌,—
EUPWR,66.5,❌,✅,❌,✅,54.0,❌,❌,—
HURGZ,58.2,✅,✅,✅,❌,54.0,✅,❌,—
SANFM,54.8,❌,✅,❌,✅,54.2,❌,❌,—
ISBTR,53.4,❌,✅,❌,❌,54.4,❌,❌,—
RALYH,60.8,❌,❌,❌,✅,54.4,❌,✅,—
DOCO,61.8,❌,❌,❌,✅,54.5,❌,❌,—
MARTI,44.5,✅,✅,✅,❌,54.7,✅,✅,—
TRMET,62.8,❌,✅,❌,✅,54.8,❌,✅,—
BRLSM,54.4,❌,✅,❌,❌,54.9,❌,✅,—
TRCAS,65.0,❌,❌,❌,✅,55.0,❌,❌,—
HUNER,52.1,❌,✅,❌,❌,55.1,❌,✅,—
PAGYO,77.6,❌,✅,❌,✅,55.2,❌,❌,—
AVGYO,62.6,✅,✅,✅,✅,55.2,✅,✅,🟢
TEHOL,61.7,✅,✅,✅,✅,55.3,✅,❌,—
RUBNS,54.9,✅,✅,✅,❌,55.3,❌,✅,—
YGGYO,76.3,❌,❌,❌,✅,55.4,❌,❌,—
ENJSA,71.1,✅,❌,✅,❌,55.6,❌,✅,—
SAYAS,54.5,❌,✅,❌,❌,55.7,❌,❌,—
EGPRO,62.2,❌,✅,❌,✅,55.7,❌,❌,—
KGYO,72.4,❌,✅,❌,✅,55.9,❌,❌,—
ALBRK,63.2,✅,❌,✅,✅,56.0,❌,✅,—
METRO,67.2,❌,✅,❌,✅,56.3,❌,❌,—
RODRG,57.8,✅,✅,✅,❌,56.4,✅,✅,—
BJKAS,38.3,❌,✅,❌,❌,56.4,❌,✅,—
ARSAN,62.3,❌,✅,❌,❌,56.4,❌,✅,—
PKART,65.3,✅,✅,✅,❌,56.6,❌,❌,—
KORDS,58.8,❌,✅,❌,❌,56.9,❌,❌,—
VAKBN,59.4,✅,✅,✅,✅,57.2,✅,✅,🟢
TRENJ,65.5,✅,✅,✅,✅,57.2,❌,✅,—
MTRKS,60.7,❌,✅,❌,✅,57.3,❌,❌,—
SEKUR,71.1,✅,✅,✅,✅,57.5,✅,❌,—
HALKB,65.4,✅,✅,✅,✅,58.0,❌,✅,—
ASTOR,75.7,❌,✅,❌,✅,58.1,❌,❌,—
GMTAS,92.0,✅,✅,✅,✅,58.1,✅,❌,—
KCAER,57.6,❌,✅,❌,✅,58.4,❌,❌,—
PSDTC,61.1,❌,✅,❌,✅,58.4,❌,✅,—
DURDO,62.9,✅,✅,✅,❌,58.9,❌,❌,—
GENIL,59.3,❌,✅,❌,✅,59.3,❌,✅,—
SOKM,59.1,✅,✅,✅,❌,59.3,❌,✅,—
ISDMR,70.6,✅,✅,✅,✅,59.3,✅,❌,—
KCHOL,64.9,❌,✅,❌,✅,59.9,❌,✅,—
BOBET,51.1,✅,✅,✅,✅,59.9,✅,✅,🟢
TGSAS,68.9,❌,✅,❌,✅,60.4,❌,✅,—
BRSAN,60.9,❌,✅,❌,✅,60.6,❌,✅,—
TBORG,57.2,❌,❌,❌,❌,60.7,❌,✅,—
BIMAS,82.5,✅,✅,✅,✅,60.8,❌,✅,—
KRPLS,64.1,❌,✅,❌,✅,60.9,❌,✅,—
ISKUR,54.2,❌,✅,❌,❌,61.2,❌,✅,—
MARKA,63.1,❌,✅,❌,✅,61.3,❌,❌,—
INDES,65.7,❌,✅,❌,✅,61.8,❌,✅,—
ENERY,65.9,✅,❌,✅,❌,61.9,✅,✅,—
ARASE,83.0,❌,✅,❌,❌,62.0,❌,❌,—
ALARK,58.0,✅,✅,✅,❌,62.1,✅,✅,—
POLHO,72.8,✅,✅,✅,✅,62.1,✅,❌,—
AKCNS,72.0,❌,✅,❌,✅,62.3,❌,❌,—
PCILT,68.2,❌,✅,❌,✅,62.6,❌,❌,—
ORGE,66.4,❌,✅,❌,✅,62.6,❌,❌,—
AGESA,72.8,❌,❌,❌,✅,62.6,❌,✅,—
KLSYN,71.9,✅,✅,✅,✅,62.8,❌,✅,—
DAGI,68.6,❌,✅,❌,✅,63.2,❌,❌,—
KRDMB,80.4,❌,✅,❌,✅,63.3,❌,❌,—
TNZTP,63.7,❌,✅,❌,✅,63.5,❌,✅,—
KRDMD,69.1,❌,✅,❌,✅,63.5,❌,✅,—
KERVN,81.3,❌,✅,❌,✅,64.2,❌,❌,—
AKSGY,74.1,❌,✅,❌,❌,64.4,❌,❌,—
MANAS,69.1,✅,✅,✅,❌,65.0,✅,✅,—
ATSYH,66.1,❌,✅,❌,❌,65.6,✅,❌,—
VERUS,65.3,✅,✅,✅,✅,66.0,✅,✅,🟢
AHGAZ,65.8,✅,✅,✅,✅,66.8,✅,✅,🟢
KUVVA,69.9,❌,✅,❌,✅,66.9,❌,✅,—
ETYAT,79.7,❌,✅,❌,✅,67.0,❌,✅,—
CELHA,62.4,✅,✅,✅,✅,67.1,❌,❌,—
RYSAS,76.0,✅,✅,✅,✅,67.2,✅,✅,🟢
VBTYZ,69.4,✅,✅,✅,✅,67.4,❌,✅,—
TKFEN,76.4,❌,✅,❌,❌,67.5,❌,✅,—
PRZMA,79.8,❌,✅,❌,❌,68.1,❌,❌,—
AYGAZ,70.4,❌,✅,❌,✅,68.2,❌,✅,—
NETAS,65.0,✅,✅,✅,❌,68.8,✅,✅,—
ATATP,76.9,❌,✅,❌,✅,68.9,❌,✅,—
CRFSA,84.7,✅,✅,✅,✅,69.0,✅,✅,🟢
ARDYZ,78.8,❌,✅,❌,✅,69.6,❌,❌,—
OZSUB,78.7,❌,✅,❌,✅,71.3,❌,✅,—
DEVA,66.2,✅,✅,✅,❌,74.0,✅,✅,—
TUPRS,78.0,❌,✅,❌,✅,77.0,❌,✅,—
EUKYO,79.4,✅,✅,✅,✅,77.5,❌,❌,—
KRDMA,69.5,❌,✅,❌,✅,78.7,❌,✅,—
CATES,69.0,❌,✅,❌,❌,80.3,❌,✅,—
SELEC,89.9,✅,✅,✅,✅,80.8,✅,✅,🟢
RYGYO,78.5,❌,✅,❌,✅,81.2,✅,✅,—
ANELE,95.6,✅,✅,✅,✅,85.2,✅,✅,🟢
TRHOL,98.1,✅,✅,✅,✅,90.7,✅,✅,🟢
DUNYH,84.7,✅,✅,✅,✅,97.6,✅,✅,🟢
IEYHO,98.7,✅,✅,✅,✅,98.5,✅,✅,🟢
