Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
AVOD,55.3,✅,✅,✅,❌,53.8,❌,✅,—
MPARK,62.8,✅,❌,✅,❌,53.8,✅,✅,—
PCILT,63.3,❌,❌,❌,✅,54.0,❌,❌,—
EKGYO,58.7,✅,❌,✅,✅,54.3,✅,✅,—
ISBTR,53.4,❌,✅,❌,❌,54.3,❌,❌,—
MARKA,59.0,❌,✅,❌,✅,54.4,❌,❌,—
FLAP,55.5,✅,✅,✅,❌,54.5,✅,✅,—
TRALT,65.2,❌,✅,❌,✅,54.5,✅,✅,—
AGHOL,57.9,✅,❌,✅,✅,54.6,✅,✅,—
AVGYO,62.2,✅,✅,✅,✅,54.6,✅,❌,—
DNISI,54.3,✅,✅,✅,✅,54.6,✅,✅,🟢
KARTN,60.9,❌,✅,❌,❌,54.7,❌,❌,—
PNSUT,54.7,✅,✅,✅,✅,54.9,✅,✅,🟢
EGGUB,60.6,❌,❌,❌,✅,55.0,✅,✅,—
TRGYO,72.7,❌,❌,❌,✅,55.1,✅,❌,—
GLYHO,71.2,✅,❌,✅,✅,55.1,✅,❌,—
TRMET,63.3,❌,✅,❌,✅,55.2,✅,✅,—
DOCO,62.4,❌,❌,❌,✅,55.3,❌,❌,—
AKFGY,57.4,✅,✅,✅,❌,55.4,✅,✅,—
EREGL,64.9,✅,✅,✅,✅,55.7,✅,❌,—
SEKUR,70.2,✅,✅,✅,✅,55.7,✅,❌,—
GUBRF,62.6,✅,✅,✅,✅,55.8,✅,✅,🟢
YGGYO,76.9,❌,❌,❌,✅,56.0,✅,❌,—
EGPRO,62.5,❌,✅,❌,❌,56.1,❌,❌,—
AKCNS,67.9,❌,✅,❌,✅,56.5,❌,❌,—
RALYH,62.5,❌,✅,❌,✅,56.8,✅,✅,—
ASELS,75.8,✅,✅,✅,✅,56.8,✅,❌,—
ARSAN,62.9,❌,✅,❌,❌,56.8,✅,✅,—
METRO,67.9,❌,✅,❌,✅,57.1,❌,❌,—
TRENJ,65.8,✅,✅,✅,✅,57.4,✅,✅,🟢
TGSAS,66.7,❌,✅,❌,✅,57.5,❌,❌,—
DAGI,65.2,❌,✅,❌,✅,58.1,✅,❌,—
MTRKS,61.4,❌,✅,❌,✅,58.1,✅,❌,—
HUNER,53.9,✅,✅,✅,✅,58.4,✅,✅,🟢
ENJSA,72.5,✅,✅,✅,❌,58.7,✅,✅,—
HURGZ,60.7,✅,✅,✅,❌,58.7,✅,✅,—
TNZTP,61.1,❌,✅,❌,✅,58.8,✅,✅,—
VAKBN,59.9,✅,✅,✅,✅,58.8,✅,✅,🟢
ETILR,52.3,✅,✅,✅,❌,59.1,✅,✅,—
RYSAS,67.7,❌,✅,❌,✅,59.2,❌,✅,—
MRGYO,50.7,✅,✅,✅,✅,59.8,✅,✅,🟢
ALBRK,65.4,✅,✅,✅,✅,59.9,✅,✅,🟢
POLHO,72.4,✅,❌,✅,✅,60.0,❌,❌,—
DURDO,63.7,✅,✅,✅,❌,60.2,✅,❌,—
ETYAT,74.6,❌,✅,❌,✅,60.5,❌,❌,—
AGESA,71.5,❌,❌,❌,✅,60.6,❌,✅,—
YKSLN,42.9,✅,✅,✅,❌,60.9,✅,✅,—
ISKUR,54.2,❌,✅,❌,❌,61.1,❌,✅,—
HALKB,68.7,✅,✅,✅,✅,61.1,❌,✅,—
GMTAS,92.6,✅,✅,✅,✅,61.3,✅,❌,—
BRSAN,61.5,❌,✅,❌,✅,61.6,❌,✅,—
BJKAS,39.6,✅,✅,✅,✅,61.6,✅,✅,🟢
ORGE,67.2,❌,✅,❌,✅,62.1,✅,✅,—
GENIL,61.2,✅,✅,✅,✅,62.1,✅,✅,🟢
TRCAS,68.8,✅,✅,✅,✅,62.2,✅,✅,🟢
AKFYE,67.8,✅,✅,✅,❌,62.3,✅,✅,—
BVSAN,62.6,✅,✅,✅,❌,62.5,✅,✅,—
KUVVA,67.6,❌,✅,❌,✅,62.6,❌,✅,—
INDES,66.6,❌,✅,❌,✅,62.8,✅,✅,—
CRFSA,75.7,❌,✅,❌,✅,63.1,❌,✅,—
MARTI,49.2,✅,✅,✅,✅,63.6,✅,✅,🟢
TEHOL,65.8,✅,✅,✅,✅,63.7,✅,✅,🟢
ARASE,83.7,✅,✅,✅,❌,63.8,✅,❌,—
PETKM,62.6,✅,✅,✅,❌,63.9,✅,✅,—
MANAS,69.4,✅,✅,✅,✅,64.1,❌,✅,—
KLSYN,72.7,✅,✅,✅,✅,64.1,✅,✅,🟢
VBTYZ,67.3,❌,✅,❌,✅,64.2,❌,❌,—
ARDYZ,74.4,❌,✅,❌,✅,64.3,❌,❌,—
SOKM,61.4,✅,✅,✅,✅,64.6,✅,✅,🟢
KRGYO,45.7,✅,✅,✅,❌,64.8,✅,✅,—
AKSGY,74.5,❌,✅,❌,❌,65.1,❌,❌,—
KRDMD,73.0,❌,✅,❌,✅,65.3,✅,✅,—
KCHOL,68.0,✅,✅,✅,✅,65.4,✅,✅,🟢
KERVN,86.3,✅,✅,✅,✅,66.1,✅,❌,—
ISDMR,74.1,✅,✅,✅,✅,66.1,✅,✅,🟢
RYGYO,71.5,❌,✅,❌,✅,66.2,❌,✅,—
ATATP,75.2,❌,✅,❌,✅,66.2,❌,❌,—
OZSUB,76.5,❌,✅,❌,✅,66.4,✅,❌,—
AHGAZ,66.2,✅,✅,✅,✅,66.8,❌,✅,—
PRZMA,81.1,❌,✅,❌,❌,67.0,✅,❌,—
NETAS,66.2,✅,✅,✅,❌,67.0,❌,✅,—
BIMAS,84.5,✅,✅,✅,✅,67.3,✅,✅,🟢
ATSYH,68.3,❌,✅,❌,❌,67.4,✅,❌,—
ALARK,60.3,✅,✅,✅,❌,67.7,✅,✅,—
ENERY,69.0,✅,✅,✅,✅,67.8,✅,✅,🟢
TKFEN,76.6,✅,✅,✅,❌,68.2,✅,✅,—
AYGAZ,71.2,❌,✅,❌,✅,69.1,✅,✅,—
CATES,65.4,❌,✅,❌,❌,69.2,❌,✅,—
CELHA,64.7,✅,✅,✅,✅,69.8,✅,✅,🟢
KRDMA,65.4,❌,✅,❌,✅,70.1,❌,✅,—
KZGYO,61.1,✅,✅,✅,❌,70.4,✅,✅,—
KARSN,63.2,✅,✅,✅,❌,70.9,✅,✅,—
BOBET,57.1,✅,✅,✅,✅,71.7,✅,✅,🟢
KRPLS,74.8,✅,✅,✅,✅,77.0,✅,✅,🟢
TUPRS,80.7,✅,✅,✅,✅,78.7,✅,✅,🟢
DEVA,69.7,✅,✅,✅,❌,78.8,✅,✅,—
EUKYO,80.0,✅,✅,✅,✅,80.2,❌,❌,—
ANELE,95.7,✅,✅,✅,✅,82.4,❌,✅,—
SELEC,91.5,✅,✅,✅,✅,84.2,✅,✅,🟢
TRHOL,98.4,✅,✅,✅,✅,92.5,✅,✅,🟢
DUNYH,79.6,✅,❌,✅,✅,93.0,✅,✅,—
IEYHO,98.8,✅,✅,✅,✅,98.8,✅,✅,🟢
