Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
SONME,58.9,53.6,✅,✅,✅,99.4,✅,🟢
GATEG,66.8,53.7,✅,✅,✅,99.5,✅,🟢
DEVA,54.3,53.8,❌,❌,❌,99.3,✅,—
HEDEF,61.5,53.9,❌,❌,❌,99.7,✅,—
BAHKM,,54.0,✅,❌,✅,,❌,—
AYES,67.6,54.0,❌,❌,❌,99.4,✅,—
AKSA,58.3,54.1,❌,❌,❌,99.4,✅,—
EREGL,63.1,54.1,❌,❌,❌,96.6,✅,—
GSDDE,65.2,54.1,❌,❌,❌,97.4,✅,—
TSPOR,45.8,54.2,❌,✅,❌,74.2,❌,—
ALARK,55.0,54.2,✅,❌,✅,99.4,✅,—
EBEBK,,54.3,❌,❌,❌,88.5,❌,—
SANEL,69.5,54.4,❌,❌,❌,95.8,✅,—
SDTTR,55.2,54.6,✅,✅,✅,93.4,❌,—
OZYSR,,54.6,✅,❌,✅,98.7,✅,—
SOKM,56.2,54.7,✅,✅,✅,93.7,❌,—
TABGD,61.8,54.7,❌,✅,❌,97.7,✅,—
CEMZY,,54.9,✅,❌,✅,97.0,✅,—
BIMAS,74.9,55.0,❌,❌,❌,99.0,✅,—
DURKN,,55.1,✅,✅,✅,,❌,—
SEGMN,,55.1,✅,✅,✅,100.0,✅,🟢
CCOLA,42.3,55.1,❌,❌,❌,97.0,✅,—
RUBNS,54.0,55.1,✅,✅,✅,32.2,❌,—
HRKET,,55.3,✅,❌,✅,,❌,—
ULUSE,60.9,55.4,❌,❌,❌,99.0,✅,—
RALYH,61.8,55.6,✅,✅,✅,100.0,✅,🟢
FONET,68.1,55.6,✅,❌,✅,97.6,✅,—
GUNDG,,55.6,❌,❌,❌,94.9,❌,—
MRSHL,56.7,55.7,✅,✅,✅,98.8,✅,🟢
BOBET,49.2,55.7,✅,✅,✅,97.6,✅,🟢
PCILT,65.3,55.9,❌,❌,❌,91.2,❌,—
OFSYM,,55.9,✅,✅,✅,100.0,✅,🟢
SUNTK,54.3,55.9,❌,✅,❌,95.0,✅,—
BMSTL,63.3,56.0,✅,✅,✅,99.8,✅,🟢
ANSGR,64.9,56.0,❌,✅,❌,99.8,✅,—
ETILR,50.7,56.0,✅,✅,✅,72.8,❌,—
NTHOL,57.8,56.3,✅,✅,✅,99.7,✅,🟢
ICUGS,62.6,56.5,❌,❌,❌,97.5,✅,—
AHGAZ,60.9,56.6,✅,❌,✅,98.3,✅,—
ERSU,61.6,56.8,✅,✅,✅,94.8,❌,—
GIPTA,,56.9,✅,✅,✅,80.4,❌,—
DGATE,66.8,57.0,✅,❌,✅,100.0,✅,—
ENDAE,,57.0,✅,✅,✅,95.1,✅,🟢
TRCAS,66.4,57.1,✅,✅,✅,99.0,✅,🟢
GRSEL,64.0,57.2,✅,✅,✅,88.6,❌,—
KMPUR,55.4,57.2,❌,✅,❌,94.7,❌,—
PSDTC,58.9,57.3,❌,✅,❌,98.6,✅,—
KCHOL,63.1,57.3,✅,✅,✅,100.0,✅,🟢
PSGYO,67.5,57.3,❌,❌,❌,90.7,❌,—
MOBTL,71.2,57.4,✅,❌,✅,99.2,✅,—
ASELS,75.8,57.5,✅,✅,✅,100.0,✅,🟢
GLYHO,71.8,57.5,❌,❌,❌,99.9,✅,—
AVGYO,62.2,57.6,✅,✅,✅,100.0,✅,🟢
ISBTR,55.1,57.8,✅,✅,✅,98.4,✅,🟢
RYSAS,69.1,57.9,❌,✅,❌,99.9,✅,—
EDATA,71.3,57.9,✅,✅,✅,98.7,✅,🟢
EFOR,,58.0,✅,✅,✅,97.3,✅,🟢
ISFIN,62.2,58.0,✅,✅,✅,100.0,✅,🟢
GENIL,57.1,58.1,✅,✅,✅,98.0,✅,🟢
EGEPO,77.5,58.1,❌,❌,❌,99.0,✅,—
BOSSA,55.5,58.1,✅,✅,✅,99.8,✅,🟢
TNZTP,60.4,58.2,❌,✅,❌,97.1,✅,—
HURGZ,59.6,58.3,✅,✅,✅,100.0,✅,🟢
AKMGY,63.1,58.6,✅,✅,✅,82.6,❌,—
DGNMO,55.9,58.7,✅,❌,✅,99.7,✅,—
KRPLS,61.9,58.8,✅,✅,✅,99.5,✅,🟢
BRSAN,59.8,59.0,✅,✅,✅,99.4,✅,🟢
YGGYO,81.0,59.1,❌,❌,❌,96.7,✅,—
METRO,69.6,59.2,✅,❌,✅,100.0,✅,—
YEOTK,67.8,59.4,✅,❌,✅,99.2,✅,—
PKART,66.2,59.4,✅,❌,✅,98.4,✅,—
BIGTK,55.2,59.5,❌,✅,❌,98.4,✅,—
KUVVA,64.6,59.7,❌,✅,❌,99.3,✅,—
PASEU,,59.7,❌,✅,❌,60.6,❌,—
SAYAS,56.3,59.7,✅,✅,✅,100.0,✅,🟢
ICBCT,63.1,59.7,✅,❌,✅,100.0,✅,—
PEKGY,67.9,59.8,✅,✅,✅,99.4,✅,🟢
DURDO,63.3,59.8,✅,❌,✅,98.8,✅,—
TGSAS,67.1,60.1,✅,✅,✅,98.9,✅,🟢
ESCOM,62.6,60.3,✅,✅,✅,99.6,✅,🟢
VBTYZ,63.6,60.3,✅,❌,✅,100.0,✅,—
ARASE,81.6,60.4,✅,❌,✅,98.9,✅,—
VANGD,82.3,61.0,✅,✅,✅,99.8,✅,🟢
DOCO,64.1,61.2,✅,✅,✅,100.0,✅,🟢
PAGYO,81.8,61.3,❌,❌,❌,99.8,✅,—
KRDMD,70.0,61.5,✅,❌,✅,98.7,✅,—
GEREL,82.3,61.6,✅,✅,✅,100.0,✅,🟢
UFUK,68.3,61.8,✅,✅,✅,100.0,✅,🟢
ORGE,66.5,61.8,✅,❌,✅,99.2,✅,—
KGYO,79.0,61.9,✅,✅,✅,99.9,✅,🟢
GMTAS,96.8,62.2,✅,❌,✅,99.9,✅,—
MANAS,67.8,62.2,✅,✅,✅,91.8,❌,—
DMRGD,,62.2,❌,❌,❌,82.7,❌,—
AKSGY,73.9,62.4,❌,❌,❌,98.3,✅,—
POLHO,72.8,62.8,✅,✅,✅,99.8,✅,🟢
BJKAS,37.7,62.8,✅,✅,✅,62.0,❌,—
SEKUR,77.7,62.9,✅,❌,✅,100.0,✅,—
KRDMA,63.7,63.0,✅,❌,✅,99.6,✅,—
KLSYN,72.0,63.4,✅,✅,✅,99.8,✅,🟢
VERUS,63.4,63.5,✅,✅,✅,99.8,✅,🟢
TMPOL,68.5,63.9,✅,✅,✅,100.0,✅,🟢
GESAN,67.4,64.0,✅,✅,✅,98.7,✅,🟢
AKCNS,72.9,64.1,✅,✅,✅,99.8,✅,🟢
ISGYO,67.7,64.3,✅,✅,✅,99.7,✅,🟢
KORDS,61.9,64.3,✅,✅,✅,97.4,✅,🟢
MTRKS,62.4,64.4,✅,✅,✅,100.0,✅,🟢
KARTN,69.1,64.5,❌,❌,❌,97.2,✅,—
INFO,67.6,65.1,❌,✅,❌,91.9,❌,—
KCAER,60.3,65.2,✅,✅,✅,100.0,✅,🟢
EUPWR,80.2,65.3,✅,❌,✅,91.0,❌,—
ASTOR,79.5,65.7,✅,✅,✅,100.0,✅,🟢
CATES,61.9,66.6,✅,✅,✅,4.3,❌,—
AYGAZ,69.9,66.8,✅,✅,✅,100.0,✅,🟢
TCKRC,,66.8,✅,✅,✅,98.5,✅,🟢
MARKA,64.4,66.8,✅,✅,✅,99.6,✅,🟢
RGYAS,,67.0,✅,✅,✅,80.7,❌,—
AKSUE,78.5,67.5,✅,✅,✅,96.0,✅,🟢
ALKLC,,67.6,✅,✅,✅,100.0,✅,🟢
KRONT,72.1,68.4,✅,✅,✅,99.9,✅,🟢
ATSYH,69.9,68.4,✅,✅,✅,99.8,✅,🟢
KTLEV,,68.5,✅,❌,✅,97.8,✅,—
MOGAN,,69.5,❌,✅,❌,93.3,❌,—
ATATP,77.5,70.0,✅,✅,✅,100.0,✅,🟢
DAGI,70.6,70.8,✅,✅,✅,97.9,✅,🟢
SELEC,85.4,71.7,✅,✅,✅,99.2,✅,🟢
PRZMA,90.1,71.8,✅,❌,✅,91.8,❌,—
INVES,,71.9,✅,✅,✅,96.6,✅,🟢
ARMGD,,72.3,✅,✅,✅,90.2,❌,—
KOCMT,,72.7,❌,✅,❌,52.6,❌,—
CELHA,63.2,73.2,✅,✅,✅,100.0,✅,🟢
KRDMB,87.3,73.8,✅,❌,✅,99.7,✅,—
OZSUB,80.3,74.0,❌,✅,❌,97.9,✅,—
IZMDC,81.1,74.5,❌,✅,❌,99.7,✅,—
RYGYO,79.3,74.8,✅,✅,✅,100.0,✅,🟢
ANELE,93.4,75.6,✅,✅,✅,100.0,✅,🟢
AKFIS,,76.1,❌,❌,❌,98.3,✅,—
ETYAT,82.0,77.1,✅,✅,✅,100.0,✅,🟢
TUPRS,77.3,77.8,✅,✅,✅,100.0,✅,🟢
FORTE,,78.0,✅,✅,✅,100.0,✅,🟢
ARDYZ,79.0,78.1,✅,✅,✅,100.0,✅,🟢
BIGEN,,79.2,✅,✅,✅,98.9,✅,🟢
TRHOL,96.6,81.0,✅,✅,✅,100.0,✅,🟢
TEHOL,72.0,82.0,✅,✅,✅,100.0,✅,🟢
EUKYO,78.4,82.5,✅,❌,✅,99.7,✅,—
CRFSA,86.7,83.8,✅,✅,✅,100.0,✅,🟢
TKFEN,79.3,84.9,✅,✅,✅,100.0,✅,🟢
KERVN,87.7,85.6,✅,✅,✅,100.0,✅,🟢
ODINE,,89.3,✅,✅,✅,100.0,✅,🟢
OZATD,,94.9,❌,✅,❌,99.5,✅,—
IEYHO,98.3,97.6,✅,✅,✅,100.0,✅,🟢
DUNYH,86.9,98.1,✅,✅,✅,83.0,❌,—
