Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
SONME,53.8,❌,❌,❌,✅,46.6,❌,❌,—
MRSHL,48.7,❌,❌,❌,❌,46.7,❌,❌,—
KONYA,38.1,❌,❌,❌,❌,46.7,❌,✅,—
AEFES,55.0,✅,❌,✅,❌,46.7,❌,❌,—
ZRGYO,55.5,✅,❌,✅,✅,46.8,❌,✅,—
EKGYO,55.1,❌,❌,❌,❌,46.9,❌,❌,—
EPLAS,47.6,❌,❌,❌,❌,46.9,❌,❌,—
AKSA,54.2,✅,❌,✅,✅,47.0,❌,❌,—
DOCO,58.4,❌,❌,❌,✅,47.0,❌,❌,—
GUBRF,57.1,❌,❌,❌,❌,47.1,❌,❌,—
HURGZ,54.3,❌,❌,❌,❌,47.3,❌,❌,—
CATES,47.9,❌,❌,❌,❌,47.3,❌,❌,—
ARDYZ,60.4,❌,❌,❌,✅,47.3,❌,❌,—
VERUS,54.0,❌,❌,❌,✅,47.6,❌,❌,—
EGGUB,54.5,❌,❌,❌,✅,47.6,❌,❌,—
AKFYE,53.8,❌,❌,❌,❌,47.8,❌,❌,—
ISGYO,58.3,❌,❌,❌,✅,47.8,❌,❌,—
DURDO,53.1,❌,❌,❌,❌,47.9,❌,❌,—
PRZMA,57.7,❌,❌,❌,❌,47.9,❌,❌,—
GARAN,55.6,❌,❌,❌,✅,48.2,❌,❌,—
TEHOL,56.2,❌,❌,❌,✅,48.3,❌,❌,—
ISCTR,52.5,✅,❌,✅,✅,48.3,❌,✅,—
ARASE,66.3,❌,❌,❌,❌,48.8,❌,❌,—
TURSG,64.4,✅,❌,✅,❌,48.8,❌,❌,—
EREGL,61.1,❌,❌,❌,❌,48.9,❌,❌,—
VBTYZ,54.5,❌,❌,❌,✅,49.1,❌,❌,—
TAVHL,55.4,✅,❌,✅,❌,49.1,✅,✅,—
KERVN,61.7,❌,❌,❌,❌,49.2,❌,❌,—
ARSAN,55.7,❌,❌,❌,❌,49.5,❌,❌,—
AKSGY,67.1,❌,❌,❌,❌,49.7,❌,❌,—
BJKAS,37.3,❌,✅,❌,❌,49.7,❌,❌,—
ANSGR,58.9,❌,❌,❌,❌,49.7,✅,❌,—
ANELE,59.4,❌,❌,❌,✅,49.9,❌,❌,—
TOASO,58.6,✅,❌,✅,✅,49.9,❌,❌,—
AKBNK,55.0,❌,❌,❌,❌,49.9,❌,✅,—
ETILR,49.4,✅,✅,✅,❌,49.9,❌,❌,—
ENJSA,68.7,❌,❌,❌,❌,49.9,❌,❌,—
INDES,58.6,❌,❌,❌,✅,50.0,❌,❌,—
TRGYO,69.2,❌,❌,❌,✅,50.1,❌,❌,—
GMTAS,92.1,✅,✅,✅,✅,50.4,❌,❌,—
YKBNK,55.2,❌,❌,❌,✅,50.5,❌,✅,—
GSDDE,59.7,❌,❌,❌,❌,50.6,❌,❌,—
TNZTP,58.6,❌,✅,❌,❌,50.9,❌,❌,—
PCILT,61.6,❌,❌,❌,✅,51.0,❌,❌,—
AGESA,64.9,❌,❌,❌,✅,51.0,❌,❌,—
CCOLA,42.2,✅,✅,✅,❌,51.1,❌,❌,—
KRGYO,43.3,❌,✅,❌,❌,51.1,❌,✅,—
TRMET,60.4,❌,❌,❌,✅,51.3,❌,❌,—
SELEC,59.6,❌,❌,❌,✅,51.4,❌,❌,—
MRGYO,46.1,❌,❌,❌,❌,51.5,❌,✅,—
FLAP,53.2,✅,❌,✅,❌,51.6,❌,✅,—
ASELS,73.1,❌,❌,❌,✅,51.7,❌,❌,—
VAKBN,59.4,✅,✅,✅,✅,51.8,❌,❌,—
TRALT,64.2,❌,✅,❌,✅,51.9,❌,❌,—
MPARK,61.8,✅,❌,✅,❌,51.9,❌,✅,—
KLSYN,61.4,❌,✅,❌,✅,51.9,❌,❌,—
ATSYH,55.6,❌,❌,❌,❌,52.4,❌,❌,—
PETKM,56.7,✅,✅,✅,✅,52.6,❌,✅,—
KRDMA,56.6,❌,❌,❌,✅,52.6,❌,❌,—
LOGO,55.2,✅,❌,✅,❌,53.4,✅,✅,—
TRENJ,65.4,❌,✅,❌,✅,53.5,❌,❌,—
ALBRK,61.6,❌,❌,❌,❌,53.6,❌,✅,—
RYSAS,61.4,❌,✅,❌,✅,53.7,❌,❌,—
YGGYO,73.8,❌,❌,❌,✅,54.3,❌,❌,—
HUNER,52.2,❌,✅,❌,❌,54.4,❌,❌,—
AGHOL,57.7,✅,❌,✅,✅,54.7,❌,✅,—
AVGYO,61.0,✅,✅,✅,✅,54.8,❌,❌,—
ALARK,56.9,❌,✅,❌,❌,54.9,❌,❌,—
ATATP,66.2,❌,✅,❌,✅,55.0,❌,❌,—
MARTI,44.0,✅,✅,✅,✅,55.1,❌,✅,—
NETAS,56.6,❌,✅,❌,❌,55.2,❌,❌,—
KGYO,66.3,❌,❌,❌,❌,55.3,✅,❌,—
TRCAS,67.4,✅,✅,✅,✅,55.5,❌,❌,—
BRSAN,58.6,❌,✅,❌,✅,55.7,❌,❌,—
HALKB,67.2,✅,✅,✅,✅,56.1,❌,✅,—
BOSSA,55.6,✅,✅,✅,✅,56.3,✅,✅,🟢
YKSLN,39.1,✅,✅,✅,❌,56.3,❌,✅,—
BMSTL,62.9,✅,❌,✅,✅,56.5,✅,✅,—
ORGE,65.1,❌,✅,❌,✅,57.4,❌,❌,—
IEYHO,70.6,❌,✅,❌,✅,57.8,❌,❌,—
KCHOL,67.2,✅,✅,✅,✅,58.0,❌,❌,—
CRFSA,69.9,❌,✅,❌,✅,58.1,❌,❌,—
OZSUB,71.7,❌,✅,❌,❌,58.6,❌,❌,—
KRDMD,70.0,❌,✅,❌,✅,59.4,❌,❌,—
SOKM,60.0,✅,✅,✅,✅,59.8,❌,✅,—
KRPLS,67.7,✅,✅,✅,✅,60.2,❌,✅,—
CEOEM,51.7,✅,✅,✅,✅,61.4,✅,✅,🟢
EUKYO,67.7,❌,✅,❌,✅,62.2,❌,❌,—
BIMAS,84.6,✅,✅,✅,✅,63.3,❌,✅,—
CELHA,62.5,✅,✅,✅,✅,67.0,❌,❌,—
AYGAZ,69.7,❌,✅,❌,✅,67.4,❌,✅,—
ISDMR,75.2,✅,✅,✅,✅,67.4,✅,✅,🟢
RYGYO,77.8,❌,✅,❌,✅,69.4,✅,✅,—
TRHOL,91.1,❌,✅,❌,✅,70.2,❌,✅,—
AHGAZ,67.9,✅,✅,✅,✅,71.2,✅,✅,🟢
DEVA,66.3,✅,✅,✅,❌,72.6,❌,✅,—
DUNYH,42.6,❌,❌,❌,✅,72.8,❌,❌,—
TKFEN,79.9,✅,✅,✅,✅,73.9,✅,✅,🟢
ENERY,71.3,✅,✅,✅,✅,73.9,✅,✅,🟢
TUPRS,81.0,✅,✅,✅,✅,78.8,✅,✅,🟢
