Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
BMSTL,60.9,51.7,✅,❌,✅,97.9,✅,—
HALKB,63.3,51.8,❌,✅,❌,93.6,❌,—
YKBNK,55.4,51.8,❌,✅,❌,97.5,✅,—
AYES,66.2,51.8,❌,❌,❌,99.4,✅,—
AVGYO,59.8,51.8,❌,❌,❌,99.8,✅,—
BORSK,45.1,52.0,✅,✅,✅,-162.9,❌,—
SANEL,66.6,52.0,✅,❌,✅,96.1,✅,—
GSDDE,66.3,52.1,❌,❌,❌,98.4,✅,—
VANGD,82.0,52.1,❌,❌,❌,99.5,✅,—
BRKVY,53.2,52.1,✅,✅,✅,74.5,❌,—
EDATA,70.0,52.3,❌,❌,❌,99.2,✅,—
AYDEM,56.2,52.4,❌,✅,❌,93.7,❌,—
VAKBN,56.7,52.5,❌,✅,❌,97.9,✅,—
HRKET,,52.5,❌,❌,❌,,❌,—
MACKO,54.6,52.5,❌,✅,❌,83.2,❌,—
HURGZ,55.4,52.5,❌,❌,❌,99.3,✅,—
RODRG,56.7,52.5,✅,❌,✅,69.9,❌,—
ENDAE,,52.7,❌,❌,❌,83.6,❌,—
PRDGS,58.3,52.7,❌,❌,❌,93.4,❌,—
EGGUB,60.6,52.7,❌,✅,❌,99.9,✅,—
EFOR,,52.8,❌,❌,❌,89.2,❌,—
DOHOL,63.5,52.8,❌,❌,❌,99.8,✅,—
ALTNY,,52.9,❌,✅,❌,61.7,❌,—
EREGL,64.7,52.9,❌,❌,❌,98.6,✅,—
EDIP,63.5,53.0,✅,✅,✅,100.0,✅,🟢
GUNDG,,53.0,❌,❌,❌,97.9,✅,—
ODINE,,53.2,❌,❌,❌,96.7,✅,—
BLUME,58.1,53.2,❌,✅,❌,97.8,✅,—
ENJSA,69.9,53.3,❌,❌,❌,99.7,✅,—
SONME,57.7,53.4,✅,✅,✅,99.5,✅,🟢
ARTMS,,53.5,✅,✅,✅,68.7,❌,—
TRMET,65.8,53.6,❌,❌,❌,100.0,✅,—
ADGYO,,53.7,❌,✅,❌,-17.9,❌,—
GLYHO,70.8,53.7,❌,❌,❌,99.8,✅,—
BYDNR,62.2,53.8,✅,❌,✅,94.3,❌,—
KRONT,69.5,54.0,❌,❌,❌,99.5,✅,—
NTGAZ,64.8,54.1,✅,✅,✅,98.5,✅,🟢
BIOEN,50.9,54.1,❌,✅,❌,96.8,✅,—
KOCMT,,54.2,❌,❌,❌,50.5,❌,—
ALBRK,62.5,54.3,❌,✅,❌,98.8,✅,—
AKMGY,63.0,54.4,❌,❌,❌,82.6,❌,—
ASELS,74.9,54.4,❌,❌,❌,99.9,✅,—
ISBTR,55.1,54.4,❌,❌,❌,98.4,✅,—
RALYH,62.5,54.4,❌,✅,❌,99.0,✅,—
HKTM,50.4,54.6,❌,✅,❌,93.9,❌,—
DIRIT,52.0,54.7,✅,✅,✅,88.9,❌,—
TRGYO,75.0,54.7,❌,❌,❌,100.0,✅,—
TSPOR,47.7,54.7,❌,✅,❌,83.2,❌,—
BIGTK,55.2,54.9,❌,❌,❌,98.8,✅,—
KARTN,63.3,55.0,❌,❌,❌,93.1,❌,—
TRENJ,65.5,55.2,❌,✅,❌,100.0,✅,—
KGYO,79.1,55.4,❌,❌,❌,99.9,✅,—
PAGYO,80.8,55.4,❌,❌,❌,99.4,✅,—
TCKRC,,55.5,❌,❌,❌,92.6,❌,—
DURDO,62.1,55.5,❌,❌,❌,98.8,✅,—
AVPGY,,55.5,✅,✅,✅,83.0,❌,—
ISDMR,68.8,55.5,❌,❌,❌,98.5,✅,—
PKART,63.9,55.7,❌,❌,❌,97.7,✅,—
FORTE,,55.7,❌,❌,❌,80.4,❌,—
SKYMD,,55.7,❌,❌,❌,97.1,✅,—
MOGAN,,55.8,❌,❌,❌,89.1,❌,—
RUBNS,54.6,56.0,✅,✅,✅,42.4,❌,—
GMTAS,91.4,56.0,❌,❌,❌,99.8,✅,—
OZRDN,69.0,56.1,✅,✅,✅,96.3,✅,🟢
YGGYO,81.2,56.3,✅,❌,✅,95.0,✅,—
DOCO,63.5,56.4,❌,❌,❌,100.0,✅,—
DURKN,,56.4,❌,✅,❌,,❌,—
ISGYO,65.9,56.6,❌,❌,❌,99.7,✅,—
EGPRO,63.9,57.0,❌,❌,❌,98.9,✅,—
KORDS,59.0,57.0,❌,❌,❌,99.3,✅,—
HUNER,53.4,57.1,✅,✅,✅,47.1,❌,—
CEMZY,,57.2,❌,❌,❌,79.7,❌,—
METRO,70.5,57.3,❌,❌,❌,99.8,✅,—
KRGYO,43.5,57.3,❌,✅,❌,95.6,✅,—
IZMDC,79.6,57.4,❌,❌,❌,99.9,✅,—
SAYAS,56.5,57.7,❌,✅,❌,99.7,✅,—
EBEBK,,58.0,❌,❌,❌,96.0,✅,—
SOKM,57.8,58.1,❌,✅,❌,94.1,❌,—
BJKAS,38.3,58.1,❌,✅,❌,49.6,❌,—
ASTOR,78.4,58.2,❌,❌,❌,97.5,✅,—
ALARK,57.1,58.4,❌,✅,❌,99.9,✅,—
ARSAN,69.5,58.5,❌,✅,❌,99.6,✅,—
SANFM,57.4,58.6,❌,✅,❌,99.5,✅,—
KCAER,60.0,58.8,❌,❌,❌,97.9,✅,—
TRCAS,67.0,58.8,❌,✅,❌,99.2,✅,—
EUPWR,82.0,59.0,❌,❌,❌,92.0,❌,—
MTRKS,62.8,59.1,❌,❌,❌,98.2,✅,—
GESAN,70.8,59.2,❌,❌,❌,99.1,✅,—
RGYAS,,59.4,❌,❌,❌,76.4,❌,—
ENERY,63.5,59.5,✅,✅,✅,93.6,❌,—
SEKUR,70.1,59.9,✅,❌,✅,99.6,✅,—
BRLSM,62.7,60.3,❌,✅,❌,62.2,❌,—
INDES,66.8,60.3,❌,✅,❌,99.7,✅,—
HATSN,,60.5,❌,✅,❌,95.8,✅,—
KRPLS,64.7,60.5,❌,✅,❌,98.7,✅,—
BOBET,49.7,60.8,✅,✅,✅,97.1,✅,🟢
DMRGD,,60.9,❌,❌,❌,84.4,❌,—
TARKM,,60.9,❌,✅,❌,97.5,✅,—
KCHOL,65.8,61.0,✅,✅,✅,99.2,✅,🟢
PSDTC,64.8,61.1,❌,✅,❌,99.1,✅,—
ISKUR,54.2,61.2,❌,✅,❌,87.3,❌,—
POLHO,72.0,61.3,✅,❌,✅,99.8,✅,—
MARKA,63.1,61.3,❌,❌,❌,99.6,✅,—
BIMAS,82.4,61.5,❌,✅,❌,96.6,✅,—
KLSYN,71.7,61.6,❌,❌,❌,99.5,✅,—
GENIL,59.7,61.6,❌,✅,❌,98.4,✅,—
OFSYM,,61.8,✅,✅,✅,100.0,✅,🟢
BRSAN,62.9,62.0,❌,✅,❌,99.6,✅,—
AKCNS,72.4,62.0,❌,❌,❌,99.7,✅,—
KTLEV,,62.1,❌,❌,❌,98.9,✅,—
ARMGD,,62.2,❌,❌,❌,84.3,❌,—
MANAS,67.6,62.9,✅,❌,✅,95.4,✅,—
KRDMD,74.9,63.0,❌,❌,❌,99.3,✅,—
PCILT,69.7,63.1,❌,❌,❌,96.2,✅,—
PASEU,,63.9,❌,✅,❌,68.2,❌,—
VERUS,64.3,64.4,❌,✅,❌,99.7,✅,—
ORGE,69.3,64.6,❌,✅,❌,99.9,✅,—
AGESA,73.3,64.8,✅,✅,✅,99.9,✅,🟢
KRDMB,89.1,65.0,❌,❌,❌,99.6,✅,—
TGSAS,72.9,65.1,❌,✅,❌,99.3,✅,—
ARASE,82.9,65.9,✅,✅,✅,99.5,✅,🟢
TBORG,59.1,66.2,✅,✅,✅,99.1,✅,🟢
AKSGY,75.6,66.2,❌,❌,❌,99.0,✅,—
AHGAZ,65.2,66.4,✅,✅,✅,100.0,✅,🟢
ARDYZ,80.4,66.5,❌,❌,❌,99.2,✅,—
TNZTP,65.6,66.8,❌,✅,❌,99.7,✅,—
RYSAS,74.5,66.9,✅,✅,✅,100.0,✅,🟢
CELHA,62.2,67.0,❌,❌,❌,99.3,✅,—
ETYAT,81.4,67.3,❌,✅,❌,99.9,✅,—
ALKLC,,67.3,❌,❌,❌,99.0,✅,—
BAHKM,,67.7,✅,✅,✅,,❌,—
VBTYZ,69.4,67.8,❌,✅,❌,99.8,✅,—
INVES,,67.9,❌,❌,❌,94.1,❌,—
ATSYH,71.7,68.8,✅,✅,✅,99.8,✅,🟢
TKFEN,76.4,69.4,❌,✅,❌,99.7,✅,—
NETAS,64.4,69.5,✅,✅,✅,99.1,✅,🟢
ATATP,78.5,70.0,❌,✅,❌,99.5,✅,—
KUVVA,70.4,70.1,✅,✅,✅,99.9,✅,🟢
AYGAZ,72.7,70.2,✅,✅,✅,99.9,✅,🟢
CRFSA,84.1,70.8,✅,✅,✅,97.7,✅,🟢
DAGI,72.3,71.3,❌,✅,❌,99.3,✅,—
KERVN,85.4,71.5,❌,❌,❌,95.6,✅,—
AKFIS,,72.4,❌,❌,❌,99.3,✅,—
DEVA,65.6,74.3,✅,✅,✅,100.0,✅,🟢
EUKYO,78.6,74.7,❌,❌,❌,99.7,✅,—
PRZMA,92.7,76.2,❌,✅,❌,97.9,✅,—
OZSUB,82.2,76.8,❌,✅,❌,99.4,✅,—
TUPRS,79.7,79.1,✅,✅,✅,99.4,✅,🟢
SELEC,89.5,80.3,✅,✅,✅,100.0,✅,🟢
RYGYO,83.4,81.2,✅,✅,✅,100.0,✅,🟢
CATES,72.7,82.4,✅,✅,✅,32.5,❌,—
KRDMA,77.9,82.8,✅,✅,✅,100.0,✅,🟢
ANELE,95.5,85.1,✅,✅,✅,100.0,✅,🟢
BIGEN,,89.5,✅,✅,✅,100.0,✅,🟢
TRHOL,97.8,90.3,✅,✅,✅,100.0,✅,🟢
OZATD,,94.5,❌,✅,❌,98.6,✅,—
DUNYH,76.8,97.8,✅,✅,✅,84.3,❌,—
IEYHO,98.6,98.5,✅,✅,✅,100.0,✅,🟢
