Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
GLYHO,70.8,✅,❌,✅,✅,53.7,❌,❌,—
BYDNR,62.6,✅,✅,✅,❌,53.8,✅,❌,—
KRONT,69.5,✅,✅,✅,✅,54.0,❌,❌,—
BIOEN,50.9,✅,✅,✅,❌,54.1,❌,✅,—
NTGAZ,64.8,✅,❌,✅,✅,54.1,✅,✅,—
ALBRK,62.5,✅,❌,✅,✅,54.3,❌,✅,—
AKMGY,63.0,✅,✅,✅,❌,54.4,❌,❌,—
ASELS,74.9,✅,✅,✅,✅,54.4,❌,❌,—
RALYH,62.5,✅,✅,✅,✅,54.4,❌,✅,—
ISBTR,55.1,✅,✅,✅,❌,54.4,❌,❌,—
HKTM,49.9,✅,✅,✅,❌,54.6,❌,✅,—
TSPOR,47.7,✅,✅,✅,❌,54.7,❌,✅,—
DIRIT,52.0,✅,❌,✅,✅,54.7,✅,✅,—
TRGYO,75.0,✅,✅,✅,✅,54.7,❌,❌,—
BIGTK,55.2,❌,✅,❌,❌,54.9,❌,❌,—
KARTN,63.3,❌,✅,❌,❌,55.0,❌,❌,—
TRENJ,65.5,✅,✅,✅,✅,55.2,❌,✅,—
KGYO,79.1,✅,✅,✅,✅,55.4,❌,❌,—
PAGYO,80.8,❌,✅,❌,✅,55.4,❌,❌,—
ISDMR,68.8,❌,✅,❌,✅,55.5,❌,❌,—
DURDO,62.1,✅,✅,✅,❌,55.5,❌,❌,—
PKART,63.9,✅,✅,✅,❌,55.7,❌,❌,—
GMTAS,91.4,❌,✅,❌,✅,56.0,❌,❌,—
RUBNS,54.5,✅,✅,✅,❌,56.0,✅,✅,—
OZRDN,69.0,✅,✅,✅,❌,56.1,✅,✅,—
YGGYO,81.2,✅,✅,✅,✅,56.3,✅,❌,—
DOCO,63.5,✅,✅,✅,✅,56.4,❌,❌,—
ISGYO,65.9,❌,✅,❌,✅,56.6,❌,❌,—
EGPRO,63.9,✅,✅,✅,✅,57.0,❌,❌,—
KORDS,59.0,✅,✅,✅,❌,57.0,❌,❌,—
HUNER,53.4,✅,✅,✅,❌,57.1,✅,✅,—
METRO,70.5,✅,✅,✅,✅,57.3,❌,❌,—
KRGYO,43.5,✅,✅,✅,❌,57.3,❌,✅,—
IZMDC,79.6,✅,✅,✅,✅,57.4,❌,❌,—
SAYAS,56.5,✅,✅,✅,❌,57.7,❌,✅,—
SOKM,57.8,✅,✅,✅,❌,58.1,❌,✅,—
BJKAS,38.3,✅,✅,✅,✅,58.1,❌,✅,—
ASTOR,78.4,✅,✅,✅,✅,58.2,❌,❌,—
ALARK,57.1,✅,✅,✅,❌,58.4,❌,✅,—
ARSAN,69.5,✅,✅,✅,❌,58.5,❌,✅,—
SANFM,57.4,✅,✅,✅,✅,58.6,❌,✅,—
TRCAS,67.0,✅,✅,✅,✅,58.8,❌,✅,—
KCAER,60.0,✅,✅,✅,✅,58.8,❌,❌,—
EUPWR,82.0,✅,✅,✅,✅,59.0,❌,❌,—
MTRKS,62.8,✅,✅,✅,✅,59.1,❌,❌,—
GESAN,70.8,✅,✅,✅,❌,59.2,❌,❌,—
ENERY,63.5,✅,❌,✅,❌,59.5,✅,✅,—
SEKUR,70.1,❌,✅,❌,✅,59.9,✅,❌,—
INDES,66.9,✅,✅,✅,✅,60.3,❌,✅,—
BRLSM,62.7,✅,✅,✅,❌,60.3,❌,✅,—
KRPLS,64.6,✅,✅,✅,✅,60.5,❌,✅,—
BOBET,49.7,✅,✅,✅,✅,60.8,✅,✅,🟢
KCHOL,65.8,✅,✅,✅,✅,61.0,✅,✅,🟢
PSDTC,64.8,✅,✅,✅,✅,61.1,❌,✅,—
ISKUR,54.2,❌,✅,❌,❌,61.2,❌,✅,—
MARKA,63.1,✅,✅,✅,✅,61.3,❌,❌,—
POLHO,72.0,✅,✅,✅,✅,61.3,✅,❌,—
BIMAS,82.4,✅,✅,✅,✅,61.5,❌,✅,—
KLSYN,71.7,✅,✅,✅,✅,61.6,❌,❌,—
GENIL,59.7,✅,✅,✅,✅,61.6,❌,✅,—
BRSAN,62.9,✅,✅,✅,✅,62.0,❌,✅,—
AKCNS,72.4,✅,✅,✅,✅,62.0,❌,❌,—
MANAS,67.6,✅,✅,✅,❌,62.9,✅,❌,—
KRDMD,74.9,✅,✅,✅,✅,63.0,❌,❌,—
PCILT,69.7,✅,✅,✅,✅,63.1,❌,❌,—
VERUS,64.3,✅,✅,✅,✅,64.4,❌,✅,—
ORGE,69.3,✅,✅,✅,✅,64.6,❌,✅,—
AGESA,73.3,✅,✅,✅,✅,64.8,✅,✅,🟢
KRDMB,89.1,❌,✅,❌,✅,65.0,❌,❌,—
TGSAS,72.9,✅,✅,✅,✅,65.1,❌,✅,—
ARASE,83.0,✅,✅,✅,❌,65.9,✅,✅,—
AKSGY,75.6,✅,✅,✅,❌,66.2,❌,❌,—
TBORG,59.1,✅,✅,✅,❌,66.2,✅,✅,—
AHGAZ,65.2,✅,✅,✅,✅,66.4,✅,✅,🟢
ARDYZ,80.4,✅,✅,✅,✅,66.5,❌,❌,—
TNZTP,65.7,✅,✅,✅,✅,66.8,❌,✅,—
RYSAS,74.5,✅,✅,✅,✅,66.9,✅,✅,🟢
CELHA,62.2,❌,✅,❌,✅,67.0,❌,❌,—
ETYAT,81.4,✅,✅,✅,✅,67.3,❌,✅,—
VBTYZ,69.4,✅,✅,✅,✅,67.8,❌,✅,—
ATSYH,71.7,✅,✅,✅,❌,68.8,✅,✅,—
TKFEN,76.4,✅,✅,✅,❌,69.4,❌,✅,—
NETAS,64.4,✅,✅,✅,❌,69.5,✅,✅,—
ATATP,78.5,✅,✅,✅,✅,70.0,❌,✅,—
KUVVA,70.4,✅,✅,✅,✅,70.1,✅,✅,🟢
AYGAZ,72.7,✅,✅,✅,✅,70.2,✅,✅,🟢
CRFSA,84.1,✅,✅,✅,✅,70.8,✅,✅,🟢
DAGI,72.3,✅,✅,✅,✅,71.3,❌,✅,—
KERVN,85.4,✅,✅,✅,✅,71.5,❌,❌,—
DEVA,65.6,✅,✅,✅,❌,74.3,✅,✅,—
EUKYO,78.6,❌,✅,❌,✅,74.7,❌,❌,—
PRZMA,92.7,✅,✅,✅,❌,76.2,❌,✅,—
OZSUB,82.1,✅,✅,✅,✅,76.8,❌,✅,—
TUPRS,79.8,✅,✅,✅,✅,79.1,✅,✅,🟢
SELEC,89.5,✅,✅,✅,✅,80.3,✅,✅,🟢
RYGYO,83.4,✅,✅,✅,✅,81.2,✅,✅,🟢
CATES,71.1,✅,✅,✅,❌,82.4,✅,✅,—
KRDMA,78.0,✅,✅,✅,✅,82.8,✅,✅,🟢
ANELE,95.5,✅,✅,✅,✅,85.1,✅,✅,🟢
TRHOL,97.8,✅,✅,✅,✅,90.3,✅,✅,🟢
DUNYH,76.8,❌,❌,❌,✅,97.8,✅,✅,—
IEYHO,98.6,✅,✅,✅,✅,98.5,✅,✅,🟢
