Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
SEKUR,70.4,❌,✅,❌,✅,56.5,❌,❌,—
ERSU,62.4,✅,✅,✅,❌,56.5,❌,✅,—
TRALT,66.3,✅,✅,✅,✅,56.6,❌,✅,—
PAGYO,80.4,❌,✅,❌,✅,56.7,❌,❌,—
GSDDE,67.2,✅,✅,✅,✅,56.8,❌,✅,—
KARTN,61.9,❌,✅,❌,❌,56.8,❌,❌,—
GMTAS,96.5,✅,✅,✅,✅,57.0,✅,❌,—
HURGZ,57.7,✅,✅,✅,❌,57.2,❌,✅,—
GLYHO,71.6,✅,✅,✅,✅,57.3,✅,❌,—
ISDMR,70.2,✅,✅,✅,✅,57.4,✅,❌,—
DOHOL,64.6,✅,✅,✅,❌,57.7,✅,✅,—
ENJSA,72.6,✅,✅,✅,❌,57.7,✅,✅,—
AKSUE,67.7,❌,✅,❌,❌,57.8,❌,❌,—
SOKM,59.5,✅,✅,✅,❌,57.8,❌,✅,—
TRCAS,67.5,✅,✅,✅,✅,57.9,❌,✅,—
ISBTR,55.6,✅,✅,✅,❌,58.1,✅,✅,—
TRENJ,65.9,✅,✅,✅,✅,58.2,✅,✅,🟢
ASELS,76.1,✅,✅,✅,✅,58.4,✅,✅,🟢
TRMET,66.2,✅,✅,✅,✅,58.4,✅,✅,🟢
SDTTR,56.4,✅,✅,✅,✅,58.8,✅,✅,🟢
METRO,70.3,✅,✅,✅,✅,59.9,✅,❌,—
RYSAS,72.6,✅,✅,✅,✅,59.9,✅,✅,🟢
KRPLS,65.3,✅,✅,✅,✅,60.0,❌,✅,—
TRGYO,75.2,✅,✅,✅,✅,60.1,✅,❌,—
ALBRK,64.7,✅,✅,✅,✅,60.3,✅,✅,🟢
POLHO,72.5,✅,✅,✅,✅,60.3,❌,❌,—
INFO,65.4,✅,✅,✅,✅,60.4,❌,❌,—
KORDS,60.7,✅,✅,✅,❌,60.5,❌,✅,—
KRGYO,43.6,✅,✅,✅,❌,60.5,✅,✅,—
KCHOL,65.6,✅,✅,✅,✅,60.8,❌,✅,—
KRONT,70.2,✅,✅,✅,✅,60.8,❌,❌,—
AKMGY,64.2,✅,✅,✅,❌,60.9,❌,✅,—
DOCO,64.4,✅,✅,✅,✅,60.9,✅,✅,🟢
KGYO,79.5,✅,✅,✅,✅,61.0,✅,✅,🟢
ARASE,83.3,✅,✅,✅,❌,61.0,❌,❌,—
PKART,66.3,✅,✅,✅,❌,61.3,✅,❌,—
ALARK,57.9,✅,✅,✅,❌,61.4,✅,✅,—
MANAS,67.7,✅,✅,✅,❌,62.0,✅,❌,—
ARSAN,68.4,✅,✅,✅,❌,62.1,✅,✅,—
VANGD,82.7,✅,✅,✅,✅,62.2,❌,✅,—
KLSYN,72.0,✅,✅,✅,✅,62.5,❌,✅,—
AGESA,73.4,✅,✅,✅,✅,62.9,✅,✅,🟢
TBORG,58.1,✅,✅,✅,❌,63.2,✅,✅,—
BOBET,51.0,✅,✅,✅,✅,63.5,✅,✅,🟢
TNZTP,65.7,✅,✅,✅,✅,63.6,✅,✅,🟢
BIMAS,83.3,✅,✅,✅,✅,63.6,❌,✅,—
PEKGY,71.2,✅,✅,✅,✅,63.7,✅,✅,🟢
BIGTK,57.8,✅,✅,✅,✅,64.0,✅,✅,🟢
AHGAZ,65.2,✅,✅,✅,✅,64.1,✅,✅,🟢
KUVVA,70.7,✅,✅,✅,✅,64.1,❌,✅,—
PSDTC,66.5,✅,✅,✅,✅,64.3,✅,✅,🟢
EGPRO,64.6,✅,✅,✅,✅,64.3,✅,✅,🟢
SAYAS,57.5,✅,✅,✅,❌,64.4,✅,✅,—
BRSAN,63.0,✅,✅,✅,✅,64.7,✅,✅,🟢
MARKA,63.3,✅,✅,✅,✅,65.1,❌,❌,—
GENIL,61.1,✅,✅,✅,✅,65.1,❌,✅,—
INDES,67.2,✅,✅,✅,✅,65.2,✅,✅,🟢
AKCNS,72.5,✅,✅,✅,✅,65.4,✅,✅,🟢
MTRKS,63.3,✅,✅,✅,✅,65.5,❌,✅,—
ISGYO,68.8,✅,✅,✅,✅,65.7,✅,✅,🟢
ATSYH,69.3,✅,✅,✅,❌,65.7,❌,❌,—
SANFM,60.4,✅,✅,✅,✅,66.1,✅,✅,🟢
KCAER,60.9,✅,✅,✅,✅,66.2,❌,✅,—
AYGAZ,72.1,✅,✅,✅,✅,66.4,❌,✅,—
ASTOR,80.0,✅,✅,✅,✅,66.7,✅,✅,🟢
ORGE,69.3,✅,✅,✅,✅,67.1,✅,✅,🟢
EUPWR,82.5,✅,✅,✅,✅,67.1,✅,✅,🟢
CRFSA,82.7,✅,✅,✅,✅,67.6,❌,✅,—
ETYAT,81.5,✅,✅,✅,✅,68.4,✅,✅,🟢
VBTYZ,70.3,✅,✅,✅,✅,68.6,✅,✅,🟢
BRLSM,63.5,✅,✅,✅,❌,68.8,✅,✅,—
TSPOR,48.9,✅,✅,✅,❌,69.4,✅,✅,—
VERUS,65.1,✅,✅,✅,✅,69.4,✅,✅,🟢
KRDMD,74.4,✅,✅,✅,✅,69.7,✅,✅,🟢
PCILT,70.4,✅,✅,✅,✅,69.8,✅,✅,🟢
AKSGY,76.0,✅,✅,✅,❌,69.9,✅,✅,—
CELHA,63.2,✅,✅,✅,✅,70.0,❌,✅,—
GESAN,71.1,✅,✅,✅,❌,70.0,✅,✅,—
DEVA,64.8,✅,✅,✅,❌,71.4,✅,✅,—
BJKAS,39.1,✅,✅,✅,✅,71.5,❌,✅,—
NETAS,64.6,✅,✅,✅,❌,71.8,❌,✅,—
TKFEN,77.6,✅,✅,✅,❌,71.9,✅,✅,—
DUNYH,88.1,✅,✅,✅,✅,72.8,❌,❌,—
TUPRS,79.6,✅,✅,✅,✅,73.4,❌,✅,—
KRDMB,88.2,❌,✅,❌,✅,73.9,❌,❌,—
IZMDC,82.1,✅,✅,✅,✅,75.0,✅,✅,🟢
EUKYO,80.4,✅,✅,✅,✅,75.1,❌,❌,—
ATATP,79.5,✅,✅,✅,✅,77.0,✅,✅,🟢
PRZMA,92.6,✅,✅,✅,❌,77.3,✅,✅,—
DAGI,73.8,✅,✅,✅,✅,77.7,✅,✅,🟢
ARDYZ,81.2,✅,✅,✅,✅,77.9,❌,✅,—
TGSAS,75.7,✅,✅,✅,✅,78.7,✅,✅,🟢
OZSUB,82.7,✅,✅,✅,✅,78.8,✅,✅,🟢
SELEC,89.5,✅,✅,✅,✅,79.2,✅,✅,🟢
RYGYO,82.0,✅,✅,✅,✅,79.2,✅,✅,🟢
CATES,70.3,✅,✅,✅,❌,80.4,✅,✅,—
KRDMA,75.6,✅,✅,✅,✅,80.7,✅,✅,🟢
ANELE,95.4,✅,✅,✅,✅,83.7,✅,✅,🟢
KERVN,86.9,✅,✅,✅,✅,83.8,❌,✅,—
TRHOL,97.8,✅,✅,✅,✅,88.2,✅,✅,🟢
IEYHO,98.5,✅,✅,✅,✅,98.1,✅,✅,🟢
