Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
PSDTC,57.6,❌,❌,❌,✅,53.8,✅,❌,—
HURGZ,58.2,✅,✅,✅,❌,54.0,✅,❌,—
AKFYE,61.6,✅,✅,✅,❌,54.0,✅,❌,—
KORDS,56.6,❌,✅,❌,❌,54.1,✅,❌,—
ISBTR,53.5,❌,✅,❌,❌,54.4,❌,❌,—
AKBNK,56.5,✅,❌,✅,✅,54.4,✅,✅,—
BVSAN,57.0,✅,✅,✅,❌,54.5,✅,✅,—
AVOD,55.5,✅,✅,✅,❌,54.5,❌,✅,—
YGGYO,75.5,❌,❌,❌,✅,54.6,❌,❌,—
ASTOR,71.8,❌,✅,❌,✅,54.7,✅,❌,—
SAHOL,56.2,✅,✅,✅,✅,54.7,✅,✅,🟢
TRALT,65.8,✅,✅,✅,✅,54.9,✅,✅,🟢
TRGYO,72.5,❌,❌,❌,✅,54.9,✅,❌,—
KGYO,71.6,❌,✅,❌,✅,55.1,❌,❌,—
ASELS,75.2,✅,✅,✅,✅,55.4,✅,❌,—
ARSAN,61.6,❌,✅,❌,❌,55.5,✅,✅,—
GUBRF,62.6,✅,✅,✅,✅,55.7,✅,✅,🟢
ISCTR,54.9,✅,✅,✅,✅,56.0,✅,✅,🟢
TRMET,64.3,❌,✅,❌,✅,56.2,✅,✅,—
PCILT,64.8,❌,✅,❌,✅,56.4,✅,❌,—
SAYAS,54.9,❌,✅,❌,❌,56.4,❌,❌,—
GLYHO,71.7,✅,❌,✅,✅,56.6,✅,❌,—
SISE,57.6,✅,✅,✅,❌,57.0,✅,✅,—
BRLSM,56.6,❌,✅,❌,❌,57.1,✅,✅,—
RALYH,62.7,✅,✅,✅,✅,57.3,✅,✅,🟢
MARKA,59.3,❌,✅,❌,✅,57.3,❌,❌,—
BJKAS,38.6,✅,✅,✅,✅,57.4,✅,✅,🟢
MARTI,45.8,✅,✅,✅,❌,57.4,✅,✅,—
ENJSA,71.9,✅,✅,✅,❌,57.4,✅,✅,—
TURGG,53.4,✅,✅,✅,✅,57.5,✅,✅,🟢
AGHOL,59.3,✅,✅,✅,✅,57.6,✅,✅,🟢
EREGL,65.9,✅,✅,✅,✅,57.7,✅,❌,—
TNZTP,60.6,❌,✅,❌,✅,58.2,✅,✅,—
METRO,68.8,❌,✅,❌,✅,58.4,✅,❌,—
TRENJ,66.4,✅,✅,✅,✅,58.4,✅,✅,🟢
TGSAS,67.7,❌,✅,❌,✅,58.6,❌,❌,—
DOCO,63.8,✅,✅,✅,✅,58.7,❌,❌,—
KARTN,64.0,✅,✅,✅,❌,59.0,✅,❌,—
AVGYO,65.4,✅,✅,✅,✅,59.1,✅,✅,🟢
ALBRK,65.0,✅,✅,✅,✅,59.2,✅,✅,🟢
ETILR,52.3,✅,✅,✅,❌,59.2,✅,✅,—
DAGI,66.7,❌,✅,❌,✅,59.6,✅,❌,—
EGPRO,64.6,✅,✅,✅,✅,59.8,✅,✅,🟢
KUVVA,65.9,❌,✅,❌,✅,59.9,❌,❌,—
DURDO,63.7,✅,✅,✅,❌,60.0,✅,❌,—
GENIL,60.3,✅,✅,✅,✅,60.6,✅,✅,🟢
ISKUR,54.2,❌,✅,❌,❌,61.1,❌,✅,—
KRGYO,44.5,✅,✅,✅,❌,61.2,✅,✅,—
MTRKS,63.8,✅,✅,✅,✅,61.3,✅,✅,🟢
TRCAS,68.6,✅,✅,✅,✅,61.5,❌,✅,—
TEHOL,64.9,✅,✅,✅,✅,61.9,✅,❌,—
ORGE,67.1,❌,✅,❌,✅,62.0,✅,✅,—
HALKB,69.1,✅,✅,✅,✅,62.2,❌,✅,—
AGESA,72.8,❌,❌,❌,✅,62.4,✅,✅,—
PETKM,61.5,✅,✅,✅,❌,62.4,✅,✅,—
SOKM,60.4,✅,✅,✅,✅,62.5,✅,✅,🟢
ARASE,83.2,✅,✅,✅,❌,62.5,✅,❌,—
INDES,66.4,❌,✅,❌,✅,62.6,✅,✅,—
GMTAS,92.9,✅,✅,✅,✅,62.6,✅,✅,🟢
ENERY,67.0,✅,✅,✅,✅,62.9,❌,✅,—
KLSYN,72.1,✅,✅,✅,✅,63.0,✅,✅,🟢
KZGYO,55.8,✅,✅,✅,❌,63.1,✅,✅,—
VAKBN,61.9,✅,✅,✅,✅,63.5,✅,✅,🟢
AKSGY,73.7,❌,✅,❌,❌,63.5,❌,❌,—
RYSAS,72.4,❌,✅,❌,✅,63.8,❌,✅,—
KERVN,84.7,❌,✅,❌,✅,63.9,✅,❌,—
BRSAN,63.0,✅,✅,✅,✅,63.9,✅,✅,🟢
AHGAZ,65.5,✅,✅,✅,✅,64.1,❌,✅,—
KARSN,58.6,✅,✅,✅,❌,64.4,✅,✅,—
KRDMD,71.9,❌,✅,❌,✅,64.6,✅,✅,—
ISDMR,73.5,✅,✅,✅,✅,65.1,✅,✅,🟢
NETAS,65.6,✅,✅,✅,❌,65.3,❌,✅,—
BIMAS,83.8,✅,✅,✅,✅,65.4,✅,✅,🟢
KCHOL,68.1,✅,✅,✅,✅,65.6,✅,✅,🟢
ARDYZ,75.5,❌,✅,❌,✅,65.6,❌,❌,—
AKCNS,73.8,✅,✅,✅,✅,66.0,✅,✅,🟢
CRFSA,79.6,❌,✅,❌,✅,66.0,❌,✅,—
OZSUB,76.1,❌,✅,❌,✅,66.2,✅,❌,—
ALARK,59.8,✅,✅,✅,❌,66.4,✅,✅,—
CATES,63.5,❌,✅,❌,❌,66.4,❌,✅,—
POLHO,74.1,✅,✅,✅,✅,66.8,✅,✅,🟢
ETYAT,81.4,✅,✅,✅,✅,67.2,❌,✅,—
VBTYZ,69.5,✅,✅,✅,✅,67.5,❌,✅,—
AYGAZ,70.2,❌,✅,❌,✅,67.9,❌,✅,—
CELHA,63.8,✅,✅,✅,✅,68.6,✅,❌,—
ATATP,77.1,❌,✅,❌,✅,68.7,❌,❌,—
PRZMA,86.5,❌,✅,❌,❌,69.1,✅,✅,—
TKFEN,77.1,✅,✅,✅,❌,69.1,✅,✅,—
ATSYH,70.8,❌,✅,❌,❌,69.3,✅,✅,—
MANAS,71.5,✅,✅,✅,❌,69.5,✅,✅,—
KRPLS,70.5,✅,✅,✅,✅,71.3,✅,✅,🟢
KRDMA,66.7,❌,✅,❌,✅,72.3,✅,✅,—
RYGYO,75.5,❌,✅,❌,✅,72.7,❌,✅,—
BOBET,58.1,✅,✅,✅,✅,73.2,✅,✅,🟢
DEVA,66.5,✅,✅,✅,❌,74.5,✅,✅,—
TUPRS,78.5,❌,✅,❌,✅,76.4,✅,✅,—
EUKYO,79.8,✅,✅,✅,✅,78.7,❌,❌,—
SELEC,90.9,✅,✅,✅,✅,82.8,✅,✅,🟢
ANELE,96.2,✅,✅,✅,✅,87.4,✅,✅,🟢
TRHOL,98.3,✅,✅,✅,✅,91.8,✅,✅,🟢
DUNYH,80.7,✅,✅,✅,✅,95.0,✅,✅,🟢
IEYHO,98.7,✅,✅,✅,✅,98.7,✅,✅,🟢
