Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
PSDTC,51.9,45.9,❌,❌,❌,97.4,✅,—
ASTOR,62.3,46.0,❌,❌,❌,91.6,❌,—
PAGYO,65.3,46.1,❌,❌,❌,98.7,✅,—
BORSK,43.8,46.2,❌,❌,❌,-170.4,❌,—
AGYO,50.8,46.2,❌,✅,❌,98.0,✅,—
ESCAR,53.6,46.3,❌,❌,❌,95.1,✅,—
BRLSM,48.7,46.4,❌,❌,❌,52.0,❌,—
PRKME,48.3,46.4,❌,❌,❌,99.4,✅,—
ALBRK,56.7,46.4,❌,❌,❌,98.6,✅,—
IZMDC,56.8,46.5,❌,❌,❌,99.7,✅,—
AKMGY,56.3,46.5,❌,❌,❌,81.2,❌,—
DOHOL,58.2,46.5,❌,❌,❌,99.9,✅,—
TOASO,56.6,46.5,❌,❌,❌,86.3,❌,—
EDATA,61.3,46.6,❌,❌,❌,98.4,✅,—
MEPET,59.8,46.7,❌,❌,❌,99.5,✅,—
TRGYO,66.6,46.7,❌,❌,❌,99.9,✅,—
GOZDE,49.1,46.7,❌,❌,❌,99.7,✅,—
DNISI,50.5,46.9,❌,❌,❌,99.2,✅,—
SONME,55.2,47.0,❌,❌,❌,99.5,✅,—
ADGYO,,47.0,❌,❌,❌,-21.8,❌,—
TURGG,49.4,47.0,❌,❌,❌,99.5,✅,—
MPARK,59.7,47.1,❌,❌,❌,99.4,✅,—
CUSAN,50.6,47.2,❌,❌,❌,99.6,✅,—
DZGYO,52.4,47.3,❌,✅,❌,96.8,✅,—
EREGL,59.2,47.4,❌,❌,❌,98.3,✅,—
EGGUB,55.5,47.4,❌,❌,❌,99.9,✅,—
BVSAN,52.8,47.4,❌,❌,❌,53.3,❌,—
ANHYT,57.6,47.5,❌,❌,❌,99.0,✅,—
MRSHL,50.8,47.6,❌,❌,❌,98.2,✅,—
HKTM,47.1,47.6,❌,❌,❌,82.7,❌,—
CCOLA,41.6,47.7,❌,❌,❌,97.0,✅,—
ENJSA,65.6,47.7,❌,❌,❌,99.5,✅,—
ETYAT,61.6,47.7,❌,❌,❌,99.6,✅,—
VANGD,67.6,47.8,❌,❌,❌,99.0,✅,—
ZRGYO,53.9,47.8,❌,✅,❌,90.7,❌,—
BIGTK,50.6,47.9,❌,❌,❌,96.9,✅,—
AKFYE,56.3,48.0,❌,❌,❌,-1624.7,❌,—
VAKBN,56.1,48.1,❌,❌,❌,99.3,✅,—
ODAS,53.4,48.1,❌,❌,❌,97.4,✅,—
ARTMS,,48.2,❌,❌,❌,64.6,❌,—
KNFRT,50.1,48.3,❌,❌,❌,99.8,✅,—
SASA,42.3,48.4,❌,✅,❌,95.0,❌,—
TGSAS,59.2,48.5,❌,❌,❌,97.8,✅,—
METRO,62.0,48.5,❌,❌,❌,99.7,✅,—
DIRIT,50.3,48.6,❌,❌,❌,88.9,❌,—
FORTE,,48.6,❌,❌,❌,78.1,❌,—
KARTN,57.0,48.7,❌,❌,❌,93.7,❌,—
AGESA,63.9,48.8,❌,❌,❌,98.7,✅,—
HATSN,,49.2,❌,❌,❌,95.9,✅,—
GENIL,53.8,49.3,❌,❌,❌,98.2,✅,—
EGPRO,59.0,49.4,❌,❌,❌,98.7,✅,—
TERA,57.5,49.5,❌,✅,❌,97.0,✅,—
TRMET,58.5,49.6,❌,❌,❌,99.9,✅,—
RALYH,58.2,49.9,❌,❌,❌,99.1,✅,—
TRALT,60.9,50.1,❌,❌,❌,94.7,❌,—
AVPGY,,50.2,❌,✅,❌,80.6,❌,—
ARASE,71.4,50.2,❌,❌,❌,99.0,✅,—
KONYA,42.4,50.2,❌,✅,❌,98.7,✅,—
VERUS,56.7,50.3,❌,❌,❌,99.3,✅,—
KOCMT,,50.4,✅,❌,✅,63.9,❌,—
OFSYM,,50.5,❌,❌,❌,96.4,✅,—
DAGI,60.0,50.5,❌,❌,❌,98.2,✅,—
PETKM,54.9,50.8,❌,❌,❌,99.6,✅,—
OZRDN,65.8,50.8,❌,❌,❌,96.1,✅,—
RGYAS,,50.9,❌,❌,❌,47.3,❌,—
ASELS,71.1,50.9,❌,❌,❌,99.9,✅,—
INDES,59.7,51.0,❌,❌,❌,99.7,✅,—
DOCO,60.3,51.0,❌,❌,❌,99.9,✅,—
AGHOL,56.4,51.1,❌,❌,❌,99.8,✅,—
ARDYZ,63.3,51.2,❌,❌,❌,98.3,✅,—
EPLAS,50.8,51.2,❌,✅,❌,91.0,❌,—
KARSN,52.5,51.3,❌,❌,❌,99.6,✅,—
PCILT,62.0,51.4,❌,❌,❌,94.4,❌,—
ETILR,49.6,51.5,❌,❌,❌,67.7,❌,—
BOBET,50.1,51.6,❌,❌,❌,99.1,✅,—
KRDMA,55.9,51.8,❌,❌,❌,97.7,✅,—
TRENJ,61.3,51.8,❌,❌,❌,100.0,✅,—
PATEK,50.9,51.9,❌,✅,❌,88.0,❌,—
ALARK,55.4,52.1,❌,❌,❌,99.9,✅,—
GSDDE,64.0,52.1,❌,❌,❌,97.9,✅,—
EGEEN,43.4,52.2,❌,✅,❌,99.0,✅,—
TARKM,,52.3,❌,❌,❌,96.4,✅,—
ISBTR,52.3,52.3,❌,❌,❌,98.4,✅,—
VBTYZ,58.6,52.5,❌,❌,❌,98.9,✅,—
POLHO,69.6,52.6,❌,❌,❌,99.7,✅,—
EFOR,,52.6,❌,❌,❌,88.6,❌,—
FLAP,55.3,52.7,❌,✅,❌,86.6,❌,—
YGGYO,74.0,52.8,❌,❌,❌,93.8,❌,—
ORGE,60.8,53.0,❌,❌,❌,99.8,✅,—
ARSAN,60.2,53.0,❌,❌,❌,99.4,✅,—
KRDMD,62.8,53.0,❌,❌,❌,99.2,✅,—
KERVN,71.2,53.1,❌,❌,❌,94.3,❌,—
AVGYO,61.6,53.1,❌,❌,❌,99.9,✅,—
MANAS,63.5,53.2,❌,❌,❌,92.9,❌,—
EBEBK,,53.4,❌,❌,❌,96.8,✅,—
BRSAN,57.1,53.4,❌,❌,❌,98.0,✅,—
KCHOL,62.2,53.4,❌,❌,❌,99.1,✅,—
ECOGR,,53.6,❌,❌,❌,-216.8,❌,—
ATSYH,59.8,53.6,❌,❌,❌,99.7,✅,—
KUVVA,62.4,54.0,❌,❌,❌,99.5,✅,—
KLSYN,66.0,54.0,❌,❌,❌,99.4,✅,—
DSTKF,,54.1,❌,✅,❌,99.6,✅,—
GMTAS,91.6,54.1,❌,❌,❌,99.4,✅,—
HALKB,65.4,54.2,❌,✅,❌,94.2,❌,—
KGYO,70.6,54.3,❌,❌,❌,99.3,✅,—
HURGZ,59.1,54.3,❌,❌,❌,99.6,✅,—
AKSGY,69.8,54.5,❌,❌,❌,98.7,✅,—
PRZMA,67.3,54.6,❌,❌,❌,97.7,✅,—
KZGYO,54.3,54.8,❌,✅,❌,-7051.3,❌,—
BOSSA,54.4,54.9,✅,✅,✅,99.8,✅,🟢
TNZTP,59.4,54.9,❌,❌,❌,98.3,✅,—
SOKM,58.5,55.2,❌,❌,❌,96.0,✅,—
HUNER,52.4,55.2,❌,✅,❌,44.9,❌,—
RYSAS,64.0,55.3,❌,❌,❌,99.8,✅,—
CEMZY,,55.8,✅,❌,✅,77.9,❌,—
DURDO,62.5,55.9,❌,❌,❌,98.8,✅,—
AKFIS,,55.9,❌,❌,❌,96.6,✅,—
BJKAS,38.9,55.9,❌,✅,❌,46.2,❌,—
ANELE,68.9,55.9,❌,❌,❌,99.4,✅,—
TDGYO,53.5,56.5,✅,✅,✅,89.8,❌,—
TEHOL,63.3,56.6,❌,❌,❌,99.7,✅,—
CRFSA,68.0,57.2,❌,❌,❌,97.7,✅,—
ARMGD,,57.3,❌,❌,❌,76.6,❌,—
BINBN,,57.3,✅,✅,✅,87.4,❌,—
DMRGD,,57.6,✅,❌,✅,81.6,❌,—
CATES,60.0,57.6,❌,❌,❌,27.7,❌,—
TRCAS,67.6,57.8,❌,❌,❌,99.4,✅,—
SELEC,71.6,58.8,❌,❌,❌,100.0,✅,—
ATATP,69.4,58.9,❌,❌,❌,97.8,✅,—
BIMAS,83.1,59.8,❌,❌,❌,99.3,✅,—
ISDMR,72.3,60.0,❌,❌,❌,99.2,✅,—
BMSTL,65.2,60.4,✅,✅,✅,98.7,✅,🟢
BAHKM,,60.9,❌,✅,❌,,❌,—
ISKUR,54.2,61.2,❌,✅,❌,87.3,❌,—
OZSUB,72.2,61.5,❌,❌,❌,98.5,✅,—
SKYMD,,62.2,❌,✅,❌,98.6,✅,—
RYGYO,69.1,62.3,❌,❌,❌,99.8,✅,—
CEOEM,54.1,62.3,✅,✅,✅,98.9,✅,🟢
AYGAZ,67.8,62.8,❌,❌,❌,99.6,✅,—
KRPLS,69.8,63.1,❌,✅,❌,97.9,✅,—
MRGYO,52.6,63.7,❌,✅,❌,91.6,❌,—
NETAS,65.4,64.9,❌,✅,❌,99.1,✅,—
AHGAZ,66.2,65.2,❌,✅,❌,99.1,✅,—
INVES,,65.2,✅,❌,✅,93.5,❌,—
MARTI,50.8,66.1,❌,✅,❌,100.0,✅,—
KRGYO,46.4,66.7,❌,✅,❌,98.5,✅,—
DEVA,65.9,66.8,❌,✅,❌,99.9,✅,—
ENERY,69.9,66.9,❌,✅,❌,93.6,❌,—
ALKLC,,67.0,❌,✅,❌,99.3,✅,—
BIGEN,,67.9,❌,❌,❌,89.2,❌,—
YKSLN,48.2,69.8,✅,✅,✅,95.5,✅,🟢
TKFEN,78.4,71.4,✅,✅,✅,100.0,✅,🟢
CELHA,66.1,71.9,✅,✅,✅,100.0,✅,🟢
TUPRS,79.8,74.2,❌,✅,❌,98.4,✅,—
IEYHO,98.2,79.7,❌,❌,❌,99.9,✅,—
EUKYO,80.5,80.1,❌,❌,❌,99.9,✅,—
OZATD,,84.1,❌,❌,❌,95.0,❌,—
TRHOL,98.4,91.1,❌,✅,❌,100.0,✅,—
