Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
ZRGYO,54.0,❌,❌,❌,✅,47.8,❌,✅,—
AKFYE,56.7,❌,✅,❌,❌,47.9,❌,❌,—
VAKBN,56.1,❌,❌,❌,✅,48.0,❌,❌,—
BIGTK,50.7,❌,❌,❌,❌,48.1,❌,❌,—
KNFRT,50.2,❌,❌,❌,❌,48.4,✅,❌,—
ODAS,53.6,❌,✅,❌,❌,48.4,❌,❌,—
TGSAS,59.1,❌,❌,❌,✅,48.4,❌,❌,—
SASA,42.3,✅,✅,✅,❌,48.4,❌,✅,—
METRO,61.9,❌,❌,❌,✅,48.4,❌,❌,—
KARTN,56.9,❌,✅,❌,❌,48.5,❌,❌,—
VANGD,68.6,❌,❌,❌,✅,48.6,❌,❌,—
DIRIT,50.3,❌,❌,❌,❌,48.6,❌,❌,—
AGESA,63.9,❌,❌,❌,✅,48.8,❌,❌,—
EGPRO,59.0,❌,❌,❌,❌,49.3,❌,❌,—
GENIL,53.8,❌,❌,❌,✅,49.3,❌,❌,—
TERA,57.5,✅,❌,✅,✅,49.5,❌,✅,—
TRMET,58.6,❌,❌,❌,✅,49.6,❌,❌,—
DAGI,59.5,❌,❌,❌,✅,49.7,❌,❌,—
KONYA,42.2,✅,✅,✅,❌,49.8,❌,✅,—
RALYH,58.2,❌,❌,❌,✅,49.9,❌,❌,—
TRALT,60.9,❌,❌,❌,✅,50.2,❌,❌,—
ARASE,71.3,❌,❌,❌,❌,50.2,❌,❌,—
VERUS,56.8,❌,❌,❌,✅,50.4,❌,❌,—
ASELS,70.8,❌,❌,❌,✅,50.7,❌,❌,—
PETKM,54.9,✅,✅,✅,✅,50.7,❌,❌,—
OZRDN,65.8,❌,❌,❌,❌,50.8,❌,❌,—
AGHOL,56.4,✅,❌,✅,✅,51.0,❌,❌,—
DOCO,60.3,❌,❌,❌,✅,51.0,❌,❌,—
EPLAS,50.7,✅,✅,✅,❌,51.1,❌,✅,—
ARDYZ,63.3,❌,✅,❌,✅,51.2,❌,❌,—
KARSN,52.5,✅,✅,✅,❌,51.3,❌,❌,—
ETILR,49.5,✅,✅,✅,❌,51.3,❌,❌,—
INDES,59.9,❌,✅,❌,✅,51.4,❌,❌,—
BOBET,50.1,✅,✅,✅,✅,51.6,❌,❌,—
PCILT,62.1,❌,❌,❌,✅,51.6,❌,❌,—
TRENJ,61.2,❌,❌,❌,✅,51.7,❌,❌,—
EGEEN,43.2,✅,✅,✅,❌,51.8,❌,✅,—
KRDMA,56.0,❌,❌,❌,✅,51.9,❌,❌,—
GSDDE,64.0,❌,✅,❌,✅,52.0,❌,❌,—
ALARK,55.4,❌,✅,❌,❌,52.0,❌,❌,—
ISBTR,52.3,❌,✅,❌,❌,52.3,❌,❌,—
VBTYZ,58.5,❌,✅,❌,✅,52.4,❌,❌,—
POLHO,69.5,❌,❌,❌,✅,52.5,❌,❌,—
FLAP,55.3,✅,✅,✅,❌,52.8,❌,✅,—
YGGYO,74.0,❌,❌,❌,✅,52.8,❌,❌,—
ARSAN,60.0,❌,❌,❌,❌,52.9,❌,❌,—
KCHOL,61.9,❌,✅,❌,✅,53.0,❌,❌,—
ORGE,60.8,❌,✅,❌,✅,53.0,❌,❌,—
KERVN,71.2,❌,✅,❌,✅,53.1,❌,❌,—
BRSAN,57.0,❌,✅,❌,✅,53.2,❌,❌,—
MANAS,63.5,❌,✅,❌,❌,53.2,❌,❌,—
KRDMD,63.0,❌,✅,❌,✅,53.2,❌,❌,—
AVGYO,61.7,✅,✅,✅,✅,53.2,❌,❌,—
KUVVA,62.1,❌,❌,❌,✅,53.5,❌,❌,—
ATSYH,59.8,❌,✅,❌,❌,53.6,❌,❌,—
GMTAS,91.6,✅,✅,✅,✅,53.9,❌,❌,—
KLSYN,66.0,❌,✅,❌,✅,54.0,❌,❌,—
HURGZ,59.1,✅,✅,✅,❌,54.2,❌,❌,—
KGYO,70.5,❌,❌,❌,✅,54.3,❌,❌,—
HALKB,65.4,✅,✅,✅,✅,54.3,❌,✅,—
PRZMA,67.3,❌,✅,❌,❌,54.6,❌,❌,—
AKSGY,69.9,❌,❌,❌,❌,54.7,❌,❌,—
KZGYO,53.6,✅,✅,✅,❌,54.8,❌,✅,—
HUNER,52.3,❌,✅,❌,❌,54.9,❌,❌,—
TNZTP,59.6,❌,✅,❌,❌,55.1,❌,❌,—
SOKM,58.5,✅,✅,✅,✅,55.3,❌,❌,—
RYSAS,64.2,❌,✅,❌,✅,55.5,❌,❌,—
BOSSA,54.9,✅,✅,✅,✅,55.7,✅,✅,🟢
BJKAS,38.9,✅,✅,✅,✅,55.9,❌,✅,—
ANELE,68.9,❌,✅,❌,✅,55.9,❌,❌,—
DURDO,62.5,✅,✅,✅,❌,55.9,❌,❌,—
TEHOL,63.3,✅,✅,✅,✅,56.6,❌,❌,—
CRFSA,68.1,❌,✅,❌,✅,57.2,❌,❌,—
CATES,58.0,❌,✅,❌,❌,57.6,❌,❌,—
TRCAS,67.6,✅,✅,✅,✅,57.7,❌,❌,—
TDGYO,54.5,✅,✅,✅,❌,58.5,✅,✅,—
ATATP,69.2,❌,✅,❌,✅,58.6,❌,❌,—
SELEC,71.6,❌,✅,❌,✅,58.8,❌,❌,—
BIMAS,82.9,✅,✅,✅,✅,59.3,❌,❌,—
ISDMR,72.4,✅,✅,✅,✅,60.1,❌,❌,—
BMSTL,65.2,✅,✅,✅,✅,60.4,✅,✅,🟢
ISKUR,54.2,❌,✅,❌,❌,61.0,❌,✅,—
OZSUB,71.8,❌,✅,❌,✅,61.2,❌,❌,—
CEOEM,54.0,✅,✅,✅,❌,61.9,✅,✅,—
RYGYO,69.1,❌,✅,❌,✅,62.4,❌,❌,—
AYGAZ,67.9,❌,✅,❌,✅,62.9,❌,❌,—
KRPLS,69.9,✅,✅,✅,✅,63.4,❌,✅,—
MRGYO,52.6,✅,✅,✅,✅,63.7,❌,✅,—
NETAS,64.9,✅,✅,✅,❌,63.8,❌,✅,—
AHGAZ,66.2,✅,✅,✅,✅,65.2,❌,✅,—
MARTI,50.8,✅,✅,✅,✅,66.1,❌,✅,—
DEVA,65.9,✅,✅,✅,❌,66.7,❌,✅,—
KRGYO,46.4,✅,✅,✅,❌,66.7,❌,✅,—
ENERY,69.9,✅,✅,✅,✅,67.2,❌,✅,—
YKSLN,48.2,✅,✅,✅,❌,69.8,✅,✅,—
TKFEN,78.4,✅,✅,✅,❌,71.4,✅,✅,—
CELHA,65.9,✅,✅,✅,✅,71.6,✅,✅,🟢
TUPRS,79.8,✅,✅,✅,✅,73.9,❌,✅,—
IEYHO,98.2,❌,✅,❌,✅,79.7,❌,❌,—
EUKYO,80.8,✅,✅,✅,✅,82.3,✅,❌,—
TRHOL,98.4,✅,✅,✅,✅,91.1,❌,✅,—
