Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
BLUME,56.8,❌,❌,❌,❌,52.7,❌,✅,—
GEREL,72.6,✅,✅,✅,✅,52.8,❌,❌,—
TRALT,63.4,❌,✅,❌,✅,53.0,❌,❌,—
SANFM,54.2,❌,✅,❌,✅,53.3,❌,❌,—
KORDS,55.9,❌,✅,❌,❌,53.3,❌,❌,—
PSDTC,57.4,❌,❌,❌,✅,53.5,❌,❌,—
BRLSM,53.5,❌,✅,❌,❌,53.5,❌,✅,—
DOHOL,62.3,❌,❌,❌,❌,53.7,❌,✅,—
ASTOR,70.5,❌,✅,❌,✅,53.7,❌,❌,—
MARTI,44.0,✅,✅,✅,❌,53.8,✅,✅,—
BIOEN,51.3,✅,✅,✅,✅,53.8,❌,✅,—
HURGZ,58.1,✅,✅,✅,❌,53.8,✅,❌,—
TRGYO,71.8,❌,❌,❌,✅,54.1,❌,❌,—
AVGYO,61.9,✅,✅,✅,✅,54.3,✅,❌,—
ALBRK,62.5,✅,❌,✅,✅,54.5,❌,✅,—
TRMET,62.6,❌,✅,❌,✅,54.7,❌,✅,—
GLYHO,71.0,✅,❌,✅,✅,54.7,❌,❌,—
DIRIT,53.2,✅,✅,✅,✅,54.9,✅,✅,🟢
BIGTK,54.1,❌,❌,❌,❌,54.9,❌,❌,—
ARSAN,61.2,❌,❌,❌,❌,55.0,❌,✅,—
ASELS,75.0,✅,✅,✅,✅,55.1,❌,❌,—
VANGD,76.9,❌,✅,❌,✅,55.3,❌,❌,—
HUNER,52.2,❌,✅,❌,❌,55.3,❌,✅,—
YGGYO,76.1,❌,❌,❌,✅,55.3,❌,❌,—
SEKUR,69.9,❌,✅,❌,✅,55.4,❌,❌,—
PCILT,64.3,❌,❌,❌,✅,55.7,❌,❌,—
RODRG,57.5,✅,✅,✅,❌,55.8,✅,✅,—
DURDO,62.1,❌,✅,❌,❌,56.0,❌,❌,—
VAKBN,58.9,✅,❌,✅,✅,56.0,✅,✅,—
TRENJ,64.5,❌,✅,❌,✅,56.0,❌,✅,—
ENJSA,71.3,✅,❌,✅,❌,56.1,❌,✅,—
KARTN,61.8,❌,✅,❌,❌,56.1,❌,❌,—
SAYAS,54.9,❌,✅,❌,❌,56.4,❌,✅,—
EGPRO,62.7,❌,✅,❌,✅,56.5,❌,❌,—
ISBTR,54.5,❌,✅,❌,❌,56.5,❌,✅,—
PKART,65.3,✅,✅,✅,❌,56.6,❌,❌,—
RALYH,62.5,❌,✅,❌,✅,56.8,✅,✅,—
TBORG,55.7,❌,❌,❌,❌,57.0,❌,✅,—
KGYO,74.0,❌,✅,❌,✅,57.1,❌,❌,—
MTRKS,60.6,❌,✅,❌,✅,57.2,❌,❌,—
TNZTP,59.8,❌,✅,❌,✅,57.3,❌,✅,—
MARKA,60.7,❌,✅,❌,✅,57.3,❌,❌,—
DAGI,64.7,❌,✅,❌,✅,57.6,❌,❌,—
VERUS,61.3,❌,✅,❌,✅,57.8,❌,❌,—
METRO,68.5,❌,✅,❌,✅,58.1,❌,❌,—
KRONT,69.1,❌,✅,❌,✅,58.3,❌,❌,—
GENIL,58.7,❌,✅,❌,✅,58.3,❌,✅,—
AVOD,56.9,✅,✅,✅,❌,58.4,✅,✅,—
ISDMR,70.3,✅,✅,✅,✅,58.7,✅,❌,—
KARSN,55.2,✅,✅,✅,❌,58.8,✅,✅,—
GMTAS,92.1,✅,✅,✅,✅,58.8,✅,❌,—
ORGE,64.1,❌,✅,❌,✅,59.0,❌,❌,—
DOCO,63.9,✅,✅,✅,✅,59.2,❌,❌,—
KERVN,75.5,❌,✅,❌,✅,59.6,❌,❌,—
TEHOL,64.2,✅,✅,✅,✅,60.5,✅,❌,—
KRDMD,67.1,❌,✅,❌,✅,60.6,❌,❌,—
SOKM,59.7,✅,✅,✅,❌,61.0,✅,✅,—
ISKUR,54.2,❌,✅,❌,❌,61.1,❌,✅,—
KCHOL,65.9,✅,✅,✅,✅,61.2,✅,✅,🟢
ARASE,82.4,❌,✅,❌,❌,61.5,❌,❌,—
INDES,65.8,❌,✅,❌,✅,61.9,❌,✅,—
AGESA,72.4,❌,❌,❌,✅,61.9,❌,✅,—
POLHO,72.8,✅,✅,✅,✅,62.0,✅,❌,—
TRCAS,68.7,✅,✅,✅,✅,62.1,✅,✅,🟢
KLSYN,71.7,❌,✅,❌,✅,62.3,❌,✅,—
BRSAN,62.3,❌,✅,❌,✅,63.0,❌,✅,—
ALARK,58.6,✅,✅,✅,❌,63.7,✅,✅,—
OZSUB,72.2,❌,✅,❌,✅,63.8,❌,❌,—
AKCNS,72.8,✅,✅,✅,✅,64.0,✅,❌,—
BIMAS,83.4,✅,✅,✅,✅,64.3,✅,✅,🟢
RYSAS,73.0,❌,✅,❌,✅,64.4,✅,✅,—
PRZMA,76.2,❌,✅,❌,❌,64.6,❌,❌,—
TGSAS,73.1,✅,✅,✅,✅,65.3,❌,✅,—
ENERY,67.7,✅,✅,✅,✅,65.3,✅,✅,🟢
CELHA,61.7,❌,✅,❌,✅,65.7,❌,❌,—
BOBET,54.0,✅,✅,✅,✅,66.0,✅,✅,🟢
AKSGY,74.9,❌,✅,❌,❌,66.0,❌,❌,—
ATSYH,67.5,❌,✅,❌,❌,66.7,✅,❌,—
KRPLS,67.7,✅,✅,✅,✅,67.0,✅,✅,🟢
MANAS,70.2,✅,✅,✅,❌,67.1,✅,✅,—
CRFSA,81.3,❌,✅,❌,✅,67.2,✅,✅,—
HALKB,71.1,✅,✅,✅,✅,68.0,✅,✅,🟢
TKFEN,76.5,✅,✅,✅,❌,68.0,❌,✅,—
AHGAZ,66.6,✅,✅,✅,✅,68.2,✅,✅,🟢
AYGAZ,70.6,❌,✅,❌,✅,68.5,❌,✅,—
KUVVA,70.8,✅,✅,✅,✅,69.2,✅,✅,🟢
ETYAT,82.1,✅,✅,✅,✅,70.1,✅,✅,🟢
ARDYZ,79.6,❌,✅,❌,✅,70.5,❌,✅,—
VBTYZ,70.4,✅,✅,✅,✅,70.5,❌,✅,—
KRDMA,66.2,❌,✅,❌,✅,71.9,❌,✅,—
DEVA,64.7,❌,✅,❌,❌,72.5,✅,✅,—
NETAS,68.1,✅,✅,✅,❌,72.7,✅,✅,—
DUNYH,81.8,✅,✅,✅,✅,72.8,❌,❌,—
ATATP,79.4,✅,✅,✅,✅,75.3,❌,✅,—
TUPRS,77.1,❌,✅,❌,✅,75.7,❌,✅,—
EUKYO,80.1,✅,✅,✅,✅,81.0,✅,❌,—
SELEC,90.3,✅,✅,✅,✅,81.5,✅,✅,🟢
RYGYO,80.7,❌,✅,❌,✅,82.1,✅,✅,—
CATES,72.0,✅,✅,✅,❌,82.3,✅,✅,—
ANELE,95.9,✅,✅,✅,✅,86.2,✅,✅,🟢
TRHOL,98.2,✅,✅,✅,✅,91.4,✅,✅,🟢
IEYHO,98.7,✅,✅,✅,✅,98.6,✅,✅,🟢
