Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
ESCAR,56.0,✅,✅,✅,❌,52.5,❌,❌,—
RUBNS,53.2,❌,✅,❌,❌,52.5,❌,✅,—
EDATA,67.5,❌,✅,❌,✅,52.6,❌,❌,—
GUBRF,61.2,✅,❌,✅,✅,52.9,❌,✅,—
TRGYO,71.0,❌,❌,❌,✅,53.0,❌,❌,—
ISBTR,52.7,❌,✅,❌,❌,53.2,❌,❌,—
PAGYO,74.8,❌,✅,❌,✅,53.2,❌,❌,—
OZRDN,68.6,❌,❌,❌,❌,53.2,✅,❌,—
SANFM,54.2,❌,✅,❌,✅,53.3,❌,❌,—
HURGZ,57.8,✅,✅,✅,❌,53.3,✅,❌,—
AVOD,54.7,✅,✅,✅,❌,53.4,✅,✅,—
ASTOR,70.1,❌,✅,❌,✅,53.4,❌,❌,—
ARSAN,59.8,❌,❌,❌,❌,53.4,❌,✅,—
KRONT,64.6,❌,✅,❌,✅,53.4,❌,❌,—
ASELS,73.5,❌,❌,❌,✅,53.6,❌,❌,—
YGGYO,74.6,❌,❌,❌,✅,53.7,❌,❌,—
PKART,64.2,✅,✅,✅,❌,53.7,❌,❌,—
SAYAS,53.3,❌,✅,❌,❌,53.7,❌,❌,—
KRDMB,72.3,❌,✅,❌,✅,53.9,❌,❌,—
TRALT,64.4,❌,✅,❌,✅,53.9,❌,❌,—
RALYH,60.5,❌,❌,❌,✅,54.0,❌,❌,—
BRLSM,53.9,❌,✅,❌,❌,54.1,❌,✅,—
DIRIT,52.8,✅,❌,✅,✅,54.1,✅,✅,—
ALBRK,62.4,❌,❌,❌,✅,54.2,❌,✅,—
AVGYO,62.1,✅,✅,✅,✅,54.5,✅,❌,—
BRKVY,55.3,✅,✅,✅,❌,54.6,✅,✅,—
DURDO,61.4,❌,✅,❌,❌,54.7,❌,❌,—
HUNER,52.1,❌,✅,❌,❌,55.1,❌,✅,—
TRMET,63.3,❌,✅,❌,✅,55.3,❌,✅,—
GENIL,57.0,❌,❌,❌,✅,55.6,❌,✅,—
GLYHO,71.3,✅,❌,✅,✅,55.6,❌,❌,—
SEKUR,70.3,✅,✅,✅,✅,55.9,❌,❌,—
ORGE,62.2,❌,✅,❌,✅,56.1,❌,❌,—
DOCO,62.8,❌,❌,❌,✅,56.3,❌,❌,—
MARTI,45.3,✅,✅,✅,❌,56.3,✅,✅,—
VAKBN,59.0,✅,❌,✅,✅,56.3,✅,✅,—
RODRG,57.7,✅,✅,✅,❌,56.3,✅,✅,—
TRENJ,64.7,❌,✅,❌,✅,56.3,❌,✅,—
KGYO,73.7,❌,✅,❌,✅,56.8,❌,❌,—
KARTN,62.6,❌,✅,❌,❌,56.9,✅,❌,—
GMTAS,91.7,✅,✅,✅,✅,56.9,❌,❌,—
ENJSA,71.6,✅,✅,✅,❌,56.9,❌,✅,—
ISDMR,69.7,✅,✅,✅,✅,57.2,❌,❌,—
MTRKS,60.6,❌,✅,❌,✅,57.2,❌,❌,—
METRO,68.1,❌,✅,❌,✅,57.6,❌,❌,—
PSDTC,60.6,❌,✅,❌,✅,57.7,❌,✅,—
KARSN,54.5,✅,✅,✅,❌,57.7,✅,✅,—
TGSAS,66.6,❌,✅,❌,✅,57.8,❌,✅,—
KERVN,73.6,❌,✅,❌,✅,58.1,❌,❌,—
DAGI,65.3,❌,✅,❌,✅,58.4,❌,❌,—
PCILT,65.9,❌,✅,❌,✅,58.5,❌,❌,—
INDES,64.0,❌,✅,❌,✅,58.9,❌,❌,—
TEHOL,63.5,✅,✅,✅,✅,59.2,✅,❌,—
KRDMD,66.1,❌,✅,❌,✅,59.3,❌,❌,—
AGESA,70.8,❌,❌,❌,✅,59.5,❌,✅,—
BRSAN,60.5,❌,✅,❌,✅,59.8,❌,✅,—
KRPLS,63.4,❌,✅,❌,✅,60.0,❌,✅,—
TRCAS,67.7,✅,✅,✅,✅,60.0,✅,✅,🟢
TBORG,56.9,❌,❌,❌,❌,60.1,❌,✅,—
TNZTP,61.7,❌,✅,❌,✅,60.3,❌,✅,—
SOKM,59.7,✅,✅,✅,❌,61.0,✅,✅,—
MARKA,63.0,❌,✅,❌,✅,61.1,❌,❌,—
ISKUR,54.2,❌,✅,❌,❌,61.2,❌,✅,—
ARASE,82.7,❌,✅,❌,❌,61.8,❌,❌,—
KCHOL,66.2,✅,✅,✅,✅,61.8,✅,✅,🟢
ENERY,65.9,✅,❌,✅,✅,61.9,✅,✅,—
KLSYN,72.0,✅,✅,✅,✅,63.0,❌,✅,—
BIMAS,83.1,✅,✅,✅,✅,63.1,❌,✅,—
ALARK,58.5,✅,✅,✅,❌,63.4,✅,✅,—
AKCNS,72.5,✅,✅,✅,✅,63.4,✅,❌,—
KUVVA,67.9,❌,✅,❌,✅,63.6,❌,✅,—
HALKB,68.3,✅,✅,✅,✅,63.7,✅,✅,🟢
POLHO,73.3,✅,✅,✅,✅,64.0,✅,✅,🟢
RYSAS,72.8,❌,✅,❌,✅,64.3,✅,✅,—
VERUS,64.9,✅,✅,✅,✅,64.8,❌,✅,—
PRZMA,76.7,❌,✅,❌,❌,65.1,❌,❌,—
MANAS,69.2,✅,✅,✅,❌,65.2,✅,✅,—
AKSGY,74.8,❌,✅,❌,❌,65.7,❌,❌,—
VBTYZ,68.2,❌,✅,❌,✅,65.8,❌,✅,—
ATSYH,66.8,❌,✅,❌,❌,66.1,✅,❌,—
CELHA,62.2,✅,✅,✅,✅,66.6,❌,❌,—
BOBET,54.4,✅,✅,✅,✅,66.8,✅,✅,🟢
ARDYZ,76.3,❌,✅,❌,✅,66.8,❌,❌,—
AHGAZ,65.9,✅,✅,✅,✅,67.0,✅,✅,🟢
TKFEN,76.1,❌,✅,❌,❌,67.2,❌,✅,—
ATATP,75.6,❌,✅,❌,✅,67.3,❌,❌,—
CRFSA,85.1,✅,✅,✅,✅,69.7,✅,✅,🟢
ETYAT,82.1,✅,✅,✅,✅,70.1,✅,✅,🟢
DEVA,63.3,❌,✅,❌,❌,70.4,❌,✅,—
AYGAZ,72.7,❌,✅,❌,✅,70.8,✅,✅,—
NETAS,66.9,✅,✅,✅,❌,71.1,✅,✅,—
OZSUB,78.9,❌,✅,❌,✅,71.6,❌,✅,—
KRDMA,66.4,❌,✅,❌,✅,72.3,❌,✅,—
TUPRS,77.7,❌,✅,❌,✅,76.6,❌,✅,—
EUKYO,79.6,✅,✅,✅,✅,78.9,❌,❌,—
CATES,69.9,❌,✅,❌,❌,80.9,✅,✅,—
SELEC,90.1,✅,✅,✅,✅,81.1,✅,✅,🟢
RYGYO,78.3,❌,✅,❌,✅,81.1,✅,✅,—
ANELE,95.7,✅,✅,✅,✅,85.5,✅,✅,🟢
TRHOL,98.1,✅,✅,✅,✅,91.1,✅,✅,🟢
DUNYH,81.5,✅,✅,✅,✅,95.6,✅,✅,🟢
IEYHO,98.7,✅,✅,✅,✅,98.5,✅,✅,🟢
