Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
BMSTL,61.0,49.9,❌,❌,❌,97.5,✅,—
SONME,57.4,50.0,❌,✅,❌,99.5,✅,—
ALTNY,,50.1,❌,❌,❌,60.1,❌,—
KCAER,52.8,50.2,❌,❌,❌,97.4,✅,—
EUPWR,61.6,50.2,❌,❌,❌,91.1,❌,—
PETKM,53.7,50.3,✅,✅,✅,99.8,✅,🟢
KUYAS,64.2,50.4,✅,✅,✅,99.9,✅,🟢
AVPGY,,50.5,❌,✅,❌,81.0,❌,—
HRKET,,50.6,❌,❌,❌,,❌,—
ARTMS,,50.7,✅,✅,✅,70.9,❌,—
BIGTK,51.9,50.7,❌,❌,❌,98.3,✅,—
AYES,66.7,50.7,❌,❌,❌,99.3,✅,—
BIOEN,50.1,50.8,❌,✅,❌,95.6,✅,—
EFOR,,50.8,❌,❌,❌,87.5,❌,—
GSDDE,61.7,50.8,❌,❌,❌,98.2,✅,—
IZMDC,62.0,50.9,❌,❌,❌,99.7,✅,—
AKBNK,55.0,51.0,❌,✅,❌,98.4,✅,—
SAHOL,54.6,51.1,❌,✅,❌,92.4,❌,—
GUNDG,,51.1,❌,❌,❌,97.7,✅,—
TSPOR,45.7,51.1,❌,✅,❌,81.9,❌,—
AYDEM,55.5,51.3,❌,❌,❌,93.3,❌,—
KLYPV,,51.3,❌,✅,❌,-76.8,❌,—
KORDS,54.3,51.4,❌,❌,❌,99.0,✅,—
EGPRO,59.7,51.5,❌,❌,❌,98.7,✅,—
BLUME,56.0,51.5,❌,✅,❌,97.7,✅,—
DOHOL,61.0,51.5,❌,❌,❌,99.8,✅,—
KRGYO,42.3,51.6,❌,✅,❌,94.7,❌,—
DSTKF,,51.7,✅,❌,✅,100.0,✅,—
AGHOL,56.5,51.7,✅,❌,✅,99.8,✅,—
BORSK,47.5,51.8,✅,✅,✅,-158.4,❌,—
ADGYO,,52.0,❌,✅,❌,-21.5,❌,—
BJKAS,37.8,52.0,❌,❌,❌,45.1,❌,—
VANGD,72.8,52.3,❌,❌,❌,99.3,✅,—
ISGYO,61.1,52.3,❌,❌,❌,99.7,✅,—
HATSN,,52.3,❌,❌,❌,90.8,❌,—
RUBNS,53.3,52.5,❌,✅,❌,38.9,❌,—
ESCAR,56.0,52.5,❌,❌,❌,96.4,✅,—
HKTM,49.2,52.5,❌,✅,❌,90.5,❌,—
EDATA,67.5,52.6,❌,❌,❌,99.0,✅,—
GUBRF,61.2,52.9,❌,✅,❌,98.8,✅,—
TRGYO,71.0,53.0,❌,❌,❌,99.9,✅,—
PAGYO,74.8,53.2,❌,❌,❌,99.3,✅,—
OZRDN,68.6,53.2,✅,❌,✅,96.4,✅,—
ISBTR,52.7,53.2,❌,❌,❌,98.4,✅,—
KTLEV,,53.2,❌,❌,❌,96.6,✅,—
FORTE,,53.3,❌,❌,❌,78.2,❌,—
HURGZ,57.8,53.3,✅,❌,✅,100.0,✅,—
SANFM,54.2,53.3,❌,❌,❌,99.4,✅,—
ASTOR,70.2,53.4,❌,❌,❌,96.3,✅,—
AVOD,54.7,53.4,✅,✅,✅,99.6,✅,🟢
ARSAN,59.8,53.4,❌,✅,❌,99.4,✅,—
KRONT,64.6,53.4,❌,❌,❌,99.4,✅,—
ASELS,73.5,53.6,❌,❌,❌,99.9,✅,—
PKART,64.2,53.7,❌,❌,❌,97.5,✅,—
SAYAS,53.3,53.7,❌,❌,❌,99.5,✅,—
YGGYO,74.6,53.7,❌,❌,❌,93.8,❌,—
KRDMB,72.3,53.9,❌,❌,❌,99.6,✅,—
TRALT,64.4,53.9,❌,❌,❌,94.5,❌,—
TCKRC,,54.0,❌,❌,❌,91.8,❌,—
CEMZY,,54.0,❌,❌,❌,76.6,❌,—
RALYH,60.5,54.0,❌,❌,❌,99.0,✅,—
BRLSM,53.9,54.1,❌,✅,❌,59.7,❌,—
DIRIT,52.8,54.1,✅,✅,✅,89.1,❌,—
EBEBK,,54.2,❌,❌,❌,94.8,❌,—
ALBRK,62.4,54.2,❌,✅,❌,98.7,✅,—
AVGYO,62.1,54.5,✅,❌,✅,99.9,✅,—
BRKVY,55.2,54.6,✅,✅,✅,75.2,❌,—
DURDO,61.4,54.7,❌,❌,❌,98.8,✅,—
HUNER,52.1,55.1,❌,✅,❌,35.8,❌,—
TARKM,,55.1,❌,✅,❌,95.6,✅,—
TRMET,63.3,55.3,❌,✅,❌,99.9,✅,—
PASEU,,55.5,❌,❌,❌,66.3,❌,—
GENIL,57.0,55.6,❌,✅,❌,98.0,✅,—
GLYHO,71.3,55.6,❌,❌,❌,99.8,✅,—
SEKUR,70.3,55.9,❌,❌,❌,99.5,✅,—
ORGE,62.2,56.1,❌,❌,❌,99.8,✅,—
RODRG,57.7,56.3,✅,✅,✅,70.1,❌,—
MARTI,45.3,56.3,✅,✅,✅,100.0,✅,🟢
TRENJ,64.7,56.3,❌,✅,❌,100.0,✅,—
DOCO,62.8,56.3,❌,❌,❌,99.9,✅,—
VAKBN,59.0,56.3,✅,✅,✅,99.2,✅,🟢
KGYO,73.7,56.8,❌,❌,❌,99.7,✅,—
ENJSA,71.6,56.9,❌,✅,❌,99.4,✅,—
KARTN,62.6,56.9,✅,❌,✅,94.1,❌,—
GMTAS,91.7,56.9,❌,❌,❌,99.5,✅,—
ISDMR,69.7,57.2,❌,❌,❌,98.3,✅,—
MTRKS,60.6,57.2,❌,❌,❌,98.0,✅,—
METRO,68.1,57.6,❌,❌,❌,99.6,✅,—
PSDTC,60.6,57.7,❌,✅,❌,98.6,✅,—
KARSN,54.5,57.7,✅,✅,✅,100.0,✅,🟢
TGSAS,66.6,57.8,❌,✅,❌,98.9,✅,—
DURKN,,57.8,❌,✅,❌,,❌,—
KERVN,73.6,58.1,❌,❌,❌,94.0,❌,—
DAGI,65.3,58.4,❌,❌,❌,98.9,✅,—
PCILT,65.9,58.5,❌,❌,❌,95.5,✅,—
INDES,64.0,58.9,❌,❌,❌,99.6,✅,—
TEHOL,63.5,59.2,✅,❌,✅,99.4,✅,—
KRDMD,66.1,59.3,❌,❌,❌,99.2,✅,—
AGESA,70.8,59.5,❌,✅,❌,99.2,✅,—
DMRGD,,59.6,❌,❌,❌,82.4,❌,—
BRSAN,60.5,59.8,❌,✅,❌,99.3,✅,—
RGYAS,,59.9,❌,❌,❌,73.6,❌,—
TRCAS,67.7,60.0,✅,✅,✅,99.3,✅,🟢
KRPLS,63.5,60.0,❌,✅,❌,98.4,✅,—
TBORG,56.9,60.1,❌,✅,❌,97.8,✅,—
TNZTP,61.7,60.3,❌,✅,❌,98.2,✅,—
SKYMD,,60.5,✅,✅,✅,99.8,✅,🟢
SOKM,59.7,61.0,✅,✅,✅,95.3,✅,🟢
OFSYM,,61.1,✅,✅,✅,100.0,✅,🟢
MARKA,63.0,61.1,❌,❌,❌,99.6,✅,—
ISKUR,54.2,61.2,❌,✅,❌,87.3,❌,—
KCHOL,66.2,61.8,✅,✅,✅,100.0,✅,🟢
ARASE,82.7,61.8,❌,❌,❌,98.9,✅,—
ENERY,65.9,61.9,✅,✅,✅,96.3,✅,🟢
KLSYN,72.0,63.0,❌,✅,❌,99.1,✅,—
BIMAS,83.1,63.1,❌,✅,❌,96.1,✅,—
AKCNS,72.5,63.4,✅,❌,✅,100.0,✅,—
ALARK,58.5,63.4,✅,✅,✅,100.0,✅,🟢
KUVVA,67.9,63.6,❌,✅,❌,99.2,✅,—
HALKB,68.3,63.7,✅,✅,✅,95.8,✅,🟢
POLHO,73.3,64.0,✅,✅,✅,99.8,✅,🟢
RYSAS,72.8,64.3,✅,✅,✅,100.0,✅,🟢
VERUS,64.9,64.8,❌,✅,❌,99.6,✅,—
BAHKM,,65.1,❌,✅,❌,,❌,—
ARMGD,,65.1,✅,❌,✅,85.6,❌,—
PRZMA,76.7,65.1,❌,❌,❌,97.6,✅,—
MANAS,69.2,65.2,✅,✅,✅,97.7,✅,🟢
AKSGY,74.8,65.7,❌,❌,❌,98.7,✅,—
VBTYZ,68.2,65.8,❌,✅,❌,99.6,✅,—
ATSYH,66.8,66.1,✅,❌,✅,99.9,✅,—
CELHA,62.2,66.6,❌,❌,❌,99.1,✅,—
INVES,,66.6,❌,❌,❌,93.1,❌,—
ARDYZ,76.3,66.8,❌,❌,❌,99.0,✅,—
BOBET,54.4,66.8,✅,✅,✅,98.3,✅,🟢
AHGAZ,65.9,67.0,✅,✅,✅,100.0,✅,🟢
TKFEN,76.1,67.2,❌,✅,❌,99.6,✅,—
ATATP,75.6,67.3,❌,❌,❌,99.1,✅,—
ALKLC,,69.1,✅,✅,✅,100.0,✅,🟢
CRFSA,85.1,69.7,✅,✅,✅,98.6,✅,🟢
ETYAT,82.0,70.1,✅,✅,✅,100.0,✅,🟢
DEVA,63.3,70.4,❌,✅,❌,99.9,✅,—
AYGAZ,72.7,70.8,✅,✅,✅,100.0,✅,🟢
NETAS,66.9,71.1,✅,✅,✅,99.4,✅,🟢
AKFIS,,71.3,❌,❌,❌,98.7,✅,—
OZSUB,79.0,71.6,❌,✅,❌,98.6,✅,—
KRDMA,66.4,72.3,❌,✅,❌,98.7,✅,—
TUPRS,77.6,76.6,❌,✅,❌,98.2,✅,—
EUKYO,79.6,78.9,❌,❌,❌,99.6,✅,—
BIGEN,,80.9,❌,✅,❌,97.0,✅,—
CATES,71.6,80.9,✅,✅,✅,35.7,❌,—
RYGYO,78.3,81.1,✅,✅,✅,100.0,✅,🟢
SELEC,90.1,81.1,✅,✅,✅,100.0,✅,🟢
ANELE,95.7,85.5,✅,✅,✅,100.0,✅,🟢
TRHOL,98.1,91.1,✅,✅,✅,100.0,✅,🟢
OZATD,,92.3,❌,✅,❌,96.3,✅,—
DUNYH,81.5,95.6,✅,✅,✅,83.6,❌,—
IEYHO,98.7,98.5,✅,✅,✅,100.0,✅,🟢
